Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Better Now,Post Malone,4.098.496,1,1,23
2,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,4.038.039,2,3,44
3,This Is America,Childish Gambino,3.880.051,1,2,14
4,Nice For What,Drake,3.812.035,1,4,43
5,God's Plan,Drake,3.522.967,1,5,120
6,no tears left to cry,Ariana Grande,3.098.853,2,6,30
7,X,Nicky Jam; J Balvin,3.040.908,3,8,79
8,Psycho (feat. Ty Dolla $ign),Post Malone; Ty Dolla $ign,2.934.258,1,7,86
9,Te Boté - Remix,Nio Garcia; Casper Magico; Bad Bunny; Darell; Ozuna; Nicky Jam,2.876.669,9,11,36
10,FRIENDS,Marshmello; Anne-Marie,2.804.272,3,9,100
11,I Like It,Cardi B; Bad Bunny; J Balvin,2.709.835,6,10,44
12,rockstar (feat. 21 Savage),Post Malone; 21 Savage,2.311.530,1,13,247
13,The Middle,Zedd; Maren Morris; Grey,2.248.245,6,14,114
14,FAKE LOVE,BTS,2.247.037,14,17,2
15,Freaky Friday (feat. Chris Brown),Lil Dicky; Chris Brown,2.147.540,7,15,65
16,Yes Indeed,Lil Baby; Drake,2.113.423,12,12,5
17,Love Lies (with Normani),Khalid; Normani,2.027.848,9,16,93
18,Look Alive (feat. Drake),BlocBoy JB; Drake,1.981.166,6,18,100
19,Back To You,Selena Gomez,1.951.482,17,19,10
20,Nevermind,Dennis Lloyd,1.927.462,18,20,69
21,These Days (feat. Jess Glynne Macklemore & Dan Caplen),Rudimental; Jess Glynne; Macklemore; Dan Caplen,1.854.965,9,24,118
22,IDGAF,Dua Lipa,1.850.005,3,22,145
23,Flames,David Guetta; Sia,1.800.640,22,25,58
24,Call Out My Name,The Weeknd,1.799.671,1,21,51
25,Me Niego (feat. Ozuna & Wisin),Reik; Ozuna; Wisin,1.738.091,20,27,92
26,Paranoid,Post Malone,1.711.593,2,23,23
27,Playinwitme (feat. Kehlani),KYLE; Kehlani,1.587.622,27,32,45
28,Remind Me to Forget,Kygo; Miguel,1.563.220,26,28,65
29,OTW,Khalid; 6LACK; Ty Dolla $ign,1.560.188,23,26,30
30,Youngblood,5 Seconds of Summer,1.555.963,28,30,37
31,In My Blood,Shawn Mendes,1.543.501,4,29,59
32,Walk It Talk It,Migos; Drake,1.534.769,14,34,114
33,SAD!,XXXTENTACION,1.523.145,3,33,79
34,Meant to Be (feat. Florida Georgia Line),Bebe Rexha; Florida Georgia Line,1.487.192,16,31,248
35,Havana (feat. Young Thug),Camila Cabello; Young Thug,1.473.235,1,39,289
36,Ball For Me (feat. Nicki Minaj),Post Malone; Nicki Minaj,1.452.822,12,35,23
37,1 2 3 (feat. Jason Derulo & De La Ghetto),Sofía Reyes; Jason Derulo; De La Ghetto,1.413.985,31,45,89
38,All The Stars (with SZA),Kendrick Lamar; SZA,1.398.083,2,36,135
39,Mine,Bazzi,1.387.713,3,40,119
40,Youth (feat. Khalid),Shawn Mendes; Khalid,1.344.963,17,37,17
41,Shape of You,Ed Sheeran,1.342.589,1,48,499
42,Plug Walk,Rich The Kid,1.338.337,18,44,76
43,Like I Do,David Guetta; Martin Garrix; Brooks,1.297.533,24,49,86
44,2002,Anne-Marie,1.296.862,43,46,30
45,Stay,Post Malone,1.284.370,11,38,23
46,Spoil My Night (feat. Swae Lee),Post Malone; Swae Lee,1.281.569,4,41,23
47,Dura,Daddy Yankee,1.254.608,8,55,121
48,Dura - Remix,Daddy Yankee; NATTI NATASHA; Becky G; Bad Bunny,1.254.156,48,56,21
49,Sin Pijama,Becky G; NATTI NATASHA,1.249.199,49,59,26
50,Solo (feat. Demi Lovato),Clean Bandit; Demi Lovato,1.237.999,42,42,2
51,The Truth Untold (feat. Steve Aoki),BTS; Steve Aoki,1.228.674,50,50,2
52,New Rules,Dua Lipa,1.221.780,2,51,314
53,El Préstamo,Maluma,1.185.069,47,62,71
54,Síguelo Bailando,Ozuna,1.184.322,40,61,139
55,Rich & Sad,Post Malone,1.175.191,6,47,23
56,Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd; Swae Lee; Slim Jxmmi; Juicy J,1.133.094,40,58,79
57,Ric Flair Drip (with Metro Boomin),Offset; Metro Boomin,1.118.157,29,57,201
58,Sangria Wine,Pharrell Williams; Camila Cabello,1.110.126,43,43,2
