Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,SAD!,XXXTENTACION,7.872.837,1,1,111
2,Jocelyn Flores,XXXTENTACION,5.731.425,2,2,300
3,Moonlight,XXXTENTACION,5.385.464,3,3,97
4,changes,XXXTENTACION,4.882.475,4,4,4
5,Better Now,Post Malone,4.073.703,1,8,55
6,Fuck Love (feat. Trippie Redd),XXXTENTACION; Trippie Redd,3.841.685,5,5,3
7,Lucid Dreams,Juice WRLD,3.833.481,3,10,39
8,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,3.784.435,2,9,20
9,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,3.660.167,1,11,76
10,I Like It,Cardi B; Bad Bunny; J Balvin,3.615.018,3,12,76
11,Everybody Dies In Their Nightmares,XXXTENTACION,3.314.515,6,6,3
12,the remedy for a broken heart (why am I so in love),XXXTENTACION,3.244.141,7,7,3
13,Back To You,Selena Gomez,3.200.205,4,13,42
14,Youngblood,5 Seconds of Summer,3.172.831,6,14,69
15,no tears left to cry,Ariana Grande,3.087.124,2,17,62
16,Solo (feat. Demi Lovato),Clean Bandit; Demi Lovato,3.020.420,9,18,34
17,Te Boté - Remix,Nio Garcia; Casper Magico; Bad Bunny; Darell; Ozuna; Nicky Jam,2.520.943,7,19,68
18,Nice For What,Drake,2.512.337,1,20,75
19,Taste (feat. Offset),Tyga; Offset,2.486.946,13,23,34
20,X,Nicky Jam; J Balvin,2.440.462,3,22,111
21,Jackie Chan,Tiësto; Dzeko; Preme; Post Malone,2.388.358,17,26,34
22,God's Plan,Drake,2.356.343,1,25,152
23,NUMB,XXXTENTACION,2.267.055,15,15,3
24,Psycho (feat. Ty Dolla $ign),Post Malone; Ty Dolla $ign,2.198.311,1,27,118
25,Hope,XXXTENTACION,2.189.848,16,16,3
26,Ocean (feat. Khalid),Martin Garrix; Khalid,2.172.140,20,30,6
27,All Mine,Kanye West,2.148.517,1,28,19
28,lovely (with Khalid),Billie Eilish; Khalid,2.071.264,19,31,59
29,I'm Upset,Drake,2.045.118,13,32,25
30,Look At Me!,XXXTENTACION,1.997.139,21,21,3
31,Bed (feat. Ariana Grande),Nicki Minaj; Ariana Grande,1.977.215,24,38,7
32,Flames,David Guetta; Sia,1.928.863,17,35,90
33,FRIENDS,Marshmello; Anne-Marie,1.900.489,3,36,132
34,Born To Be Yours,Kygo; Imagine Dragons,1.889.396,32,40,6
35,Yes Indeed,Lil Baby; Drake,1.887.544,12,37,37
36,Nevermind,Dennis Lloyd,1.859.534,17,39,101
37,rockstar (feat. 21 Savage),Post Malone; 21 Savage,1.822.826,1,41,279
38,2002,Anne-Marie,1.758.950,25,43,62
39,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky; Skepta,1.717.797,14,45,27
40,Sin Pijama,Becky G; NATTI NATASHA,1.702.957,24,44,58
41,Look Alive (feat. Drake),BlocBoy JB; Drake,1.677.366,6,46,132
42,Revenge,XXXTENTACION,1.612.758,24,24,3
43,The Middle,Zedd; Maren Morris; Grey,1.611.002,6,47,146
44,This Is America,Childish Gambino,1.534.610,1,49,46
45,Love Lies (with Normani),Khalid; Normani,1.471.787,9,50,125
46,Me Niego (feat. Ozuna & Wisin),Reik; Ozuna; Wisin,1.461.187,20,51,124
47,IDGAF,Dua Lipa,1.453.849,3,52,177
48,Carry On,XXXTENTACION,1.427.818,29,29,2
49,Roll in Peace (feat. XXXTENTACION),Kodak Black; XXXTENTACION,1.394.029,33,33,2
50,These Days (feat. Jess Glynne Macklemore & Dan Caplen),Rudimental; Jess Glynne; Macklemore; Dan Caplen,1.386.470,9,55,150
51,OTW,Khalid; 6LACK; Ty Dolla $ign,1.315.656,23,60,62
52,In My Blood,Shawn Mendes,1.309.543,4,58,91
53,Playinwitme (feat. Kehlani),KYLE; Kehlani,1.288.129,26,59,77
54,Havana (feat. Young Thug),Camila Cabello; Young Thug,1.277.881,1,63,321
55,Rise,Jonas Blue; Jack & Jack,1.269.693,55,72,17
56,All Girls Are The Same,Juice WRLD,1.250.560,50,70,40
57,Depression & Obsession,XXXTENTACION,1.240.400,34,34,2
58,1 2 3 (feat. Jason Derulo & De La Ghetto),Sofía Reyes; Jason Derulo; De La Ghetto,1.240.215,31,65,121
59,Meant to Be (feat. Florida Georgia Line),Bebe Rexha; Florida Georgia Line,1.226.777,16,67,280
60,Start Again (feat. Logic),OneRepublic; Logic,1.217.595,60,80,24
61,Reborn,KIDS SEE GHOSTS,1.213.695,16,64,13
62,Shape of You,Ed Sheeran,1.209.853,1,69,531
63,Dura - Remix,Daddy Yankee; NATTI NATASHA; Becky G; Bad Bunny,1.195.136,39,68,53
64,DDU-DU DDU-DU,BLACKPINK,1.177.030,37,66,6
65,La Cintura,Alvaro Soler,1.166.419,51,78,40
66,La player (Bandolera),Zion & Lennox,1.165.250,47,75,93
67,Mine,Bazzi,1.151.177,3,79,151
68,Call Out My Name,The Weeknd,1.133.654,1,77,83
69,Freaky Friday (feat. Chris Brown),Lil Dicky; Chris Brown,1.132.343,7,76,97
70,ALONE PART 3,XXXTENTACION,1.119.611,42,42,2
71,New Rules,Dua Lipa,1.101.900,2,82,346
72,Somebody,The Chainsmokers; Drew Love,1.069.468,46,83,62
73,Ball For Me (feat. Nicki Minaj),Post Malone; Nicki Minaj,1.053.503,12,89,55
74,infinity (888) - feat. Joey Bada$$,XXXTENTACION; Joey Bada$$,1.045.828,47,48,2
75,New Light,John Mayer,1.045.654,52,86,26
76,Plug Walk,Rich The Kid,1.041.002,18,81,108
77,Mi Cama,KAROL G,1.023.869,65,91,21
78,Madura,Cosculluela; Bad Bunny,1.017.046,61,88,67
79,Walk It Talk It,Migos; Drake,1.012.878,14,93,146
80,APESHIT,The Carters,1.008.861,80,108,2
81,Remind Me to Forget,Kygo; Miguel,1.001.066,26,87,97
82,Síguelo Bailando,Ozuna,997.780,40,94,171
83,Bigger Than You (feat. Drake & Quavo),2 Chainz; Drake; Quavo,983.038,51,98,6
84,FAKE LOVE,BTS,981.989,14,106,34
85,Girls (feat. Cardi B Bebe Rexha & Charli XCX),Rita Ora; Bebe Rexha; Charli XCX; Cardi B,981.175,47,103,41
86,All The Stars (with SZA),Kendrick Lamar; SZA,980.153,2,97,167
87,I'll Be There,Jess Glynne,978.426,54,96,45
88,Dance To This (feat. Ariana Grande),Troye Sivan; Ariana Grande,976.250,46,107,8
89,Believer,Imagine Dragons,976.046,15,102,504
90,I Don't Wanna Do This Anymore,XXXTENTACION,970.406,56,56,2
91,Yikes,Kanye West,970.047,4,95,19
92,Perfect,Ed Sheeran,959.187,3,101,475
93,I Fall Apart,Post Malone,950.111,10,100,269
94,Youth (feat. Khalid),Shawn Mendes; Khalid,950.044,17,99,49
95,Audio (feat. Sia Diplo and Labrinth),Sia; Diplo; Labrinth; LSD,949.982,62,105,28
