Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Better Now,Post Malone,4.126.025,1,1,39
2,All Mine,Kanye West,4.059.684,1,3,3
3,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,3.874.499,1,2,60
4,Ghost Town,Kanye West; PARTYNEXTDOOR,3.401.746,4,5,3
5,Yikes,Kanye West,3.230.986,4,6,3
6,Nice For What,Drake,3.201.680,1,4,59
7,I Like It,Cardi B; Bad Bunny; J Balvin,3.095.029,5,7,60
8,no tears left to cry,Ariana Grande,3.006.353,2,8,46
9,God's Plan,Drake,2.811.830,1,9,136
10,Back To You,Selena Gomez,2.781.554,10,12,26
11,Lucid Dreams,Juice WRLD,2.624.744,11,16,23
12,Te Boté - Remix,Nio Garcia; Casper Magico; Bad Bunny; Darell; Ozuna; Nicky Jam,2.553.021,7,10,52
13,This Is America,Childish Gambino,2.506.387,1,13,30
14,Psycho (feat. Ty Dolla $ign),Post Malone; Ty Dolla $ign,2.489.285,1,14,102
15,Wouldn't Leave,Kanye West; PARTYNEXTDOOR,2.486.457,7,15,3
16,X,Nicky Jam; J Balvin,2.473.279,3,11,95
17,Youngblood,5 Seconds of Summer,2.367.001,16,20,53
18,Violent Crimes,Kanye West,2.339.502,14,19,3
19,FRIENDS,Marshmello; Anne-Marie,2.264.221,3,17,116
20,I Thought About Killing You,Kanye West,2.216.407,9,18,3
21,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,2.189.044,21,32,4
22,Solo (feat. Demi Lovato),Clean Bandit; Demi Lovato,2.187.352,18,22,18
23,No Mistakes,Kanye West,2.139.106,15,21,3
24,Yes Indeed,Lil Baby; Drake,2.068.767,12,24,21
25,rockstar (feat. 21 Savage),Post Malone; 21 Savage,1.987.406,1,23,263
26,Nevermind,Dennis Lloyd,1.958.675,17,25,85
27,Flames,David Guetta; Sia,1.925.844,20,26,74
28,Love Lies (with Normani),Khalid; Normani,1.860.838,9,27,109
29,In My Blood,Shawn Mendes,1.776.576,4,29,75
30,lovely (with Khalid),Billie Eilish; Khalid,1.761.329,30,36,43
31,The Middle,Zedd; Maren Morris; Grey,1.761.277,6,28,130
32,IDGAF,Dua Lipa,1.727.446,3,30,161
33,I'm Upset,Drake,1.716.499,13,31,9
34,2002,Anne-Marie,1.688.283,31,37,46
35,Look Alive (feat. Drake),BlocBoy JB; Drake,1.683.553,6,33,116
36,Youth (feat. Khalid),Shawn Mendes; Khalid,1.676.981,17,35,33
37,Taste (feat. Offset),Tyga; Offset,1.594.813,37,45,18
38,Playinwitme (feat. Kehlani),KYLE; Kehlani,1.586.896,26,39,61
39,These Days (feat. Jess Glynne Macklemore & Dan Caplen),Rudimental; Jess Glynne; Macklemore; Dan Caplen,1.571.112,9,38,134
40,Freaky Friday (feat. Chris Brown),Lil Dicky; Chris Brown,1.568.948,7,34,81
41,Call Out My Name,The Weeknd,1.543.765,1,42,67
42,OTW,Khalid; 6LACK; Ty Dolla $ign,1.535.717,23,43,46
43,Sin Pijama,Becky G; NATTI NATASHA,1.464.770,34,41,42
44,Me Niego (feat. Ozuna & Wisin),Reik; Ozuna; Wisin,1.446.346,20,40,108
45,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky; Skepta,1.433.227,14,49,11
46,Remind Me to Forget,Kygo; Miguel,1.429.418,26,46,81
47,Meant to Be (feat. Florida Georgia Line),Bebe Rexha; Florida Georgia Line,1.419.744,16,44,264
48,SAD!,XXXTENTACION,1.406.704,3,47,95
49,Havana (feat. Young Thug),Camila Cabello; Young Thug,1.314.736,1,48,305
50,1 2 3 (feat. Jason Derulo & De La Ghetto),Sofía Reyes; Jason Derulo; De La Ghetto,1.253.675,31,50,105
51,FAKE LOVE,BTS,1.231.756,14,53,18
52,Jackie Chan,Tiësto; Dzeko; Preme; Post Malone,1.224.993,52,60,18
53,Paranoid,Post Malone,1.204.634,2,54,39
54,New Rules,Dua Lipa,1.192.510,2,52,330
55,All The Stars (with SZA),Kendrick Lamar; SZA,1.183.670,2,55,151
56,Shape of You,Ed Sheeran,1.166.206,1,51,515
57,All Girls Are The Same,Juice WRLD,1.161.847,56,64,24
58,Mine,Bazzi,1.145.121,3,57,135
59,Walk It Talk It,Migos; Drake,1.133.731,14,56,130
60,Ball For Me (feat. Nicki Minaj),Post Malone; Nicki Minaj,1.133.379,12,59,39
61,Plug Walk,Rich The Kid,1.124.647,18,61,92
62,New Light,John Mayer,1.118.763,62,71,10
