Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,God's Plan,Drake,5.873.870,1,1,23
2,All The Stars (with SZA),Kendrick Lamar; SZA,3.448.507,2,2,38
3,rockstar (feat. 21 Savage),Post Malone; 21 Savage,2.853.484,1,4,150
4,Pray For Me,The Weeknd; Kendrick Lamar,2.844.790,3,3,10
5,Havana (feat. Young Thug),Camila Cabello; Young Thug,2.783.928,1,5,192
6,IDGAF,Dua Lipa,2.620.099,4,6,48
7,Finesse - Remix; feat. Cardi B,Bruno Mars; Cardi B,2.378.017,4,7,39
8,Mine,Bazzi,2.274.839,7,11,22
9,Dura,Daddy Yankee,2.247.632,8,8,24
10,River (feat. Ed Sheeran),Eminem; Ed Sheeran,2.144.851,2,10,59
11,Échame La Culpa,Luis Fonsi; Demi Lovato,2.068.788,5,9,87
12,Never Be the Same,Camila Cabello,2.003.803,4,12,67
13,The Middle,Zedd; Maren Morris; Grey,1.973.431,12,14,17
14,Look Alive (feat. Drake),BlocBoy JB; Drake,1.961.142,14,18,3
15,Wolves,Selena Gomez; Marshmello,1.915.501,3,15,110
16,Let You Down,NF,1.895.619,6,16,130
17,New Rules,Dua Lipa,1.892.502,2,13,217
18,Perfect,Ed Sheeran,1.883.670,3,19,346
19,These Days (feat. Jess Glynne Macklemore & Dan Caplen),Rudimental; Jess Glynne; Macklemore; Dan Caplen,1.876.992,19,20,21
20,Him & I (with Halsey),G-Eazy; Halsey,1.853.361,6,17,73
21,Stir Fry,Migos,1.802.942,15,21,42
22,Meant to Be (feat. Florida Georgia Line),Bebe Rexha; Florida Georgia Line,1.747.541,20,24,151
23,I Fall Apart,Post Malone,1.721.344,10,27,140
24,Sick Boy,The Chainsmokers,1.720.611,13,23,25
25,Shape of You,Ed Sheeran,1.627.642,1,25,402
26,Bella,Wolfine,1.627.060,25,28,48
27,Let Me Go (with Alesso Florida Georgia Line & watt),Hailee Steinfeld; Alesso; Florida Georgia Line; WATT,1.584.922,14,32,157
28,Corazón (feat. Nego do Borel),Maluma; Nego do Borel,1.581.734,14,26,101
29,X (with 2 Chainz & Saudi),ScHoolboy Q; 2 Chainz; Saudi,1.508.161,19,22,3
30,King's Dead (with Kendrick Lamar Future & James Blake),Jay Rock; Kendrick Lamar; Future; James Blake,1.500.494,26,29,31
31,Downtown,Anitta; J Balvin,1.472.815,19,31,85
32,Rewrite The Stars,Zac Efron; Zendaya,1.464.303,18,39,42
33,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21; Manuel Turizo,1.451.112,29,33,98
34,Criminal,NATTI NATASHA; Ozuna,1.448.097,16,34,154
35,FRIENDS,Marshmello; Anne-Marie,1.436.151,35,40,3
36,I Miss You (feat. Julia Michaels),Clean Bandit; Julia Michaels,1.423.430,20,37,108
37,Say Something (feat. Chris Stapleton),Justin Timberlake; Chris Stapleton,1.355.823,21,36,17
38,What Lovers Do (feat. SZA),Maroon 5; SZA,1.352.652,4,38,166
39,This Is Me,Keala Settle; The Greatest Showman Ensemble,1.342.210,26,44,42
40,Silence,Marshmello; Khalid,1.338.993,7,41,185
41,Too Good At Goodbyes,Sam Smith,1.322.260,1,46,157
42,The Ways (with Swae Lee),Khalid; Swae Lee,1.301.746,28,35,3
43,For You (With Rita Ora),Liam Payne; Rita Ora,1.267.095,43,51,38
44,Thunder,Imagine Dragons,1.264.281,7,45,290
45,Sensualidad,Bad Bunny; Prince Royce; J Balvin; Mambo Kingz; DJ Luian,1.261.497,19,43,101
46,Narcos,Migos,1.234.328,15,47,17
47,Feel It Still,Portugal. The Man,1.226.514,17,48,215
48,Black Panther,Kendrick Lamar,1.221.274,15,30,3
49,XO Tour Llif3,Lil Uzi Vert,1.215.208,9,50,324
50,EL BAÑO,Enrique Iglesias; Bad Bunny,1.173.960,36,49,31
51,Big Shot (with Travis Scott),Kendrick Lamar; Travis Scott,1.165.864,35,42,3
52,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran; Beyoncé,1.115.149,3,55,73
