Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,This Is America,Childish Gambino,4.926.627,1,1,10
2,Better Now,Post Malone,4.657.432,1,2,19
3,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,4.194.881,3,3,40
4,Nice For What,Drake,4.116.232,1,4,39
5,no tears left to cry,Ariana Grande,3.662.930,2,5,26
6,God's Plan,Drake,3.512.113,1,6,116
7,Psycho (feat. Ty Dolla $ign),Post Malone; Ty Dolla $ign,3.345.721,1,7,82
8,FRIENDS,Marshmello; Anne-Marie,2.980.957,3,8,96
9,X,Nicky Jam; J Balvin,2.785.500,3,9,75
10,I Like It,Cardi B; Bad Bunny; J Balvin,2.685.756,6,10,40
11,Te Boté - Remix,Nio Garcia; Casper Magico; Bad Bunny; Darell; Ozuna; Nicky Jam,2.587.972,11,12,32
12,rockstar (feat. 21 Savage),Post Malone; 21 Savage,2.512.940,1,11,243
13,The Middle,Zedd; Maren Morris; Grey,2.479.846,6,13,110
14,Love Lies (with Normani),Khalid; Normani,2.278.031,9,16,89
15,Freaky Friday (feat. Chris Brown),Lil Dicky; Chris Brown,2.252.621,7,14,61
16,Paranoid,Post Malone,2.165.883,2,15,19
17,Call Out My Name,The Weeknd,2.118.490,1,17,47
18,Look Alive (feat. Drake),BlocBoy JB; Drake,2.104.391,6,18,96
19,Nevermind,Dennis Lloyd,2.058.638,18,19,65
20,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,2.028.103,20,20,6
21,IDGAF,Dua Lipa,1.948.061,3,21,141
22,These Days (feat. Jess Glynne Macklemore & Dan Caplen),Rudimental; Jess Glynne; Macklemore; Dan Caplen,1.906.304,9,22,114
23,OTW,Khalid; 6LACK; Ty Dolla $ign,1.884.339,23,23,26
24,Flames,David Guetta; Sia,1.857.463,24,24,54
25,In My Blood,Shawn Mendes,1.730.475,4,27,55
26,Remind Me to Forget,Kygo; Miguel,1.728.932,26,29,61
27,Stay,Post Malone,1.681.965,11,25,19
28,Spoil My Night (feat. Swae Lee),Post Malone; Swae Lee,1.671.654,4,26,19
29,SAD!,XXXTENTACION,1.670.798,3,28,75
30,Youngblood,5 Seconds of Summer,1.662.707,30,34,33
31,Meant to Be (feat. Florida Georgia Line),Bebe Rexha; Florida Georgia Line,1.613.139,16,35,244
32,Me Niego (feat. Ozuna & Wisin),Reik; Ozuna; Wisin,1.613.136,20,36,88
33,All The Stars (with SZA),Kendrick Lamar; SZA,1.597.112,2,33,131
34,Youth (feat. Khalid),Shawn Mendes; Khalid,1.589.472,17,30,13
35,Playinwitme (feat. Kehlani),KYLE; Kehlani,1.572.997,35,37,41
36,Ball For Me (feat. Nicki Minaj),Post Malone; Nicki Minaj,1.560.123,12,32,19
37,Walk It Talk It,Migos; Drake,1.540.323,14,39,110
38,Rich & Sad,Post Malone,1.537.619,6,31,19
39,Mine,Bazzi,1.519.565,3,38,115
40,Plug Walk,Rich The Kid,1.471.601,18,40,72
41,Watch (feat. Lil Uzi Vert & Kanye West),Travis Scott; Lil Uzi Vert; Kanye West,1.468.924,11,41,12
42,Havana (feat. Young Thug),Camila Cabello; Young Thug,1.457.134,1,42,285
43,2002,Anne-Marie,1.450.312,43,43,26
44,Like I Do,David Guetta; Martin Garrix; Brooks,1.362.039,24,47,82
45,1 2 3 (feat. Jason Derulo & De La Ghetto),Sofía Reyes; Jason Derulo; De La Ghetto,1.360.565,31,48,85
46,KOD,J. Cole,1.352.850,2,45,26
47,Candy Paint,Post Malone,1.342.524,16,44,234
48,Over Now,Post Malone,1.306.524,11,46,19
49,Shape of You,Ed Sheeran,1.306.001,1,49,495
50,Yes Indeed,Lil Baby; Drake,1.292.650,50,—,1
51,New Rules,Dua Lipa,1.278.064,2,50,310
52,Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd; Swae Lee; Slim Jxmmi; Juicy J,1.231.899,40,53,75
53,Ric Flair Drip (with Metro Boomin),Offset; Metro Boomin,1.193.468,29,59,197
54,Dura,Daddy Yankee,1.190.553,8,51,117
55,Mad Love,Sean Paul; David Guetta; Becky G,1.183.939,33,56,75
56,Girls (feat. Cardi B Bebe Rexha & Charli XCX),Rita Ora; Bebe Rexha; Charli XCX; Cardi B,1.179.725,47,60,5
57,JAPAN,Famous Dex,1.175.149,32,57,55
58,Familiar,Liam Payne; J Balvin,1.158.612,51,58,26
59,Zack And Codeine,Post Malone,1.133.252,10,52,19
60,Let Me,ZAYN,1.117.390,28,61,34
61,92 Explorer,Post Malone,1.114.742,21,54,19
62,Dura - Remix,Daddy Yankee; NATTI NATASHA; Becky G; Bad Bunny,1.112.014,57,66,17
63,Same Bitches (feat. G-Eazy & YG),Post Malone; G-Eazy; YG,1.106.382,16,55,19
64,Somebody,The Chainsmokers; Drew Love,1.090.061,46,69,26
65,Échame La Culpa,Luis Fonsi; Demi Lovato,1.089.405,5,64,180
66,I Fall Apart,Post Malone,1.086.628,10,63,233
67,Perfect,Ed Sheeran,1.075.113,3,65,439
68,Síguelo Bailando,Ozuna,1.066.318,40,70,135
69,lovely (with Khalid),Billie Eilish; Khalid,1.046.979,68,68,23
70,Takin' Shots,Post Malone,1.041.830,13,62,19
71,Sin Pijama,Becky G; NATTI NATASHA,983.490,71,75,22
72,Wake Me Up,Avicii,975.779,4,72,26
73,El Préstamo,Maluma,975.174,47,78,67
74,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21; Manuel Turizo,968.021,29,74,191
75,La player (Bandolera),Zion & Lennox,967.706,70,80,57
76,1950,King Princess,963.990,54,73,59
77,Delicate,Taylor Swift,962.283,24,79,60
78,I Wanna Know (feat. Bea Miller),NOTD; Bea Miller,949.739,53,82,39
79,Four Out Of Five,Arctic Monkeys,944.880,17,67,5
80,XO Tour Llif3,Lil Uzi Vert,940.915,9,81,417
81,Believer,Imagine Dragons,930.929,15,84,468
82,Otherside,Post Malone,928.994,19,71,19
83,Thunder,Imagine Dragons,927.981,7,86,383
84,Never Be the Same,Camila Cabello,927.871,4,85,160
85,Genius (feat. Sia Diplo and Labrinth),Sia; Diplo; Labrinth; LSD,921.390,56,76,12
86,Say Something (feat. Chris Stapleton),Justin Timberlake; Chris Stapleton,919.944,21,83,110
87,Wolves,Selena Gomez; Marshmello,918.049,3,87,203
88,King's Dead (with Kendrick Lamar Future & James Blake),Jay Rock; Kendrick Lamar; Future; James Blake,899.744,26,89,124
89,Chun-Li,Nicki Minaj,883.710,46,91,34
90,Criminal,NATTI NATASHA; Ozuna,882.202,16,95,247
91,Te Amo,Piso 21; Paulo Londra,863.465,83,98,57
92,Bella,Wolfine,860.026,24,90,141
93,Too Good At Goodbyes,Sam Smith,856.229,1,101,250
94,Without You (feat. Sandro Cavazza),Avicii; Sandro Cavazza,856.161,7,92,26
95,Moonlight,XXXTENTACION,853.552,14,96,61
96,Feel It Still,Portugal. The Man,852.603,17,93,308
97,Be Careful,Cardi B,852.337,25,97,47
98,Finesse - Remix; feat. Cardi B,Bruno Mars; Cardi B,846.959,4,99,132
99,Done for Me (feat. Kehlani),Charlie Puth; Kehlani,843.849,85,103,14
100,Pray For Me,The Weeknd; Kendrick Lamar,842.590,3,100,103
101,Toy,Netta,841.326,52,77,3
102,Blame It On Me,Post Malone,840.303,22,88,19
103,Esskeetit,Lil Pump,839.891,40,104,33
104,HUMBLE.,Kendrick Lamar,837.535,1,105,411
105,Happier,Ed Sheeran,823.380,7,110,18
106,I'll Be There,Jess Glynne,821.796,106,106,9
107,Dembow,Danny Ocean,820.906,59,112,127
108,Congratulations,Post Malone; Quavo,817.169,20,109,477
109,Silence,Marshmello; Khalid,816.080,7,107,278
110,Madura,Cosculluela; Bad Bunny,813.282,100,115,31
111,Jocelyn Flores,XXXTENTACION,802.553,15,111,264
112,Corazón (feat. Nego do Borel),Maluma; Nego do Borel,799.676,14,117,194
113,Young Dumb & Broke,Khalid,797.335,11,113,326
114,Answerphone (feat. Yxng Bane),Banx & Ranx; Ella Eyre; Yxng Bane,794.827,111,120,25
115,Shoota (feat. Lil Uzi Vert),Playboi Carti; Lil Uzi Vert,790.817,82,102,5
116,Attention,Charlie Puth,784.562,5,116,390
117,Amorfoda,Bad Bunny,777.269,10,119,89
118,Lucid Dreams,Juice WRLD,768.528,118,133,3
119,Sugar Wraith,Post Malone,765.073,27,108,19
120,Stir Fry,Migos,761.816,15,121,135
121,Redbone,Childish Gambino,760.624,34,118,10
122,Let You Down,NF,758.388,6,122,223
123,Say You Won't Let Go,James Arthur,753.691,7,124,500
124,Downtown,Anitta; J Balvin,749.614,19,126,178
125,All Girls Are The Same,Juice WRLD,742.062,125,132,4
126,River (feat. Ed Sheeran),Eminem; Ed Sheeran,739.538,2,125,152
127,Audio (feat. Sia Diplo and Labrinth),Sia; Diplo; Labrinth; LSD,738.805,77,131,5
128,Por Perro,Sebastian Yatra; Luis Figueroa; Lary Over,735.884,125,135,13
129,Sensualidad,Bad Bunny; Prince Royce; J Balvin; Mambo Kingz; DJ Luian,723.556,19,136,194
130,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN; Sia,721.757,3,137,251
131,Everyday,Logic; Marshmello,716.194,14,129,75
132,Unforgettable,French Montana; Swae Lee,716.128,3,139,402
133,Star Treatment,Arctic Monkeys,715.255,19,94,5
134,Lonely Together (feat. Rita Ora),Avicii; Rita Ora,715.042,17,128,26
135,One Dance,Drake; Wizkid; Kyla,714.348,5,147,141
136,Bella - Remix,Wolfine; Maluma,711.055,124,144,11
137,What Lovers Do (feat. SZA),Maroon 5; SZA,708.443,4,138,259
138,Kevin’s Heart,J. Cole,707.828,9,127,26
