Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Better Now,Post Malone,5.764.613,1,1,5
2,Psycho (feat. Ty Dolla $ign),Post Malone; Ty Dolla $ign,5.026.439,1,2,68
3,Nice For What,Drake,4.340.212,1,3,25
4,Paranoid,Post Malone,3.961.657,2,4,5
5,no tears left to cry,Ariana Grande,3.866.832,2,6,12
6,God's Plan,Drake,3.864.479,1,5,102
7,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,3.751.795,3,7,26
8,rockstar (feat. 21 Savage),Post Malone; 21 Savage,3.521.265,1,8,229
9,Spoil My Night (feat. Swae Lee),Post Malone; Swae Lee,3.180.727,4,9,5
10,Rich & Sad,Post Malone,3.119.628,6,10,5
11,Stay,Post Malone,3.094.670,11,11,5
12,FRIENDS,Marshmello; Anne-Marie,3.035.625,3,12,82
13,X,Nicky Jam; J Balvin,2.855.164,3,14,61
14,Over Now,Post Malone,2.838.656,11,13,5
15,Ball For Me (feat. Nicki Minaj),Post Malone; Nicki Minaj,2.823.393,12,15,5
16,I Like It,Cardi B; Bad Bunny; J Balvin,2.777.387,6,18,26
17,Zack And Codeine,Post Malone,2.675.179,10,16,5
18,Same Bitches (feat. G-Eazy & YG),Post Malone; G-Eazy; YG,2.540.030,16,17,5
19,Call Out My Name,The Weeknd,2.533.805,1,20,33
20,Takin' Shots,Post Malone,2.483.145,13,19,5
21,Freaky Friday (feat. Chris Brown),Lil Dicky; Chris Brown,2.480.239,7,22,47
22,The Middle,Zedd; Maren Morris; Grey,2.468.365,6,25,96
23,92 Explorer,Post Malone,2.353.585,21,21,5
24,Candy Paint,Post Malone,2.335.131,16,23,220
25,Love Lies (with Normani),Khalid; Normani,2.332.673,9,26,75
26,Otherside,Post Malone,2.234.320,19,24,5
27,Blame It On Me,Post Malone,2.076.357,22,27,5
28,SAD!,XXXTENTACION,2.035.308,3,30,61
29,IDGAF,Dua Lipa,2.032.144,3,28,127
30,These Days (feat. Jess Glynne Macklemore & Dan Caplen),Rudimental; Jess Glynne; Macklemore; Dan Caplen,2.008.362,9,29,100
31,Look Alive (feat. Drake),BlocBoy JB; Drake,2.003.656,6,33,82
32,KOD,J. Cole,1.994.671,2,31,12
33,Nevermind,Dennis Lloyd,1.819.001,18,34,51
34,Sugar Wraith,Post Malone,1.812.622,27,32,5
35,Mine,Bazzi,1.704.252,3,35,101
36,In My Blood,Shawn Mendes,1.681.047,4,37,41
37,OTW,Khalid; 6LACK; Ty Dolla $ign,1.659.156,33,49,12
38,Te Boté - Remix,Nio Garcia; Casper Magico; Bad Bunny; Darell; Ozuna; Nicky Jam,1.657.164,38,39,18
39,Meant to Be (feat. Florida Georgia Line),Bebe Rexha; Florida Georgia Line,1.636.131,16,41,230
40,Remind Me to Forget,Kygo; Miguel,1.631.912,29,38,47
41,Havana (feat. Young Thug),Camila Cabello; Young Thug,1.574.434,1,43,271
42,Walk It Talk It,Migos; Drake,1.572.299,14,46,96
43,All The Stars (with SZA),Kendrick Lamar; SZA,1.562.490,2,44,117
44,Dura,Daddy Yankee,1.553.797,8,40,103
45,Plug Walk,Rich The Kid,1.553.444,18,48,58
46,Me Niego (feat. Ozuna & Wisin),Reik; Ozuna; Wisin,1.532.293,20,42,74
47,Like I Do,David Guetta; Martin Garrix; Brooks,1.505.559,24,45,68
48,Wake Me Up,Avicii,1.503.259,4,36,12
49,Playinwitme (feat. Kehlani),KYLE; Kehlani,1.484.132,43,53,27
50,Jonestown (Interlude),Post Malone,1.383.380,30,47,5
51,1 2 3 (feat. Jason Derulo & De La Ghetto),Sofía Reyes; Jason Derulo; De La Ghetto,1.372.828,31,51,71
52,Flames,David Guetta; Sia,1.349.815,35,52,40
53,Without You (feat. Sandro Cavazza),Avicii; Sandro Cavazza,1.282.072,7,50,12
54,I Fall Apart,Post Malone,1.269.749,10,59,219
55,New Rules,Dua Lipa,1.255.233,2,56,296
56,Kevin’s Heart,J. Cole,1.254.159,9,54,12
57,2002,Anne-Marie,1.242.541,57,63,12
58,Say Something (feat. Chris Stapleton),Justin Timberlake; Chris Stapleton,1.237.885,21,58,96
59,JAPAN,Famous Dex,1.235.994,32,61,41
60,Shape of You,Ed Sheeran,1.217.597,1,60,481
61,Let Me,ZAYN,1.209.725,28,62,20
62,ATM,J. Cole,1.206.004,6,55,12
63,Mad Love,Sean Paul; David Guetta; Becky G,1.196.441,33,57,61
64,Ric Flair Drip (with Metro Boomin),Offset; Metro Boomin,1.177.626,29,66,183
65,Youngblood,5 Seconds of Summer,1.174.520,65,70,19
66,Be Careful,Cardi B,1.154.407,25,67,33
67,Bella,Wolfine,1.137.588,24,64,127
68,Famous,Mason Ramsey,1.133.460,68,76,5
69,Lift Yourself,Kanye West,1.117.841,69,93,2
70,Perfect,Ed Sheeran,1.110.535,3,69,425
71,Delicate,Taylor Swift,1.091.648,24,71,46
72,Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd; Swae Lee; Slim Jxmmi; Juicy J,1.088.738,40,75,61
73,Échame La Culpa,Luis Fonsi; Demi Lovato,1.087.861,5,65,166
74,Motiv8,J. Cole,1.055.141,8,72,12
75,Síguelo Bailando,Ozuna,1.051.923,40,74,121
76,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21; Manuel Turizo,1.045.491,29,73,177
77,Moonlight,XXXTENTACION,1.026.220,14,81,47
78,Never Be the Same,Camila Cabello,1.024.073,4,79,146
79,I Wanna Know (feat. Bea Miller),NOTD; Bea Miller,1.010.550,53,78,25
80,1950,King Princess,1.001.028,54,85,45
81,Familiar,Liam Payne; J Balvin,994.823,51,87,12
82,Wolves,Selena Gomez; Marshmello,991.883,3,83,189
83,Esskeetit,Lil Pump,990.840,40,80,19
84,El Préstamo,Maluma,984.492,47,82,53
85,Levels - Radio Edit,Avicii,951.704,5,68,12
86,Somebody,The Chainsmokers; Drew Love,948.024,46,94,12
87,1985 - Intro to “The Fall Off”,J. Cole,935.891,14,84,12
88,Thunder,Imagine Dragons,934.814,7,89,369
89,Criminal,NATTI NATASHA; Ozuna,929.543,16,86,233
90,Lonely Together (feat. Rita Ora),Avicii; Rita Ora,929.009,17,77,12
91,Congratulations,Post Malone; Quavo,923.348,20,90,463
92,Feel It Still,Portugal. The Man,921.692,17,91,294
93,XO Tour Llif3,Lil Uzi Vert,913.948,9,95,403
94,Chun-Li,Nicki Minaj,913.891,46,98,20
95,Believer,Imagine Dragons,894.059,15,92,454
96,lovely (with Khalid),Billie Eilish; Khalid,891.443,96,115,9
97,King's Dead (with Kendrick Lamar Future & James Blake),Jay Rock; Kendrick Lamar; Future; James Blake,888.068,26,104,110
98,Let Me Go (with Alesso Florida Georgia Line & watt),Hailee Steinfeld; Alesso; Florida Georgia Line; WATT,881.793,14,100,236
99,Finesse - Remix; feat. Cardi B,Bruno Mars; Cardi B,878.656,4,102,118
100,Too Good At Goodbyes,Sam Smith,872.456,1,105,236
101,La player (Bandolera),Zion & Lennox,871.477,77,97,43
102,Amorfoda,Bad Bunny,862.106,10,99,75
103,Photograph,J. Cole,853.950,5,96,12
104,Stir Fry,Migos,849.905,15,108,121
105,River (feat. Ed Sheeran),Eminem; Ed Sheeran,842.772,2,101,138
106,Pray For Me,The Weeknd; Kendrick Lamar,841.869,3,106,89
107,Jocelyn Flores,XXXTENTACION,840.459,15,110,250
108,Everyday,Logic; Marshmello,826.157,14,103,61
109,Silence,Marshmello; Khalid,821.411,7,114,264
110,Corazón (feat. Nego do Borel),Maluma; Nego do Borel,820.763,14,107,180
111,Let You Down,NF,813.010,6,113,209
112,Dembow,Danny Ocean,812.819,59,109,113
113,Te Amo,Piso 21; Paulo Londra,807.003,85,111,43
114,Young Dumb & Broke,Khalid,803.190,11,117,312
115,Waiting For Love,Avicii,801.825,8,88,12
116,HUMBLE.,Kendrick Lamar,794.143,1,119,397
117,Downtown,Anitta; J Balvin,788.858,19,112,164
118,Dura - Remix,Daddy Yankee; NATTI NATASHA; Becky G; Bad Bunny,772.328,118,124,3
119,Wasted Times,The Weeknd,771.204,5,121,33
120,Say You Won't Let Go,James Arthur,752.763,7,131,486
121,Ye vs. the People (starring TI as the People),Kanye West,740.937,95,116,3
122,What Lovers Do (feat. SZA),Maroon 5; SZA,730.664,4,127,245
123,Sensualidad,Bad Bunny; Prince Royce; J Balvin; Mambo Kingz; DJ Luian,728.549,19,126,180
124,changes,XXXTENTACION,727.756,23,130,61
125,Unforgettable,French Montana; Swae Lee,727.509,3,132,388
126,Sick Boy,The Chainsmokers,721.663,13,123,104
127,Bodak Yellow,Cardi B,710.204,15,136,277
128,Sin Pijama,Becky G; NATTI NATASHA,707.347,125,125,8
129,Breathe (feat. Ina Wroldsen),Jax Jones; Ina Wroldsen,706.275,44,128,113
130,Rewrite The Stars,Zac Efron; Zendaya,705.621,18,138,121
131,Answerphone (feat. Yxng Bane),Banx & Ranx; Ella Eyre; Yxng Bane,702.503,111,147,11
132,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN; Sia,699.062,3,134,237
