Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,God's Plan,Drake,7.191.823,1,1,46
2,Psycho (feat. Ty Dolla $ign),Post Malone; Ty Dolla $ign,5.302.872,2,2,12
3,All The Stars (with SZA),Kendrick Lamar; SZA,4.029.886,2,3,61
4,FRIENDS,Marshmello; Anne-Marie,3.493.125,4,4,26
5,IDGAF,Dua Lipa,3.398.157,3,5,71
6,Mine,Bazzi,3.210.938,3,6,45
7,The Middle,Zedd; Maren Morris; Grey,3.092.945,7,7,40
8,Look Alive (feat. Drake),BlocBoy JB; Drake,3.051.339,7,8,26
9,Pray For Me,The Weeknd; Kendrick Lamar,2.894.655,3,9,33
10,These Days (feat. Jess Glynne Macklemore & Dan Caplen),Rudimental; Jess Glynne; Macklemore; Dan Caplen,2.781.089,10,11,44
11,rockstar (feat. 21 Savage),Post Malone; 21 Savage,2.732.459,1,10,173
12,Love Lies (with Normani),Khalid; Normani,2.674.501,12,12,19
13,SAD!,XXXTENTACION,2.477.284,13,16,5
14,Havana (feat. Young Thug),Camila Cabello; Young Thug,2.438.918,1,13,215
15,Dura,Daddy Yankee,2.400.794,8,14,47
16,Amorfoda,Bad Bunny,2.271.180,10,15,19
17,River (feat. Ed Sheeran),Eminem; Ed Sheeran,2.091.272,2,17,82
18,Meant to Be (feat. Florida Georgia Line),Bebe Rexha; Florida Georgia Line,2.085.337,18,18,174
19,Never Be the Same,Camila Cabello,2.052.853,4,20,90
20,Stir Fry,Migos,2.042.422,15,19,65
21,Finesse - Remix; feat. Cardi B,Bruno Mars; Cardi B,1.979.062,4,21,62
22,Échame La Culpa,Luis Fonsi; Demi Lovato,1.938.910,5,22,110
23,I Fall Apart,Post Malone,1.891.082,10,23,163
24,X,Nicky Jam; J Balvin,1.880.236,24,30,5
25,New Rules,Dua Lipa,1.865.306,2,24,240
26,For You (With Rita Ora),Liam Payne; Rita Ora,1.815.511,24,25,61
27,King's Dead (with Kendrick Lamar Future & James Blake),Jay Rock; Kendrick Lamar; Future; James Blake,1.804.682,26,27,54
28,Wolves,Selena Gomez; Marshmello,1.800.737,3,29,133
29,Sick Boy,The Chainsmokers,1.786.113,13,26,48
30,Perfect,Ed Sheeran,1.758.711,3,28,369
31,Him & I (with Halsey),G-Eazy; Halsey,1.732.278,6,31,96
32,Let Me Go (with Alesso Florida Georgia Line & watt),Hailee Steinfeld; Alesso; Florida Georgia Line; WATT,1.663.139,14,33,180
33,Capital Letters,Hailee Steinfeld; BloodPop®,1.662.199,31,34,46
34,Let You Down,NF,1.659.047,6,32,153
35,Heaven,Julia Michaels,1.650.470,35,35,27
36,Everyday,Logic; Marshmello,1.575.504,36,36,5
37,Ric Flair Drip (with Metro Boomin),Offset; Metro Boomin,1.561.142,29,39,127
38,Say Something (feat. Chris Stapleton),Justin Timberlake; Chris Stapleton,1.559.620,21,40,40
39,Shape of You,Ed Sheeran,1.552.213,1,37,425
40,Bella,Wolfine,1.507.083,24,38,71
41,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21; Manuel Turizo,1.481.742,29,41,121
42,Corazón (feat. Nego do Borel),Maluma; Nego do Borel,1.423.745,14,42,124
43,This Is Me,Keala Settle; The Greatest Showman Ensemble,1.409.777,26,43,65
44,Me Niego (feat. Ozuna & Wisin),Reik; Ozuna; Wisin,1.396.764,44,45,18
45,Downtown,Anitta; J Balvin,1.387.089,19,44,108
46,I Miss You (feat. Julia Michaels),Clean Bandit; Julia Michaels,1.370.537,20,47,131
47,Feel It Still,Portugal. The Man,1.360.084,17,46,238
48,Silence,Marshmello; Khalid,1.325.095,7,48,208
49,Criminal,NATTI NATASHA; Ozuna,1.307.845,16,49,177
50,Thunder,Imagine Dragons,1.288.420,7,50,313
51,Too Good At Goodbyes,Sam Smith,1.208.999,1,52,180
52,XO Tour Llif3,Lil Uzi Vert,1.175.486,9,54,347
53,Sensualidad,Bad Bunny; Prince Royce; J Balvin; Mambo Kingz; DJ Luian,1.171.454,19,51,124
54,Rewrite The Stars,Zac Efron; Zendaya,1.154.670,18,53,65
55,What Lovers Do (feat. SZA),Maroon 5; SZA,1.144.955,4,55,189
56,Síguelo Bailando,Ozuna,1.132.440,51,56,65
57,Congratulations,Post Malone; Quavo,1.127.599,20,57,407
58,EL BAÑO,Enrique Iglesias; Bad Bunny,1.100.763,36,58,54
59,Narcos,Migos,1.080.768,15,59,40
60,Young Dumb & Broke,Khalid,1.067.865,11,61,256
61,Top Off (feat. JAY Z Future & Beyoncé),DJ Khaled; JAY-Z; Future; Beyoncé,1.063.622,53,60,5
62,HUMBLE.,Kendrick Lamar,1.062.161,1,63,341
63,Breathe (feat. Ina Wroldsen),Jax Jones; Ina Wroldsen,1.029.681,63,72,57
64,Anywhere,Rita Ora,1.024.981,35,70,135
65,Dembow,Danny Ocean,1.018.235,59,65,57
66,changes,XXXTENTACION,1.004.502,62,62,5
67,Betrayed,Lil Xan,1.002.966,52,67,123
68,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN; Sia,1.002.072,3,68,181
69,Candy Paint,Post Malone,996.357,16,66,164
70,1 2 3 (feat. Jason Derulo & De La Ghetto),Sofía Reyes; Jason Derulo; De La Ghetto,995.315,70,74,15
71,Like I Do,David Guetta; Martin Garrix; Brooks,992.448,59,79,12
72,44 More,Logic,987.850,35,64,12
73,She Loves Control,Camila Cabello,982.851,32,76,54
74,LOVE. FEAT. ZACARI.,Kendrick Lamar; Zacari,977.780,15,71,327
75,You Owe Me,The Chainsmokers,974.236,56,84,19
76,Believer,Imagine Dragons,969.605,15,69,398
77,Bum Bum Tam Tam,MC Fioti; Future; J Balvin; Stefflon Don; Juan Magán,965.353,58,73,79
78,Machika,J Balvin; Jeon; Anitta,959.164,59,78,47
79,Jocelyn Flores,XXXTENTACION,941.950,15,75,194
80,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran; Beyoncé,941.892,3,77,96
81,How Long,Charlie Puth,919.396,15,82,83
82,Want You Back,5 Seconds of Summer,914.166,27,81,12
83,Tip Toe (feat. French Montana),Jason Derulo; French Montana,913.240,44,85,117
84,X (with 2 Chainz & Saudi),ScHoolboy Q; 2 Chainz; Saudi,912.916,19,80,26
85,No Limit,G-Eazy; A$AP Rocky; Cardi B,911.912,18,86,151
86,Solita,Ozuna; Mambo Kingz; DJ Luian; Bad Bunny; Wisin; Almighty,898.961,68,83,43
87,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix; David Guetta; Jamie Scott; Romy Dya,897.818,40,87,96
88,Unforgettable,French Montana; Swae Lee,895.757,3,89,332
89,Sky Walker (feat. Travis Scott),Miguel; Travis Scott,893.578,63,88,107
90,New Freezer (feat. Kendrick Lamar),Rich The Kid; Kendrick Lamar,882.553,90,93,36
91,PICK IT UP (feat. A$AP Rocky),Famous Dex; A$AP Rocky,876.416,53,92,116
92,I Like Me Better,Lauv,867.451,24,95,275
93,Bank Account,21 Savage,867.400,21,94,243
