Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,God's Plan,Drake,7.436.649,1,1,31
2,All The Stars (with SZA),Kendrick Lamar; SZA,4.258.340,2,2,46
3,Mine,Bazzi,3.232.224,3,3,30
4,Pray For Me,The Weeknd; Kendrick Lamar,3.156.657,3,5,18
5,IDGAF,Dua Lipa,2.892.486,4,7,56
6,rockstar (feat. 21 Savage),Post Malone; 21 Savage,2.883.871,1,4,158
7,Havana (feat. Young Thug),Camila Cabello; Young Thug,2.711.911,1,6,200
8,Look Alive (feat. Drake),BlocBoy JB; Drake,2.646.533,8,9,11
9,FRIENDS,Marshmello; Anne-Marie,2.479.252,9,14,11
10,The Middle,Zedd; Maren Morris; Grey,2.479.164,10,11,25
11,River (feat. Ed Sheeran),Eminem; Ed Sheeran,2.424.828,2,10,67
12,Dura,Daddy Yankee,2.419.591,8,8,32
13,These Days (feat. Jess Glynne Macklemore & Dan Caplen),Rudimental; Jess Glynne; Macklemore; Dan Caplen,2.401.172,12,13,29
14,Finesse - Remix; feat. Cardi B,Bruno Mars; Cardi B,2.268.129,4,12,47
15,Sick Boy,The Chainsmokers,2.123.874,13,16,33
16,Never Be the Same,Camila Cabello,2.104.516,4,17,75
17,Échame La Culpa,Luis Fonsi; Demi Lovato,2.071.761,5,15,95
18,Stir Fry,Migos,1.963.833,15,20,50
19,Perfect,Ed Sheeran,1.945.115,3,18,354
20,New Rules,Dua Lipa,1.941.538,2,21,225
21,Wolves,Selena Gomez; Marshmello,1.934.583,3,19,118
22,Meant to Be (feat. Florida Georgia Line),Bebe Rexha; Florida Georgia Line,1.921.256,20,22,159
23,Him & I (with Halsey),G-Eazy; Halsey,1.878.674,6,23,81
24,For You (With Rita Ora),Liam Payne; Rita Ora,1.846.084,24,27,46
25,Love Lies (with Normani),Khalid; Normani,1.845.363,25,32,4
26,I Fall Apart,Post Malone,1.810.669,10,25,148
27,King's Dead (with Kendrick Lamar Future & James Blake),Jay Rock; Kendrick Lamar; Future; James Blake,1.782.471,26,29,39
28,Let You Down,NF,1.766.467,6,26,138
29,Amorfoda,Bad Bunny,1.764.637,29,37,4
30,Let Me Go (with Alesso Florida Georgia Line & watt),Hailee Steinfeld; Alesso; Florida Georgia Line; WATT,1.686.582,14,31,165
31,Shape of You,Ed Sheeran,1.645.797,1,28,410
32,Bella,Wolfine,1.641.810,24,24,56
33,I Miss You (feat. Julia Michaels),Clean Bandit; Julia Michaels,1.569.239,20,36,116
34,Capital Letters,Hailee Steinfeld; BloodPop®,1.563.214,34,39,31
35,Corazón (feat. Nego do Borel),Maluma; Nego do Borel,1.516.427,14,30,109
36,Say Something (feat. Chris Stapleton),Justin Timberlake; Chris Stapleton,1.480.104,21,41,25
37,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21; Manuel Turizo,1.453.782,29,34,106
38,Rewrite The Stars,Zac Efron; Zendaya,1.453.156,18,38,50
39,Downtown,Anitta; J Balvin,1.440.795,19,35,93
40,X (with 2 Chainz & Saudi),ScHoolboy Q; 2 Chainz; Saudi,1.427.701,19,46,11
41,Silence,Marshmello; Khalid,1.404.205,7,40,193
42,This Is Me,Keala Settle; The Greatest Showman Ensemble,1.399.355,26,44,50
43,Criminal,NATTI NATASHA; Ozuna,1.392.541,16,33,162
44,The Ways (with Swae Lee),Khalid; Swae Lee,1.389.470,28,49,11
45,Too Good At Goodbyes,Sam Smith,1.351.456,1,45,165
46,What Lovers Do (feat. SZA),Maroon 5; SZA,1.348.059,4,42,174
47,Feel It Still,Portugal. The Man,1.344.694,17,48,223
48,Thunder,Imagine Dragons,1.325.613,7,47,298
49,XO Tour Llif3,Lil Uzi Vert,1.250.577,9,50,332
50,Sensualidad,Bad Bunny; Prince Royce; J Balvin; Mambo Kingz; DJ Luian,1.240.124,19,43,109
51,Heaven,Julia Michaels,1.167.117,51,63,12
52,Narcos,Migos,1.150.859,15,52,25
53,EL BAÑO,Enrique Iglesias; Bad Bunny,1.142.352,36,51,39
54,Ric Flair Drip (with Metro Boomin),Offset; Metro Boomin,1.125.994,29,53,112
55,Tip Toe (feat. French Montana),Jason Derulo; French Montana,1.111.334,44,56,102
56,HUMBLE.,Kendrick Lamar,1.109.177,1,54,326
57,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix; David Guetta; Jamie Scott; Romy Dya,1.102.556,40,62,81
58,LOVE. FEAT. ZACARI.,Kendrick Lamar; Zacari,1.088.199,15,59,312
59,Young Dumb & Broke,Khalid,1.081.916,11,55,241
60,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN; Sia,1.075.438,3,60,166
61,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran; Beyoncé,1.073.347,3,57,81
62,Congratulations,Post Malone; Quavo,1.065.351,20,58,392
63,No Limit,G-Eazy; A$AP Rocky; Cardi B,1.033.275,18,61,136
64,Anywhere,Rita Ora,1.032.262,35,68,120
65,Betrayed,Lil Xan,1.027.197,52,65,108
66,How Long,Charlie Puth,998.091,15,73,68
67,Big Shot (with Travis Scott),Kendrick Lamar; Travis Scott,985.346,35,79,11
68,Bartier Cardi (feat. 21 Savage),Cardi B; 21 Savage,984.797,20,67,60
69,Believer,Imagine Dragons,968.962,15,77,383
70,Síguelo Bailando,Ozuna,968.742,62,64,50
71,Machika,J Balvin; Jeon; Anitta,963.848,59,66,32
72,You Owe Me,The Chainsmokers,939.655,56,84,4
73,Candy Paint,Post Malone,923.658,16,76,149
74,Paramedic!,SOB X RBE,921.217,57,85,11
75,Unforgettable,French Montana; Swae Lee,920.279,3,75,317
76,Solita,Ozuna; Mambo Kingz; DJ Luian; Bad Bunny; Wisin; Almighty,919.139,74,74,28
77,Sky Walker (feat. Travis Scott),Miguel; Travis Scott,909.964,63,83,92
78,Bum Bum Tam Tam,MC Fioti; Future; J Balvin; Stefflon Don; Juan Magán,905.935,58,70,64
79,Me Rehúso,Danny Ocean,894.720,18,72,368
80,Dembow,Danny Ocean,887.478,78,81,42
81,She Loves Control,Camila Cabello,886.408,32,95,39
82,Gucci Gang,Lil Pump,886.366,4,71,164
83,Se Preparó,Ozuna,885.903,26,69,182
84,Mi Gente,J Balvin; Willy William,873.158,1,78,235
85,Bank Account,21 Savage,869.223,21,80,228
86,MotorSport,Migos; Nicki Minaj; Cardi B,866.832,30,82,116
87,Something Just Like This,The Chainsmokers; Coldplay,860.465,2,88,362
88,I Like Me Better,Lauv,859.970,24,89,260
89,All Falls Down (feat. Juliander),Alan Walker; Noah Cyrus; Digital Farm Animals; Juliander,858.284,52,97,116
90,Attention,Charlie Puth,857.042,5,92,305
91,1-800-273-8255,Logic; Alessia Cara; Khalid,854.365,3,90,298
92,PICK IT UP (feat. A$AP Rocky),Famous Dex; A$AP Rocky,844.671,53,86,101
93,Say You Won't Let Go,James Arthur,831.337,7,96,415
94,Sorry Not Sorry,Demi Lovato,830.437,7,100,224
95,Plain Jane,A$AP Ferg,811.504,33,93,155
96,Nowadays (feat. Landon Cube),Lil Skies; Landon Cube,803.851,92,105,44
97,Location,Khalid,802.830,32,98,379
98,Naked,James Arthur,799.357,70,101,56
99,Jocelyn Flores,XXXTENTACION,797.470,15,102,179
100,Lonely Together (feat. Rita Ora),Avicii; Rita Ora,790.350,19,116,193
101,Stargazing,Kygo; Justin Jesso,789.169,15,103,151
102,Black Panther,Kendrick Lamar,788.985,15,113,11
103,Bodak Yellow,Cardi B,786.166,15,94,206
