Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,God's Plan,Drake,6.244.506,1,1,60
2,Psycho (feat. Ty Dolla $ign),Post Malone; Ty Dolla $ign,4.510.578,2,2,26
3,SAD!,XXXTENTACION,4.385.595,3,3,19
4,FRIENDS,Marshmello; Anne-Marie,3.613.340,4,4,40
5,All The Stars (with SZA),Kendrick Lamar; SZA,3.256.409,2,5,75
6,Look Alive (feat. Drake),BlocBoy JB; Drake,3.187.932,6,6,40
7,IDGAF,Dua Lipa,3.182.193,3,7,85
8,The Middle,Zedd; Maren Morris; Grey,3.120.513,6,8,54
9,X,Nicky Jam; J Balvin,3.046.598,8,10,19
10,Mine,Bazzi,2.958.297,3,9,59
11,These Days (feat. Jess Glynne Macklemore & Dan Caplen),Rudimental; Jess Glynne; Macklemore; Dan Caplen,2.731.228,9,11,58
12,Love Lies (with Normani),Khalid; Normani,2.668.022,10,12,33
13,rockstar (feat. 21 Savage),Post Malone; 21 Savage,2.413.881,1,13,187
14,Moonlight,XXXTENTACION,2.395.554,14,14,5
15,Pray For Me,The Weeknd; Kendrick Lamar,2.213.111,3,15,47
16,Havana (feat. Young Thug),Camila Cabello; Young Thug,2.209.569,1,16,229
17,Dura,Daddy Yankee,2.135.011,8,17,61
18,Meant to Be (feat. Florida Georgia Line),Bebe Rexha; Florida Georgia Line,2.127.333,16,18,188
19,Never Be the Same,Camila Cabello,2.006.467,4,19,104
20,Everyday,Logic; Marshmello,1.916.224,14,20,19
21,Stir Fry,Migos,1.799.630,15,21,79
22,Me Niego (feat. Ozuna & Wisin),Reik; Ozuna; Wisin,1.755.375,22,25,32
23,New Rules,Dua Lipa,1.753.444,2,22,254
24,Amorfoda,Bad Bunny,1.730.101,10,24,33
25,changes,XXXTENTACION,1.676.321,23,23,19
26,Finesse - Remix; feat. Cardi B,Bruno Mars; Cardi B,1.674.812,4,26,76
27,Échame La Culpa,Luis Fonsi; Demi Lovato,1.652.087,5,28,124
28,Perfect,Ed Sheeran,1.632.074,3,30,383
29,River (feat. Ed Sheeran),Eminem; Ed Sheeran,1.630.414,2,29,96
30,Plug Walk,Rich The Kid,1.626.944,30,34,16
31,Freaky Friday (feat. Chris Brown),Lil Dicky; Chris Brown,1.623.967,27,27,5
32,Sick Boy,The Chainsmokers,1.621.633,13,31,62
33,Wolves,Selena Gomez; Marshmello,1.610.896,3,32,147
34,Say Something (feat. Chris Stapleton),Justin Timberlake; Chris Stapleton,1.566.963,21,38,54
35,King's Dead (with Kendrick Lamar Future & James Blake),Jay Rock; Kendrick Lamar; Future; James Blake,1.565.957,26,36,68
36,Like I Do,David Guetta; Martin Garrix; Brooks,1.554.330,36,41,26
37,I Fall Apart,Post Malone,1.548.689,10,33,177
38,Bella,Wolfine,1.542.933,24,37,85
39,Ric Flair Drip (with Metro Boomin),Offset; Metro Boomin,1.539.907,29,39,141
40,Shape of You,Ed Sheeran,1.469.249,1,40,439
41,For You (With Rita Ora),Liam Payne; Rita Ora,1.461.247,24,42,75
42,the remedy for a broken heart (why am I so in love),XXXTENTACION,1.460.924,35,35,5
43,Heaven,Julia Michaels,1.423.358,32,44,41
44,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21; Manuel Turizo,1.411.675,29,43,135
45,Capital Letters,Hailee Steinfeld; BloodPop®,1.369.798,31,46,60
46,Let You Down,NF,1.361.609,6,45,167
47,Let Me Go (with Alesso Florida Georgia Line & watt),Hailee Steinfeld; Alesso; Florida Georgia Line; WATT,1.280.274,14,48,194
48,Downtown,Anitta; J Balvin,1.262.554,19,50,122
49,Breathe (feat. Ina Wroldsen),Jax Jones; Ina Wroldsen,1.254.197,49,55,71
50,NUMB,XXXTENTACION,1.238.714,42,47,5
51,Feel It Still,Portugal. The Man,1.223.374,17,49,252
52,Síguelo Bailando,Ozuna,1.219.873,49,54,79
53,Corazón (feat. Nego do Borel),Maluma; Nego do Borel,1.218.227,14,51,138
54,44 More,Logic,1.215.522,28,52,26
55,Everybody Hates Me,The Chainsmokers,1.180.477,55,56,5
56,Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd; Swae Lee; Slim Jxmmi; Juicy J,1.163.018,56,63,19
57,Mad Love,Sean Paul; David Guetta; Becky G,1.141.956,57,71,19
58,Him & I (with Halsey),G-Eazy; Halsey,1.140.224,6,58,110
59,going down!,XXXTENTACION,1.139.597,48,53,5
60,Remind Me to Forget,Kygo; Miguel,1.134.592,56,67,5
61,Thunder,Imagine Dragons,1.133.173,7,60,327
62,I Miss You (feat. Julia Michaels),Clean Bandit; Julia Michaels,1.130.882,20,62,145
63,Walk It Talk It,Migos; Drake,1.110.572,14,84,54
64,Criminal,NATTI NATASHA; Ozuna,1.109.650,16,59,191
65,Too Good At Goodbyes,Sam Smith,1.105.981,1,66,194
66,Delicate,Taylor Swift,1.101.996,66,72,4
67,XO Tour Llif3,Lil Uzi Vert,1.101.219,9,64,361
68,1 2 3 (feat. Jason Derulo & De La Ghetto),Sofía Reyes; Jason Derulo; De La Ghetto,1.096.476,59,70,29
69,Silence,Marshmello; Khalid,1.071.142,7,65,222
70,infinity (888) - feat. Joey Bada$$,XXXTENTACION; Joey Bada$$,1.052.168,47,57,5
71,I don’t even speak spanish lol - feat. Rio Santana Judah Andrez Babii,XXXTENTACION; Rio Santana; Judah; Andrez Babii,1.030.185,60,61,5
72,Congratulations,Post Malone; Quavo,1.027.416,20,69,421
73,Wait,Maroon 5,1.021.062,51,75,11
74,Sensualidad,Bad Bunny; Prince Royce; J Balvin; Mambo Kingz; DJ Luian,991.442,19,74,138
75,Hope,XXXTENTACION,981.475,68,68,5
76,Believer,Imagine Dragons,980.833,15,73,412
77,EL BAÑO,Enrique Iglesias; Bad Bunny,971.585,36,82,68
78,Jocelyn Flores,XXXTENTACION,970.424,15,76,208
79,HUMBLE.,Kendrick Lamar,962.029,1,80,355
80,What Lovers Do (feat. SZA),Maroon 5; SZA,959.570,4,78,203
81,Young Dumb & Broke,Khalid,957.059,11,77,270
82,Dembow,Danny Ocean,955.899,59,85,71
83,This Is Me,Keala Settle; The Greatest Showman Ensemble,952.358,26,79,79
84,Rewrite The Stars,Zac Efron; Zendaya,941.434,18,81,79
85,Anywhere,Rita Ora,926.183,35,86,149
86,Betrayed,Lil Xan,915.943,52,87,137
87,Narcos,Migos,915.368,15,88,54
88,Bum Bum Tam Tam,MC Fioti; Future; J Balvin; Stefflon Don; Juan Magán,891.737,58,90,93
89,Machika,J Balvin; Jeon; Anitta,889.095,59,93,61
90,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN; Sia,886.185,3,92,195
91,Candy Paint,Post Malone,872.546,16,91,178
92,PICK IT UP (feat. A$AP Rocky),Famous Dex; A$AP Rocky,863.488,53,95,130
93,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran; Beyoncé,857.543,3,94,110
94,Unforgettable,French Montana; Swae Lee,841.040,3,96,346
95,$$$ - with Matt Ox,XXXTENTACION; Matt OX,832.100,67,83,5
96,How Long,Charlie Puth,831.374,15,97,97
97,Say You Won't Let Go,James Arthur,830.863,7,100,444
98,Solita,Ozuna; Mambo Kingz; DJ Luian; Bad Bunny; Wisin; Almighty,830.076,68,99,57
99,Nowadays (feat. Landon Cube),Lil Skies; Landon Cube,828.357,80,103,73
100,66,Lil Yachty; Trippie Redd,823.779,63,101,12
101,I Like Me Better,Lauv,822.913,24,102,289
102,1-800-273-8255,Logic; Alessia Cara; Khalid,820.133,3,98,327
103,El Préstamo,Maluma,817.047,90,104,11
104,Bank Account,21 Savage,809.100,21,105,257
105,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix; David Guetta; Jamie Scott; Romy Dya,803.512,40,106,110
106,Se Preparó,Ozuna,799.829,26,107,211
107,Tip Toe (feat. French Montana),Jason Derulo; French Montana,797.156,44,109,131
108,She Loves Control,Camila Cabello,793.190,32,110,68
109,Something Just Like This,The Chainsmokers; Coldplay,790.402,2,108,391
110,ALONE PART 3,XXXTENTACION,785.357,55,89,5
111,Attention,Charlie Puth,771.888,5,113,334
112,No Limit,G-Eazy; A$AP Rocky; Cardi B,762.331,18,117,165
113,All Falls Down (feat. Juliander),Alan Walker; Noah Cyrus; Digital Farm Animals; Juliander,759.204,52,116,145
114,Contra,Logic,758.307,25,111,12
115,Location,Khalid,755.855,32,112,408
116,Me Rehúso,Danny Ocean,753.152,18,115,397
117,Sorry Not Sorry,Demi Lovato,751.491,7,114,253
118,Nevermind,Dennis Lloyd,749.519,118,140,9
119,Fuck Love (feat. Trippie Redd),XXXTENTACION; Trippie Redd,743.782,37,119,85
120,El Farsante - Remix,Ozuna; Romeo Santos,741.069,109,121,34
121,Bounce Out With That,YBN Nahmir,736.876,105,124,44
122,Whatever It Takes,Imagine Dragons,733.828,46,120,85
123,Esperándote,Manuel Turizo,721.793,98,125,57
124,Want You Back,5 Seconds of Summer,717.459,27,127,26
125,goosebumps,Travis Scott,707.596,56,123,442
126,More Than You Know,Axwell /\ Ingrosso,697.252,14,128,296
127,1950,King Princess,692.802,127,145,3
128,One Dance,Drake; Wizkid; Kyla,692.415,5,130,85
129,Beautiful,Bazzi,688.288,129,139,16
130,Thinking out Loud,Ed Sheeran,686.195,43,131,85
131,Red Roses (feat. Landon Cube),Lil Skies; Landon Cube,683.322,131,132,16
132,Mi Gente,J Balvin; Willy William,682.005,1,129,264
133,Done for Me (feat. Kehlani),Charlie Puth; Kehlani,679.241,85,152,5
134,Plain Jane,A$AP Ferg,670.848,33,136,184
135,MotorSport,Migos; Nicki Minaj; Cardi B,670.765,30,137,145
136,Quiero Repetir,Ozuna; J Balvin,670.594,79,138,78
137,Gucci Gang,Lil Pump,666.843,4,134,193
138,Photograph,Ed Sheeran,662.986,40,143,85
139,Báilame - Remix,Nacho; Yandel; Bad Bunny; Mambo Kingz; DJ Luian,661.926,52,148,217
140,X (with 2 Chainz & Saudi),ScHoolboy Q; 2 Chainz; Saudi,661.869,19,133,40
141,LOVE. FEAT. ZACARI.,Kendrick Lamar; Zacari,660.142,15,135,341
142,Closer,The Chainsmokers; Halsey,658.765,2,142,85
143,Loca - Remix,KHEA; Bad Bunny; Duki; Cazzu,656.005,143,162,3
144,BUTTERFLY EFFECT,Travis Scott,653.597,37,146,305
145,Floor 555,XXXTENTACION,653.481,64,118,5
146,Lemon (feat. Drake) - Drake Remix,N.E.R.D; Rihanna; Drake,650.767,146,154,2
147,Everybody Dies In Their Nightmares,XXXTENTACION,649.434,51,149,10
148,New Freezer (feat. Kendrick Lamar),Rich The Kid; Kendrick Lamar,647.323,81,144,50
