Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,God's Plan,Drake,6.848.163,1,1,44
2,Psycho (feat. Ty Dolla $ign),Post Malone; Ty Dolla $ign,4.710.822,2,2,10
3,All The Stars (with SZA),Kendrick Lamar; SZA,3.675.726,2,3,59
4,FRIENDS,Marshmello; Anne-Marie,3.015.318,4,5,24
5,IDGAF,Dua Lipa,3.008.195,3,4,69
6,Mine,Bazzi,2.985.983,3,6,43
7,The Middle,Zedd; Maren Morris; Grey,2.681.237,7,11,38
8,rockstar (feat. 21 Savage),Post Malone; 21 Savage,2.663.106,1,7,171
9,Look Alive (feat. Drake),BlocBoy JB; Drake,2.629.793,7,8,24
10,Pray For Me,The Weeknd; Kendrick Lamar,2.609.075,3,9,31
11,Dura,Daddy Yankee,2.501.347,8,10,45
12,Havana (feat. Young Thug),Camila Cabello; Young Thug,2.397.585,1,12,213
13,These Days (feat. Jess Glynne Macklemore & Dan Caplen),Rudimental; Jess Glynne; Macklemore; Dan Caplen,2.387.076,11,14,42
14,Amorfoda,Bad Bunny,2.321.111,10,13,17
15,Love Lies (with Normani),Khalid; Normani,2.315.647,13,15,17
16,SAD!,XXXTENTACION,1.997.150,16,20,3
17,Échame La Culpa,Luis Fonsi; Demi Lovato,1.943.933,5,16,108
18,River (feat. Ed Sheeran),Eminem; Ed Sheeran,1.936.926,2,17,80
19,Stir Fry,Migos,1.904.026,15,18,63
20,Finesse - Remix; feat. Cardi B,Bruno Mars; Cardi B,1.865.065,4,19,60
21,Meant to Be (feat. Florida Georgia Line),Bebe Rexha; Florida Georgia Line,1.838.811,20,21,172
22,Never Be the Same,Camila Cabello,1.797.317,4,23,88
23,I Fall Apart,Post Malone,1.744.606,10,24,161
24,New Rules,Dua Lipa,1.741.877,2,22,238
25,Perfect,Ed Sheeran,1.689.768,3,26,367
26,Wolves,Selena Gomez; Marshmello,1.667.103,3,25,131
27,Sick Boy,The Chainsmokers,1.623.216,13,27,46
28,Bella,Wolfine,1.596.643,24,28,69
29,Him & I (with Halsey),G-Eazy; Halsey,1.589.227,6,30,94
30,King's Dead (with Kendrick Lamar Future & James Blake),Jay Rock; Kendrick Lamar; Future; James Blake,1.585.741,26,32,52
31,For You (With Rita Ora),Liam Payne; Rita Ora,1.582.680,24,31,59
32,Let You Down,NF,1.536.202,6,35,151
33,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21; Manuel Turizo,1.523.896,29,29,119
34,Shape of You,Ed Sheeran,1.510.825,1,34,423
35,Corazón (feat. Nego do Borel),Maluma; Nego do Borel,1.494.427,14,33,122
36,X,Nicky Jam; J Balvin,1.466.503,36,44,3
37,Let Me Go (with Alesso Florida Georgia Line & watt),Hailee Steinfeld; Alesso; Florida Georgia Line; WATT,1.457.276,14,37,178
38,Capital Letters,Hailee Steinfeld; BloodPop®,1.435.976,31,39,44
39,Downtown,Anitta; J Balvin,1.388.892,19,36,106
40,Ric Flair Drip (with Metro Boomin),Offset; Metro Boomin,1.385.877,29,41,125
41,Heaven,Julia Michaels,1.381.182,35,42,25
42,Criminal,NATTI NATASHA; Ozuna,1.378.039,16,38,175
43,Say Something (feat. Chris Stapleton),Justin Timberlake; Chris Stapleton,1.354.201,21,40,38
44,Everyday,Logic; Marshmello,1.341.644,36,43,3
45,Thunder,Imagine Dragons,1.237.913,7,47,311
46,Feel It Still,Portugal. The Man,1.236.489,17,46,236
47,Sensualidad,Bad Bunny; Prince Royce; J Balvin; Mambo Kingz; DJ Luian,1.231.938,19,45,122
48,Silence,Marshmello; Khalid,1.223.130,7,50,206
49,Me Niego (feat. Ozuna & Wisin),Reik; Ozuna; Wisin,1.218.964,48,48,16
50,I Miss You (feat. Julia Michaels),Clean Bandit; Julia Michaels,1.208.247,20,49,129
51,Síguelo Bailando,Ozuna,1.154.379,51,51,63
52,This Is Me,Keala Settle; The Greatest Showman Ensemble,1.124.834,26,58,63
53,XO Tour Llif3,Lil Uzi Vert,1.122.295,9,55,345
54,EL BAÑO,Enrique Iglesias; Bad Bunny,1.119.982,36,54,52
55,Too Good At Goodbyes,Sam Smith,1.109.304,1,56,178
