Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Call Out My Name,The Weeknd,5.889.466,1,1,5
2,God's Plan,Drake,5.479.065,1,2,74
3,Psycho (feat. Ty Dolla $ign),Post Malone; Ty Dolla $ign,3.997.304,2,3,40
4,FRIENDS,Marshmello; Anne-Marie,3.529.009,3,6,54
5,X,Nicky Jam; J Balvin,3.476.942,4,5,33
6,Try Me,The Weeknd,3.359.910,3,4,5
7,SAD!,XXXTENTACION,3.176.367,3,7,33
8,IDGAF,Dua Lipa,3.010.027,3,9,99
9,The Middle,Zedd; Maren Morris; Grey,2.967.542,6,10,68
10,Freaky Friday (feat. Chris Brown),Lil Dicky; Chris Brown,2.858.410,9,11,19
11,Love Lies (with Normani),Khalid; Normani,2.855.968,9,12,47
12,Wasted Times,The Weeknd,2.819.605,5,8,5
13,Look Alive (feat. Drake),BlocBoy JB; Drake,2.719.754,6,14,54
14,All The Stars (with SZA),Kendrick Lamar; SZA,2.695.438,2,13,89
15,Mine,Bazzi,2.526.399,3,17,73
16,These Days (feat. Jess Glynne Macklemore & Dan Caplen),Rudimental; Jess Glynne; Macklemore; Dan Caplen,2.523.522,9,18,72
17,In My Blood,Shawn Mendes,2.352.694,4,19,13
18,Hurt You,The Weeknd; Gesaffelstein,2.329.532,9,16,5
19,I Was Never There,The Weeknd; Gesaffelstein,2.309.735,8,15,5
20,rockstar (feat. 21 Savage),Post Malone; 21 Savage,2.174.406,1,20,201
21,Meant to Be (feat. Florida Georgia Line),Bebe Rexha; Florida Georgia Line,2.030.685,16,24,202
22,Havana (feat. Young Thug),Camila Cabello; Young Thug,2.029.858,1,22,243
23,Dura,Daddy Yankee,2.018.848,8,23,75
24,Delicate,Taylor Swift,2.012.477,24,25,18
25,Privilege,The Weeknd,1.951.876,12,21,5
26,Plug Walk,Rich The Kid,1.892.950,22,26,30
27,Me Niego (feat. Ozuna & Wisin),Reik; Ozuna; Wisin,1.821.247,20,27,46
28,Never Be the Same,Camila Cabello,1.787.316,4,29,118
29,Pray For Me,The Weeknd; Kendrick Lamar,1.754.823,3,28,61
30,Like I Do,David Guetta; Martin Garrix; Brooks,1.673.831,24,32,40
31,Walk It Talk It,Migos; Drake,1.670.896,14,31,68
32,Moonlight,XXXTENTACION,1.656.206,14,30,19
33,New Rules,Dua Lipa,1.592.291,2,33,268
34,Bella,Wolfine,1.529.834,24,34,99
35,Échame La Culpa,Luis Fonsi; Demi Lovato,1.509.959,5,35,138
36,Say Something (feat. Chris Stapleton),Justin Timberlake; Chris Stapleton,1.493.098,21,39,68
37,Ric Flair Drip (with Metro Boomin),Offset; Metro Boomin,1.453.569,29,41,155
38,Perfect,Ed Sheeran,1.440.743,3,36,397
39,Shape of You,Ed Sheeran,1.426.997,1,38,453
40,Nevermind,Dennis Lloyd,1.424.236,40,49,23
41,Amorfoda,Bad Bunny,1.419.188,10,37,47
42,Wolves,Selena Gomez; Marshmello,1.417.251,3,42,161
43,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21; Manuel Turizo,1.395.693,29,40,149
44,Everyday,Logic; Marshmello,1.385.798,14,45,33
45,I Fall Apart,Post Malone,1.369.134,10,43,191
46,Mad Love,Sean Paul; David Guetta; Becky G,1.367.154,41,48,33
47,Lost In Japan,Shawn Mendes,1.364.637,20,44,12
48,Remind Me to Forget,Kygo; Miguel,1.349.800,43,52,19
49,River (feat. Ed Sheeran),Eminem; Ed Sheeran,1.328.671,2,46,110
50,Síguelo Bailando,Ozuna,1.292.455,40,47,93
51,Finesse - Remix; feat. Cardi B,Bruno Mars; Cardi B,1.288.514,4,50,90
52,Stir Fry,Migos,1.261.179,15,51,93
