Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,SAD!,XXXTENTACION,4.961.099,1,1,117
2,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,3.930.878,2,3,26
3,Lucid Dreams,Juice WRLD,3.929.247,2,2,45
4,Better Now,Post Malone,3.816.860,1,5,61
5,I Like It,Cardi B; Bad Bunny; J Balvin,3.798.502,3,6,82
6,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,3.725.950,1,7,82
7,Moonlight,XXXTENTACION,3.607.722,2,4,103
8,Solo (feat. Demi Lovato),Clean Bandit; Demi Lovato,3.360.752,8,9,40
9,Jocelyn Flores,XXXTENTACION,3.237.031,2,8,306
10,Back To You,Selena Gomez,3.106.035,4,11,48
11,changes,XXXTENTACION,3.027.361,4,10,10
12,no tears left to cry,Ariana Grande,2.972.641,2,12,68
13,Youngblood,5 Seconds of Summer,2.905.442,6,13,75
14,Taste (feat. Offset),Tyga; Offset,2.833.724,13,14,40
15,Jackie Chan,Tiësto; Dzeko; Preme; Post Malone,2.644.198,15,15,40
16,Ocean (feat. Khalid),Martin Garrix; Khalid,2.495.493,16,17,12
17,Te Boté - Remix,Nio Garcia; Casper Magico; Bad Bunny; Darell; Ozuna; Nicky Jam,2.466.632,7,16,74
18,Nice For What,Drake,2.390.975,1,18,81
19,X,Nicky Jam; J Balvin,2.306.502,3,20,117
20,God's Plan,Drake,2.237.397,1,21,158
21,Bed (feat. Ariana Grande),Nicki Minaj; Ariana Grande,2.192.363,21,22,13
22,Fuck Love (feat. Trippie Redd),XXXTENTACION; Trippie Redd,2.141.635,5,19,9
23,Psycho (feat. Ty Dolla $ign),Post Malone; Ty Dolla $ign,2.068.224,1,23,124
24,Born To Be Yours,Kygo; Imagine Dragons,2.045.923,24,24,12
25,Sin Pijama,Becky G; NATTI NATASHA,1.966.047,24,27,64
26,Flames,David Guetta; Sia,1.961.382,17,26,96
27,Nevermind,Dennis Lloyd,1.888.110,17,29,107
28,All Mine,Kanye West,1.829.975,1,30,25
29,Rise,Jonas Blue; Jack & Jack,1.825.812,29,35,23
30,2002,Anne-Marie,1.816.382,25,33,68
31,Everybody Dies In Their Nightmares,XXXTENTACION,1.810.238,6,25,9
32,FRIENDS,Marshmello; Anne-Marie,1.810.160,3,31,138
33,rockstar (feat. 21 Savage),Post Malone; 21 Savage,1.789.847,1,34,285
34,I'm Upset,Drake,1.776.287,13,36,31
