Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,God's Plan,Drake,7.540.696,1,1,4
2,Havana (feat. Young Thug),Camila Cabello; Young Thug,3.869.520,1,2,173
3,rockstar (feat. 21 Savage),Post Malone; 21 Savage,3.614.672,1,3,131
4,River (feat. Ed Sheeran),Eminem; Ed Sheeran,3.045.917,2,4,40
5,Wolves,Selena Gomez; Marshmello,2.750.179,3,6,91
6,Finesse - Remix; feat. Cardi B,Bruno Mars; Cardi B,2.724.162,4,5,20
7,Never Be the Same,Camila Cabello,2.688.267,4,7,48
8,IDGAF,Dua Lipa,2.605.469,8,12,29
9,Échame La Culpa,Luis Fonsi; Demi Lovato,2.562.338,6,9,68
10,Him & I (with Halsey),G-Eazy; Halsey,2.561.830,6,10,54
11,Let You Down,NF,2.483.150,6,14,111
12,New Rules,Dua Lipa,2.477.072,2,11,198
13,Perfect,Ed Sheeran,2.439.947,3,13,327
14,Diplomatic Immunity,Drake,2.213.711,8,8,4
15,All The Stars (with SZA),Kendrick Lamar; SZA,2.206.259,12,15,19
16,Let Me Go (with Alesso Florida Georgia Line & watt),Hailee Steinfeld; Alesso; Florida Georgia Line; WATT,2.099.433,14,16,138
17,Sick Boy,The Chainsmokers,2.027.362,13,20,6
18,Shape of You,Ed Sheeran,2.025.048,1,17,383
19,I Fall Apart,Post Malone,2.013.730,10,18,121
20,Rewrite The Stars,Zac Efron; Zendaya,1.997.552,19,19,23
21,What Lovers Do (feat. SZA),Maroon 5; SZA,1.921.611,4,22,147
22,Too Good At Goodbyes,Sam Smith,1.909.098,1,23,138
23,Meant to Be (feat. Florida Georgia Line),Bebe Rexha; Florida Georgia Line,1.900.590,22,24,132
24,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran; Beyoncé,1.898.096,3,21,54
25,Silence,Marshmello; Khalid,1.838.840,7,25,166
26,I Miss You (feat. Julia Michaels),Clean Bandit; Julia Michaels,1.831.883,20,28,89
27,This Is Me,Keala Settle; The Greatest Showman Ensemble,1.792.517,27,27,23
28,Corazón (feat. Nego do Borel),Maluma; Nego do Borel,1.784.753,14,29,82
29,No Limit,G-Eazy; A$AP Rocky; Cardi B,1.784.716,18,26,109
30,Downtown,Anitta; J Balvin,1.750.668,19,30,66
31,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN; Sia,1.625.042,3,31,139
32,Sensualidad,Bad Bunny; Prince Royce; J Balvin; Mambo Kingz; DJ Luian,1.606.194,19,32,82
33,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21; Manuel Turizo,1.585.491,30,33,79
34,Thunder,Imagine Dragons,1.529.683,7,35,271
35,Bartier Cardi (feat. 21 Savage),Cardi B; 21 Savage,1.509.598,20,34,33
36,Criminal,NATTI NATASHA; Ozuna,1.507.565,16,36,135
37,Anywhere,Rita Ora,1.470.944,37,38,93
38,EL BAÑO,Enrique Iglesias; Bad Bunny,1.463.935,36,41,12
39,Feel It Still,Portugal. The Man,1.435.933,17,40,196
40,Gucci Gang,Lil Pump,1.433.522,4,37,137
41,Bella,Wolfine,1.432.820,41,44,29
42,Ric Flair Drip (with Metro Boomin),Offset; Metro Boomin,1.417.465,29,39,85
