ID,Track,Singer(s),Stream
1,good 4 u,Olivia Rodrigo,199207617
2,Beggin',Måneskin,224562280
3,Bad Habits,Ed Sheeran,169310173
4,MONTERO (Call Me By Your Name),Lil Nas X,138787631
5,Todo De Ti,Rauw Alejandro,132882619
6,Yonaguni,Bad Bunny,128033702
7,Kiss Me More (feat. SZA),Doja Cat; SZA,133532043
8,I WANNA BE YOUR SLAVE,Måneskin,116624160
9,Levitating (feat. DaBaby),Dua Lipa; DaBaby,108941409
10,Qué Más Pues?,J Balvin; Maria Becerra,108588149
11,deja vu,Olivia Rodrigo,92983103
12,Butter,BTS,105430962
13,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,97603080
14,AM Remix,Nio Garcia; J Balvin; Bad Bunny,90020013
15,You Right,Doja Cat; The Weeknd,66079393
16,traitor,Olivia Rodrigo,90167458
17,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,84255037
18,Nicky Jam: Bzrp Music Sessions Vol. 41,Bizarrap; Nicky Jam,59907127
19,happier,Olivia Rodrigo,74453611
20,drivers license,Olivia Rodrigo,74569627
21,Astronaut In The Ocean,Masked Wolf,68289556
22,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,69600328
23,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton; Nightcrawlers; Mufasa & Hypeman; Dopamine,67993742
24,Blinding Lights,The Weeknd,68020987
25,Pareja Del Año,Sebastian Yatra; Myke Towers,60978716
26,RAPSTAR,Polo G,56406988
27,favorite crime,Olivia Rodrigo,64868789
28,Build a Bitch,Bella Poarch,51924321
29,Fiel - Remix,Wisin; Jhayco; Anuel AA; Los Legendarios; Myke Towers,51137445
30,jealousy jealousy,Olivia Rodrigo,54280150
31,Watermelon Sugar,Harry Styles,55175223
32,ZITTI E BUONI,Måneskin,43983351
33,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),Tyler; The Creator; YoungBoy Never Broke Again; Ty Dolla $ign,25071245
34,DÁKITI,Bad Bunny; Jhayco,54378870
35,Heat Waves,Glass Animals,59933458
36,brutal,Olivia Rodrigo,46023652
37,Poblado - Remix,J Balvin; KAROL G; Nicky Jam; Crissin; Totoy El Frio; Natan & Shander,53010138
38,Dynamite,BTS,55710956
39,Dinero,Trinidad Cardona,45104083
