Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Despacito - Remix,Luis Fonsi; Daddy Yankee; Justin Bieber,5.520.044,1,1,88
2,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled; Rihanna; Bryson Tiller,4.372.201,2,2,28
3,I'm the One (feat. Justin Bieber Quavo Chance the Rapper & Lil Wayne),DJ Khaled; Justin Bieber; Quavo; Chance the Rapper; Lil Wayne,3.842.968,2,3,77
4,2U (feat. Justin Bieber),David Guetta; Justin Bieber,3.802.763,3,4,35
5,Unforgettable,French Montana; Swae Lee,3.447.844,5,5,96
6,Shape of You,Ed Sheeran,3.337.841,1,6,189
7,Mi Gente,J Balvin; Willy William,3.288.650,7,9,14
8,Feels (feat. Pharrell Williams Katy Perry & Big Sean),Calvin Harris; Pharrell Williams; Katy Perry; Big Sean; Funk Wav,3.275.588,7,7,28
9,Attention,Charlie Puth,3.190.775,5,8,84
10,Strip That Down (feat. Quavo),Liam Payne; Quavo,2.921.278,8,11,56
11,Thunder,Imagine Dragons,2.870.986,7,10,77
12,Mama,Jonas Blue; William Singe,2.661.438,11,12,67
13,There's Nothing Holdin' Me Back,Shawn Mendes,2.627.131,5,13,85
14,XO Tour Llif3,Lil Uzi Vert,2.603.750,9,14,111
15,Despacito,Luis Fonsi; Daddy Yankee,2.337.189,3,15,181
16,Something Just Like This,The Chainsmokers; Coldplay,2.279.918,2,16,141
17,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo; Nicki Minaj; Ty Dolla $ign,2.246.996,5,18,140
18,HUMBLE.,Kendrick Lamar,2.225.019,1,17,105
19,There for You,Martin Garrix; Troye Sivan,2.197.086,17,19,49
20,Fetish (feat. Gucci Mane),Selena Gomez; Gucci Mane,2.147.656,20,—,1
21,More Than You Know,Axwell /\ Ingrosso,2.122.547,20,21,46
22,Believer,Imagine Dragons,2.086.618,15,22,162
23,Slide (feat. Frank Ocean & Migos),Calvin Harris; Frank Ocean; Migos; Funk Wav,2.084.563,12,20,140
24,Felices los 4,Maluma,2.071.965,16,24,84
25,Signs,Drake,2.030.507,14,23,20
26,Congratulations,Post Malone; Quavo,2.006.793,20,25,171
27,Bad Liar,Selena Gomez,1.985.218,5,27,57
28,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann; Cheat Codes; CADE,1.968.888,21,26,102
29,Me Rehúso,Danny Ocean,1.956.883,24,28,147
30,Your Song,Rita Ora,1.885.464,29,29,49
31,Know No Better (feat. Travis Scott Camila Cabello & Quavo),Major Lazer; Travis Scott; Camila Cabello; Quavo,1.816.119,28,33,42
32,Crying in the Club,Camila Cabello,1.801.671,32,35,56
33,Slow Hands,Niall Horan,1.798.631,30,34,71
34,Symphony (feat. Zara Larsson),Clean Bandit; Zara Larsson,1.791.156,9,31,119
35,Stay,Zedd; Alessia Cara,1.765.583,5,30,140
36,That's What I Like,Bruno Mars,1.748.702,5,32,194
37,Mask Off,Future,1.622.345,5,36,147
38,It Ain't Me (with Selena Gomez),Kygo; Selena Gomez,1.616.962,2,38,148
39,Redbone,Childish Gambino,1.599.284,34,37,194
40,SUBEME LA RADIO,Enrique Iglesias; Descemer Bueno; Zion & Lennox,1.562.504,26,39,140
41,I Like Me Better,Lauv,1.543.561,41,46,39
42,No Promises (feat. Demi Lovato),Cheat Codes; Demi Lovato,1.532.377,24,40,105
43,Escápate Conmigo (feat. Ozuna),Wisin; Ozuna,1.507.178,40,42,101
44,Sorry Not Sorry,Demi Lovato,1.491.970,44,60,3
45,Location,Khalid,1.467.915,32,41,158
46,Galway Girl,Ed Sheeran,1.434.348,2,43,133
47,Rollin (feat. Future & Khalid),Calvin Harris; Future; Khalid; Funk Wav,1.403.194,32,44,63
48,Ahora Dice,Chris Jedi; J Balvin; Ozuna; Arcángel,1.402.221,45,47,98
49,Malibu,Miley Cyrus,1.389.284,5,45,64
50,Hey DJ,CNCO; Yandel,1.299.217,49,50,83
51,DNA.,Kendrick Lamar,1.297.434,3,49,91
52,Get Low (with Liam Payne),Zedd; Liam Payne,1.256.544,42,52,7
53,First Time,Kygo; Ellie Goulding,1.253.633,17,48,77
54,Una Lady Como Tú,Manuel Turizo,1.222.327,51,51,39
55,Now Or Never,Halsey,1.173.960,28,54,100
56,Praying,Kesha,1.164.522,47,57,8
57,1-800-273-8255,Logic; Alessia Cara; Khalid,1.160.666,25,55,77
58,Passionfruit,Drake,1.155.099,2,53,117
59,BUTTERFLY EFFECT,Travis Scott,1.149.384,56,56,55
60,Bonita,J Balvin; Jowell & Randy,1.105.300,57,59,36
61,Most Girls,Hailee Steinfeld,1.099.073,48,58,73
62,OK,Robin Schulz; James Blunt,1.089.902,55,61,56
63,Down (feat. Gucci Mane),Fifth Harmony; Gucci Mane,1.006.430,47,64,42
64,goosebumps,Travis Scott,1.001.268,56,63,192
65,Magnolia,Playboi Carti,1.000.300,54,66,70
66,Say You Won't Let Go,James Arthur,983.681,7,62,194
67,Bank Account,21 Savage,974.424,63,65,7
68,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,969.495,3,71,194
69,Sign of the Times,Harry Styles,959.294,13,68,98
70,Body Like A Back Road,Sam Hunt,958.615,55,67,162
71,Issues,Julia Michaels,951.240,9,70,178
72,Closer,The Chainsmokers; Halsey,942.391,2,69,194
73,Me Enamoré,Shakira,933.635,64,73,93
74,Slippery (feat. Gucci Mane),Migos; Gucci Mane,924.505,69,72,70
75,Tú Foto,Ozuna,908.648,67,75,74
76,Scared to Be Lonely,Martin Garrix; Dua Lipa,897.067,5,74,168
77,Swish Swish,Katy Perry; Nicki Minaj,860.554,41,76,56
78,La Rompe Corazones,Daddy Yankee; Ozuna,855.966,68,79,160
79,No Vacancy,OneRepublic,852.478,70,77,65
80,El Amante,Nicky Jam,839.030,32,81,175
81,Came Here for Love,Sigala; Ella Eyre,838.946,80,80,31
82,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN; Taylor Swift,837.184,2,78,194
83,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello),Pitbull; J Balvin; Camila Cabello,829.966,57,85,126
84,Sigo Extrañándote,J Balvin,829.801,66,84,132
85,iSpy (feat. Lil Yachty),KYLE; Lil Yachty,827.471,18,82,194
86,New Rules,Dua Lipa,820.102,86,112,4
87,I Feel It Coming,The Weeknd; Daft Punk,816.632,7,83,194
88,Chantaje (feat. Maluma),Shakira; Maluma,812.044,11,87,194
89,One Dance,Drake; Wizkid; Kyla,799.944,5,86,194
90,Starboy,The Weeknd; Daft Punk,795.371,1,89,194
91,Tuesday,Burak Yeter; Danelle Sandoval,792.802,53,90,148
92,Castle on the Hill,Ed Sheeran,784.194,2,88,189
93,Otra vez (feat. J Balvin),Zion & Lennox; J Balvin,751.599,47,93,194
94,Paris,The Chainsmokers,745.843,2,91,182
95,Solo Dance,Martin Jensen,743.662,24,92,194
96,Young Dumb & Broke,Khalid,740.839,96,97,20
97,Báilame,Nacho,736.707,94,99,62
98,LOVE. FEAT. ZACARI.,Kendrick Lamar; Zacari,731.552,15,94,91
99,Sola (Remix),Anuel AA; Daddy Yankee; Zion & Lennox; Farruko; Wisin,727.859,86,100,170
100,Perfect,Ed Sheeran,716.229,6,96,133
101,Call on Me (Ryan Riback Remix),Starley; Ryan Riback,713.995,12,95,194
102,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar; Rihanna,704.991,4,103,91
103,Whatever It Takes,Imagine Dragons,695.529,46,98,63
104,4 AM,2 Chainz; Travis Scott,694.399,72,101,44
105,You Don't Know Me (feat. RAYE),Jax Jones; RAYE,694.202,17,104,186
106,Let Me Love You,DJ Snake; Justin Bieber,691.470,3,102,194
107,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie; Kodak Black,691.041,90,106,94
108,The Cure,Lady Gaga,675.298,30,105,89
109,Don't Let Me Down,The Chainsmokers; Daya,671.385,20,107,194
110,Photograph,Ed Sheeran,671.130,40,108,194
111,It's A Vibe,2 Chainz; Ty Dolla $ign; Trey Songz; Jhené Aiko,663.641,107,111,28
112,Reggaetón Lento (Bailemos),CNCO,658.990,30,114,194
113,Me llamas (feat. Maluma) - Remix,Piso 21; Maluma,657.797,80,116,194
114,Two High,Moon Taxi,651.693,109,115,19
115,Starving,Hailee Steinfeld; Grey; Zedd,649.966,20,113,194
116,No Complaints (feat. Offset & Drake) (Bonus),Metro Boomin; Offset; Drake,645.345,74,109,20
117,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth; Selena Gomez,636.876,39,117,194
118,Numb,21 Savage,633.334,108,110,7
119,24K Magic,Bruno Mars,631.671,7,120,194
120,Hunter,Galantis,630.632,102,118,60
121,Treat You Better,Shawn Mendes,622.571,21,121,194
122,Reminding Me,Shawn Hook; Vanessa Hudgens,616.739,98,119,50
123,Glorious (feat. Skylar Grey),Macklemore; Skylar Grey,613.263,123,126,7
124,Side To Side,Ariana Grande; Nicki Minaj,609.878,17,122,194
125,Tired,Alan Walker; Gavin James,604.261,102,123,56
126,Si Tú La Ves (feat. Wisin),Nicky Jam; Wisin,594.125,115,130,72
127,Hot2Touch,Felix Jaehn; Hight; Alex Aiono,588.660,121,131,44
128,Bad and Boujee (feat. Lil Uzi Vert),Migos; Lil Uzi Vert,587.760,8,129,194
129,CAN'T STOP THE FEELING! (from DreamWorks Animation's "TROLLS"),Justin Timberlake,586.501,19,127,194
130,Besándote,Piso 21,586.246,127,133,48
131,Summer Air,ItaloBrothers,585.489,130,136,35
132,Cold Water (feat. Justin Bieber & MØ),Major Lazer; Justin Bieber; MØ,582.971,14,124,194
133,Feel It Still,Portugal. The Man,580.196,133,187,2
134,Homemade Dynamite,Lorde,574.870,63,125,28
135,Thinking out Loud,Ed Sheeran,569.985,43,132,194
136,Portland,Drake; Quavo; Travis Scott,567.758,3,134,117
137,Good Life (with G-Eazy & Kehlani),G-Eazy; Kehlani,560.079,24,142,107
138,Fake Love,Drake,559.419,6,137,194
139,Bounce Back,Big Sean,556.101,19,140,194
140,I Took A Pill In Ibiza - Seeb Remix,Mike Posner; Seeb,553.343,32,141,194
141,Alguien Robo,Sebastian Yatra; Nacho; Wisin,551.441,129,145,129
142,In the Name of Love,Martin Garrix; Bebe Rexha,546.607,14,138,194
143,Look At Me!,XXXTENTACION,545.767,68,153,134
144,Happier,Ed Sheeran,545.138,7,139,133
145,Cold (feat. Future),Maroon 5; Future,542.476,17,143,149
146,Bon Appétit,Katy Perry; Migos,540.417,38,150,77
147,Chained To The Rhythm,Katy Perry; Skip Marley,535.505,6,147,154
148,Paradinha,Anitta,534.952,106,152,43
149,Cheap Thrills,Sia,533.555,27,144,194
150,Hear Me Now,Alok; Zeeba; Bruno Martini,532.727,26,146,194
151,Swang,Rae Sremmurd,530.401,67,151,194
152,Love Yourself,Justin Bieber,523.449,52,149,194
153,Be Mine,Ofenbach,522.783,129,162,44
154,Tunnel Vision,Kodak Black,518.152,37,155,146
155,Weak,AJR,514.097,25,160,194
156,One Last Time,Ariana Grande,513.594,68,156,40
157,do re mi,blackbear,511.391,71,161,5
158,Love Galore (feat. Travis Scott),SZA; Travis Scott,511.135,136,154,19
159,The Night We Met,Lord Huron,507.972,51,158,95
160,Vente Pa' Ca (feat. Maluma),Ricky Martin; Maluma,506.841,37,164,194
161,Mercy,Shawn Mendes,504.869,21,159,194
162,T-Shirt,Migos,500.904,37,163,181
163,Green Light,Lorde,499.653,22,157,134
164,ELEMENT.,Kendrick Lamar,495.016,5,165,19
165,How Far I'll Go - From "Moana",Alessia Cara,493.274,18,166,194
166,The Scientist,Coldplay,488.801,165,167,19
167,Faded,Alan Walker,487.485,67,168,194
168,Rolex,Ayo & Teo,483.604,87,174,134
169,Summer Bummer (feat. A$AP Rocky & Playboi Carti),Lana Del Rey; A$AP Rocky; Playboi Carti,482.456,169,—,1
170,Safari,J Balvin; Pharrell Williams; BIA; Sky Rompiendo,479.688,33,178,194
171,Wonderwall - Remastered,Oasis,478.400,149,192,12
172,Work from Home (feat. Ty Dolla $ign),Fifth Harmony; Ty Dolla $ign,477.428,35,171,194
173,Heathens,Twenty One Pilots,477.390,25,172,194
174,Te Quiero Pa´Mi,Don Omar; Zion & Lennox,475.216,133,182,178
175,Groupie Love (feat. A$AP Rocky),Lana Del Rey; A$AP Rocky,474.866,175,—,1
176,This Is What You Came For,Calvin Harris; Rihanna,474.739,34,169,194
177,Mr. Brightside,The Killers,472.712,177,—,1
