Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,rockstar (feat. 21 Savage),Post Malone; 21 Savage,6.263.586,1,1,27
2,New Rules,Dua Lipa,3.548.350,2,2,94
3,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN; Sia,3.279.490,3,4,35
4,Too Good At Goodbyes,Sam Smith,3.253.621,1,3,34
5,Havana (feat. Young Thug),Camila Cabello; Young Thug,3.140.301,4,5,69
6,1-800-273-8255,Logic; Alessia Cara; Khalid,3.002.226,5,6,167
7,What Lovers Do (feat. SZA),Maroon 5; SZA,2.868.969,7,7,43
8,Silence,Marshmello; Khalid,2.676.833,7,8,62
9,Perfect,Ed Sheeran,2.650.448,6,9,223
10,Mi Gente,J Balvin; Willy William,2.477.920,1,10,104
11,Look What You Made Me Do,Taylor Swift,2.355.618,1,11,48
12,I Fall Apart,Post Malone,2.276.246,12,13,17
13,Sorry Not Sorry,Demi Lovato,2.267.817,7,12,93
14,Unforgettable,French Montana; Swae Lee,2.185.107,3,14,186
15,Young Dumb & Broke,Khalid,2.150.993,15,15,110
16,Glorious (feat. Skylar Grey),Macklemore; Skylar Grey,2.138.637,13,18,97
17,Thunder,Imagine Dragons,2.123.069,7,16,167
18,Friends (with BloodPop®),Justin Bieber; BloodPop®,2.119.611,2,17,56
19,Shape of You,Ed Sheeran,2.071.379,1,19,279
20,Mi Gente (feat. Beyoncé),J Balvin; Willy William; Beyoncé,2.001.989,13,21,13
21,Jocelyn Flores,XXXTENTACION,1.991.423,15,20,48
22,XO Tour Llif3,Lil Uzi Vert,1.946.399,9,22,201
23,Bodak Yellow,Cardi B,1.834.986,15,23,75
24,Stargazing,Kygo; Justin Jesso,1.799.733,24,24,20
25,Bank Account,21 Savage,1.791.550,22,25,97
26,Congratulations,Post Malone; Quavo,1.761.819,20,26,261
27,Lonely Together (feat. Rita Ora),Avicii; Rita Ora,1.733.365,27,28,62
28,Attention,Charlie Puth,1.726.180,5,27,174
29,Feel It Still,Portugal. The Man,1.707.298,29,29,92
30,Feels (feat. Pharrell Williams Katy Perry & Big Sean),Calvin Harris; Pharrell Williams; Katy Perry; Big Sean; Funk Wav,1.663.824,5,30,118
31,Gucci Gang,Lil Pump,1.638.402,31,33,33
32,What About Us,P!nk,1.599.426,32,36,62
33,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson; Bebe Rexha; Digital Farm Animals,1.591.924,14,32,83
34,Without You (feat. Sandro Cavazza),Avicii; Sandro Cavazza,1.588.693,20,31,62
35,How Long,Charlie Puth,1.564.319,35,39,6
36,Me Rehúso,Danny Ocean,1.563.212,18,34,237
37,More Than You Know,Axwell /\ Ingrosso,1.531.501,14,35,136
38,Let You Down,NF,1.517.920,38,50,7
39,HUMBLE.,Kendrick Lamar,1.513.288,1,37,195
40,Pray,Sam Smith,1.468.287,40,48,6
41,I Like Me Better,Lauv,1.467.726,24,38,129
42,Despacito - Remix,Luis Fonsi; Daddy Yankee; Justin Bieber,1.443.481,1,40,178
43,Strip That Down (feat. Quavo),Liam Payne; Quavo,1.401.242,8,41,146
44,Mama,Jonas Blue; William Singe,1.397.053,11,44,157
