Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Despacito - Remix,Luis Fonsi; Daddy Yankee; Justin Bieber,5.804.663,1,1,81
2,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled; Rihanna; Bryson Tiller,4.423.550,2,2,21
3,I'm the One (feat. Justin Bieber Quavo Chance the Rapper & Lil Wayne),DJ Khaled; Justin Bieber; Quavo; Chance the Rapper; Lil Wayne,4.108.388,2,3,70
4,2U (feat. Justin Bieber),David Guetta; Justin Bieber,3.793.583,3,4,28
5,Shape of You,Ed Sheeran,3.434.982,1,5,182
6,Unforgettable,French Montana; Swae Lee,3.373.764,5,6,89
7,Attention,Charlie Puth,3.133.162,5,8,77
8,Feels (feat. Pharrell Williams Katy Perry & Big Sean),Calvin Harris; Pharrell Williams; Katy Perry; Big Sean; Funk Wav,3.132.245,7,7,21
9,Thunder,Imagine Dragons,2.904.375,7,9,70
10,Strip That Down (feat. Quavo),Liam Payne; Quavo,2.885.433,8,10,49
11,Mama,Jonas Blue; William Singe,2.744.227,11,11,60
12,There's Nothing Holdin' Me Back,Shawn Mendes,2.675.305,5,12,78
13,XO Tour Llif3,Lil Uzi Vert,2.536.815,9,13,104
14,HUMBLE.,Kendrick Lamar,2.378.219,1,16,98
15,Despacito,Luis Fonsi; Daddy Yankee,2.372.202,3,15,174
16,Something Just Like This,The Chainsmokers; Coldplay,2.359.441,2,14,134
17,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo; Nicki Minaj; Ty Dolla $ign,2.352.325,5,18,133
18,Slide (feat. Frank Ocean & Migos),Calvin Harris; Frank Ocean; Migos; Funk Wav,2.331.723,12,17,133
19,There for You,Martin Garrix; Troye Sivan,2.286.021,17,19,42
20,Mi Gente,J Balvin; Willy William,2.252.116,20,22,7
21,Signs,Drake,2.186.135,14,20,13
22,Believer,Imagine Dragons,2.146.230,15,21,155
23,Stay,Zedd; Alessia Cara,2.107.213,5,23,133
24,More Than You Know,Axwell /\ Ingrosso,2.079.101,24,24,39
25,Congratulations,Post Malone; Quavo,2.039.145,20,27,164
26,Felices los 4,Maluma,2.029.106,16,25,77
27,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann; Cheat Codes; CADE,1.975.085,21,28,95
28,Bad Liar,Selena Gomez,1.897.497,5,29,50
29,That's What I Like,Bruno Mars,1.896.895,5,26,187
30,Me Rehúso,Danny Ocean,1.889.438,24,31,140
31,Symphony (feat. Zara Larsson),Clean Bandit; Zara Larsson,1.888.626,9,30,112
32,Know No Better (feat. Travis Scott Camila Cabello & Quavo),Major Lazer; Travis Scott; Camila Cabello; Quavo,1.812.908,28,32,35
33,Your Song,Rita Ora,1.802.822,33,34,42
34,Mask Off,Future,1.792.510,5,33,140
35,Slow Hands,Niall Horan,1.759.049,30,35,64
36,Crying in the Club,Camila Cabello,1.710.552,35,37,49
37,It Ain't Me (with Selena Gomez),Kygo; Selena Gomez,1.697.488,2,36,141
38,Redbone,Childish Gambino,1.626.042,34,40,187
39,Rollin (feat. Future & Khalid),Calvin Harris; Future; Khalid; Funk Wav,1.623.653,32,38,56
40,SUBEME LA RADIO,Enrique Iglesias; Descemer Bueno; Zion & Lennox,1.584.862,26,42,133
41,No Promises (feat. Demi Lovato),Cheat Codes; Demi Lovato,1.555.965,24,39,98
42,First Time,Kygo; Ellie Goulding,1.532.437,17,41,70
43,Galway Girl,Ed Sheeran,1.519.429,2,43,126
44,Location,Khalid,1.501.647,32,45,151
45,Malibu,Miley Cyrus,1.484.241,5,44,57
46,Escápate Conmigo (feat. Ozuna),Wisin; Ozuna,1.474.985,40,46,94
47,Now Or Never,Halsey,1.387.185,28,47,93
48,Passionfruit,Drake,1.360.396,2,48,110
49,1-800-273-8255,Logic; Alessia Cara; Khalid,1.320.787,25,50,70
50,DNA.,Kendrick Lamar,1.300.893,3,49,84
51,Ahora Dice,Chris Jedi; J Balvin; Ozuna; Arcángel,1.219.442,48,52,91
52,Swish Swish,Katy Perry; Nicki Minaj,1.175.220,41,51,49
53,I Like Me Better,Lauv,1.151.639,53,53,32
54,Hey DJ,CNCO; Yandel,1.140.898,52,54,76
55,Most Girls,Hailee Steinfeld,1.105.922,48,55,66
56,Una Lady Como Tú,Manuel Turizo,1.090.128,56,56,32
57,OK,Robin Schulz; James Blunt,1.076.341,55,57,49
58,BUTTERFLY EFFECT,Travis Scott,1.060.338,56,60,48
59,Issues,Julia Michaels,1.048.924,9,59,171
60,Sign of the Times,Harry Styles,1.045.430,13,58,91
61,Bonita,J Balvin; Jowell & Randy,1.043.691,60,64,29
62,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,1.011.912,3,62,187
63,goosebumps,Travis Scott,1.009.393,56,65,185
64,Closer,The Chainsmokers; Halsey,997.950,2,61,187
65,Magnolia,Playboi Carti,995.198,54,67,63
66,Say You Won't Let Go,James Arthur,992.332,7,66,187
67,Body Like A Back Road,Sam Hunt,987.982,55,63,155
68,Down (feat. Gucci Mane),Fifth Harmony; Gucci Mane,969.122,47,68,35
69,Scared to Be Lonely,Martin Garrix; Dua Lipa,931.172,5,69,161
70,iSpy (feat. Lil Yachty),KYLE; Lil Yachty,904.216,18,70,187
71,Me Enamoré,Shakira,886.771,69,71,86
