Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,rockstar (feat. 21 Savage),Post Malone; 21 Savage,5.755.610,1,1,48
2,Havana (feat. Young Thug),Camila Cabello; Young Thug,4.438.592,2,2,90
3,New Rules,Dua Lipa,3.758.506,2,3,115
4,Wolves,Selena Gomez; Marshmello,3.235.616,4,5,8
5,What Lovers Do (feat. SZA),Maroon 5; SZA,3.067.567,4,4,64
6,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN; Sia,2.995.799,3,6,56
7,Perfect,Ed Sheeran,2.958.426,6,7,244
8,Too Good At Goodbyes,Sam Smith,2.836.218,1,9,55
9,Silence,Marshmello; Khalid,2.790.221,7,8,83
10,Let You Down,NF,2.598.206,10,10,28
11,Gucci Gang,Lil Pump,2.562.729,11,12,54
12,1-800-273-8255,Logic; Alessia Cara; Khalid,2.526.260,3,11,188
13,I Fall Apart,Post Malone,2.325.187,10,13,38
14,Young Dumb & Broke,Khalid,2.143.672,11,14,131
15,Stargazing,Kygo; Justin Jesso,2.065.430,15,16,41
16,Sorry Not Sorry,Demi Lovato,2.015.809,7,15,114
17,Feel It Still,Portugal. The Man,2.003.060,17,19,113
18,How Long,Charlie Puth,1.997.843,16,18,27
19,Ghostface Killers (feat. Travis Scott),21 Savage; Offset; Metro Boomin; Travis Scott,1.964.215,19,29,2
20,Mi Gente,J Balvin; Willy William,1.923.817,1,20,125
21,Shape of You,Ed Sheeran,1.915.018,1,21,300
22,Glorious (feat. Skylar Grey),Macklemore; Skylar Grey,1.884.785,13,17,118
23,Unforgettable,French Montana; Swae Lee,1.838.219,3,22,207
24,Lonely Together (feat. Rita Ora),Avicii; Rita Ora,1.752.033,24,24,83
25,Bank Account,21 Savage,1.728.641,21,27,118
26,XO Tour Llif3,Lil Uzi Vert,1.725.696,9,25,222
27,Thunder,Imagine Dragons,1.716.896,7,23,188
28,Let Me Go (with Alesso Florida Georgia Line & watt),Hailee Steinfeld; Alesso; Florida Georgia Line; WATT,1.694.784,28,30,55
29,Friends (with BloodPop®),Justin Bieber; BloodPop®,1.689.157,2,26,77
30,Congratulations,Post Malone; Quavo,1.617.463,20,31,282
31,What About Us,P!nk,1.561.503,14,32,83
32,Mi Gente (feat. Beyoncé),J Balvin; Willy William; Beyoncé,1.549.063,13,28,34
33,Bodak Yellow,Cardi B,1.509.324,15,34,96
34,Criminal,NATTI NATASHA; Ozuna,1.492.464,32,33,52
35,Attention,Charlie Puth,1.490.465,5,35,195
36,Me Rehúso,Danny Ocean,1.464.096,18,37,258
37,Se Preparó,Ozuna,1.463.324,31,36,72
38,MotorSport,Migos; Nicki Minaj; Cardi B,1.417.841,36,40,6
39,I Like Me Better,Lauv,1.408.787,24,39,150
40,Mayores,Becky G; Bad Bunny,1.387.496,36,41,98
41,Look What You Made Me Do,Taylor Swift,1.380.676,1,42,69
42,More Than You Know,Axwell /\ Ingrosso,1.370.960,14,38,157
43,Jocelyn Flores,XXXTENTACION,1.356.221,15,43,69
44,Too Much To Ask,Niall Horan,1.336.023,29,46,48
45,HUMBLE.,Kendrick Lamar,1.317.838,1,45,216
46,Feels (feat. Pharrell Williams Katy Perry & Big Sean),Calvin Harris; Pharrell Williams; Katy Perry; Big Sean; Funk Wav,1.286.590,5,47,139
47,Ric Flair Drip (with Metro Boomin),Offset; Metro Boomin,1.257.033,47,53,2
48,Without You (feat. Sandro Cavazza),Avicii; Sandro Cavazza,1.242.129,20,48,83
49,I Get the Bag (feat. Migos),Gucci Mane; Migos,1.192.296,42,50,75
50,Despacito - Remix,Luis Fonsi; Daddy Yankee; Justin Bieber,1.169.995,1,49,199
51,Rap Saved Me (feat. Quavo),21 Savage; Offset; Metro Boomin; Quavo,1.113.540,51,55,2
52,There's Nothing Holdin' Me Back,Shawn Mendes,1.082.542,5,51,196
53,Perro Fiel (feat. Nicky Jam),Shakira; Nicky Jam,1.063.808,52,57,27
54,Meant to Be (feat. Florida Georgia Line),Bebe Rexha; Florida Georgia Line,1.061.643,51,62,49
55,I Miss You (feat. Julia Michaels),Clean Bandit; Julia Michaels,1.059.376,55,77,6
56,Bonita,J Balvin; Jowell & Randy,1.055.574,37,59,147
57,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert; Oh Wonder,1.054.148,39,60,69
58,Plain Jane,A$AP Ferg,1.047.597,58,58,45
59,Questions,Chris Brown,1.033.191,54,71,76
60,Go Flex,Post Malone,1.025.831,51,63,67
61,Que Va,Alex Sensation; Ozuna,1.025.118,55,64,68
62,Felices los 4,Maluma,1.020.621,16,66,195
63,Homemade Dynamite (Feat. Khalid Post Malone & SZA) - REMIX,Lorde; Khalid; Post Malone; SZA,1.007.618,52,54,48
64,Reggaetón Lento (Remix),CNCO; Little Mix,1.004.277,53,67,76
65,Believer,Imagine Dragons,1.003.528,15,69,273
66,Something Just Like This,The Chainsmokers; Coldplay,1.003.151,2,68,252
67,Good Old Days (feat. Kesha),Macklemore; Kesha,1.002.856,51,72,41
68,Báilame - Remix,Nacho; Yandel; Bad Bunny; Mambo Kingz; DJ Luian,994.315,54,70,78
69,Bedroom Floor,Liam Payne,987.391,55,78,13
70,BUTTERFLY EFFECT,Travis Scott,978.937,37,73,166
71,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled; Rihanna; Bryson Tiller,977.979,2,65,139
72,A Different Way (with Lauv),DJ Snake; Lauv,968.332,56,56,41
73,Bad At Love,Halsey,966.185,57,75,49
74,Escápate Conmigo (feat. Ozuna),Wisin; Ozuna,956.116,36,76,212
75,Gorgeous,Taylor Swift,940.069,7,61,13
76,My Choppa Hate Niggas,21 Savage; Metro Boomin,919.005,76,81,2
77,goosebumps,Travis Scott,918.146,56,74,303
78,Mama,Jonas Blue; William Singe,914.019,11,80,178
79,Strip That Down (feat. Quavo),Liam Payne; Quavo,912.004,8,79,167
80,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson; Bebe Rexha; Digital Farm Animals,901.868,14,82,104
81,Robarte un Beso,Carlos Vives; Sebastian Yatra,889.535,61,83,89
82,Suena El Dembow,Joey Montana; Sebastian Yatra,877.445,71,84,49
83,Slow Hands,Niall Horan,859.041,28,87,182
84,Location,Khalid,856.001,32,85,269
85,Say You Won't Let Go,James Arthur,847.473,7,88,305
86,I'm the One (feat. Justin Bieber Quavo Chance the Rapper & Lil Wayne),DJ Khaled; Justin Bieber; Quavo; Chance the Rapper; Lil Wayne,844.797,2,90,188
87,Nightmare,Offset; Metro Boomin,835.079,86,86,2
88,Disrespectful,21 Savage; Offset; Metro Boomin,828.046,88,92,2
89,Vuelve,Daddy Yankee; Bad Bunny,822.217,81,89,30
90,Candy Paint,Post Malone,815.843,84,94,39
91,Man's Not Hot,Big Shaq,811.726,91,103,7
92,Una Lady Como Tú,Manuel Turizo,810.930,38,91,150
93,Despacito,Luis Fonsi; Daddy Yankee,797.587,3,96,292
94,No Limit,G-Eazy; A$AP Rocky; Cardi B,791.207,89,100,26
95,Mad Stalkers,21 Savage; Offset; Metro Boomin,789.247,95,95,2
96,Kids in Love (feat. The Night Game),Kygo; The Night Game,784.496,44,93,13
97,Roll in Peace (feat. XXXTENTACION),Kodak Black; XXXTENTACION,782.369,76,99,72
98,Anywhere,Rita Ora,775.597,88,106,10
99,Symphony (feat. Zara Larsson),Clean Bandit; Zara Larsson,774.194,9,110,230
100,If I'm Lucky,Jason Derulo,770.941,69,97,62
101,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo; Nicki Minaj; Ty Dolla $ign,763.887,5,98,251
102,2U (feat. Justin Bieber),David Guetta; Justin Bieber,761.765,3,105,146
103,All Falls Down (feat. Juliander),Alan Walker; Noah Cyrus; Digital Farm Animals; Juliander,745.842,103,118,6
104,Ahora Dice,Chris Jedi; J Balvin; Ozuna; Arcángel,736.614,44,107,209
105,Fuck Love (feat. Trippie Redd),XXXTENTACION; Trippie Redd,734.079,37,104,69
106,Mask Off,Future,730.087,5,108,258
107,...Ready For It?,Taylor Swift,726.750,3,109,60
108,Your Song,Rita Ora,723.742,28,112,160
109,Feels Great (feat. Fetty Wap & CVBZ),Cheat Codes; Fetty Wap; CVBZ,723.074,93,117,17
110,Slippery (feat. Gucci Mane),Migos; Gucci Mane,719.344,67,111,181
111,Tú Foto,Ozuna,706.418,63,114,185
112,It Ain't Me (with Selena Gomez),Kygo; Selena Gomez,697.486,2,116,259
113,That's What I Like,Bruno Mars,695.100,5,122,305
114,White Iverson,Post Malone,692.230,95,119,67
115,Thriller,Michael Jackson,683.251,44,44,2
116,No Promises (feat. Demi Lovato),Cheat Codes; Demi Lovato,682.832,24,125,216
117,Closer,The Chainsmokers; Halsey,680.958,2,127,305
118,Explícale (feat. Bad Bunny),Yandel; Bad Bunny,678.692,92,120,58
119,Galway Girl,Ed Sheeran,677.716,2,123,244
120,Was du Liebe nennst,Bausa,669.433,87,115,22
121,Run Up the Racks,21 Savage; Metro Boomin,666.129,121,121,2
122,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann; Cheat Codes; CADE,659.141,21,130,213
123,There for You,Martin Garrix; Troye Sivan,658.679,17,126,160
124,3 A.M.,Jesse & Joy; Gente De Zona,658.603,110,124,47
125,Rake It Up (feat. Nicki Minaj),Yo Gotti; Nicki Minaj,647.231,74,128,97
126,New,Daya,646.805,111,133,14
127,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN; Taylor Swift,643.157,2,134,305
128,Stay,Zedd; Alessia Cara,640.169,5,135,251
129,Pray,Sam Smith,637.231,40,137,27
130,Hey DJ,CNCO; Yandel,632.628,48,132,194
131,El Farsante,Ozuna,629.364,95,136,82
132,One Dance,Drake; Wizkid; Kyla,625.788,5,101,305
133,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie; Kodak Black,624.206,83,129,205
134,Bella y Sensual,Romeo Santos; Daddy Yankee; Nicky Jam,619.660,95,131,97
135,Photograph,Ed Sheeran,618.330,40,140,305
136,Redbone,Childish Gambino,612.449,34,141,305
137,Thinking out Loud,Ed Sheeran,603.047,43,145,305
138,Starboy,The Weeknd; Daft Punk,598.791,1,144,305
139,Still Serving,21 Savage; Offset; Metro Boomin,587.582,139,142,2
140,Help Me Out (with Julia Michaels),Maroon 5; Julia Michaels,582.418,73,147,27
141,DNA.,Kendrick Lamar,580.061,3,148,202
142,Everybody Dies In Their Nightmares,XXXTENTACION,578.461,51,149,69
143,Issues,Julia Michaels,575.751,9,150,289
144,Darth Vader,21 Savage; Offset; Metro Boomin,575.192,139,139,2
145,Loco Enamorado,Abraham Mateo; Farruko; Christian Daniel,564.855,120,154,87
146,Como Antes (feat. Wisin),Yandel; Wisin,563.161,127,153,43
147,Fetish (feat. Gucci Mane),Selena Gomez; Gucci Mane,559.463,9,160,112
148,Scared to Be Lonely,Martin Garrix; Dua Lipa,555.740,5,151,279
149,Pills & Automobiles (feat. Yo Gotti A Boogie Wit Da Hoodie & Kodak Black),Chris Brown; Yo Gotti; A Boogie Wit da Hoodie; Kodak Black,554.128,149,168,2
150,Look At Me!,XXXTENTACION,548.674,68,158,103
151,The Race,Tay-K,546.841,111,156,61
152,Passionfruit,Drake,546.763,2,163,228
153,Krippy Kush,Farruko; Bad Bunny; Rvssian,542.782,66,165,87
154,Transportin',Kodak Black,539.688,107,157,50
155,do re mi (feat. Gucci Mane),blackbear; Gucci Mane,539.573,107,143,88
156,Whatever It Takes,Imagine Dragons,538.299,46,164,11
157,I Feel It Coming,The Weeknd; Daft Punk,535.518,7,161,305
158,OK,Robin Schulz; James Blunt,533.624,55,155,167
159,Rich Love (with Seeb),OneRepublic; Seeb,532.164,47,162,111
160,Most Girls,Hailee Steinfeld,531.946,48,175,184
161,Sauce It Up,Lil Uzi Vert,531.702,53,159,21
162,Magnolia,Playboi Carti,529.840,54,169,181
163,LOVE. FEAT. ZACARI.,Kendrick Lamar; Zacari,526.349,15,166,202
164,Si Tú La Ves (feat. Wisin),Nicky Jam; Wisin,524.213,110,167,183
165,SUTRA,Sebastian Yatra; Dalmata,520.666,160,173,5
166,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,520.416,3,170,305
167,Easy Love,Lauv,519.504,118,180,3
168,Praying,Kesha,515.514,37,178,119
169,Is That For Me,Alesso; Anitta,515.031,80,186,3
170,New Freezer (feat. Kendrick Lamar),Rich The Kid; Kendrick Lamar,513.706,161,183,17
171,Sola (Remix),Anuel AA; Daddy Yankee; Zion & Lennox; Farruko; Wisin,511.897,86,172,281
172,Happier,Ed Sheeran,511.825,7,181,33
173,What Ifs (feat. Lauren Alaina),Kane Brown; Lauren Alaina,510.867,125,171,28
174,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth; Selena Gomez,507.608,39,176,305
175,Sign of the Times,Harry Styles,495.653,13,185,209
176,Castle on the Hill,Ed Sheeran,492.408,2,188,300
177,Relationship (feat. Future),Young Thug; Future,491.548,137,191,58
178,Love Galore (feat. Travis Scott),SZA; Travis Scott,490.367,69,177,130
179,Malibu,Miley Cyrus,489.936,5,189,175
180,Body Like A Back Road,Sam Hunt,488.831,55,195,273
181,It's A Vibe,2 Chainz; Ty Dolla $ign; Trey Songz; Jhené Aiko,487.414,101,193,139
182,Mr. Brightside,The Killers,485.867,132,182,36
183,Bad and Boujee (feat. Lil Uzi Vert),Migos; Lil Uzi Vert,482.866,8,190,305
184,Crying in the Club,Camila Cabello,482.829,30,—,1
