Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Despacito - Remix,Luis Fonsi; Daddy Yankee; Justin Bieber,6.037.521,1,1,43
2,I'm the One (feat. Justin Bieber Quavo Chance the Rapper & Lil Wayne),DJ Khaled; Justin Bieber; Quavo; Chance the Rapper; Lil Wayne,4.880.132,2,2,32
3,Shape of You,Ed Sheeran,3.987.545,1,3,144
4,Despacito,Luis Fonsi; Daddy Yankee,3.530.495,3,10,136
5,HUMBLE.,Kendrick Lamar,3.480.660,1,4,60
6,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo; Nicki Minaj; Ty Dolla $ign,2.926.945,5,5,95
7,There's Nothing Holdin' Me Back,Shawn Mendes,2.899.612,5,6,40
8,Attention,Charlie Puth,2.855.811,7,7,39
9,It Ain't Me (with Selena Gomez),Kygo; Selena Gomez,2.711.389,2,9,103
10,Stay,Zedd; Alessia Cara,2.706.944,5,8,95
11,That's What I Like,Bruno Mars,2.643.567,5,11,149
12,Something Just Like This,The Chainsmokers; Coldplay,2.628.315,2,12,96
13,Malibu,Miley Cyrus,2.622.651,5,14,19
14,Symphony (feat. Zara Larsson),Clean Bandit; Zara Larsson,2.503.686,9,15,74
15,Unforgettable,French Montana; Swae Lee,2.492.109,15,16,51
16,Mask Off,Future,2.490.824,5,13,102
17,XO Tour Llif3,Lil Uzi Vert,2.298.351,15,17,66
18,Thunder,Imagine Dragons,2.251.587,18,19,32
19,Strip That Down (feat. Quavo),Liam Payne; Quavo,2.213.514,19,21,11
20,Bad Liar,Selena Gomez,2.180.330,5,20,12
21,Felices los 4,Maluma,2.171.050,16,18,39
22,Sign of the Times,Harry Styles,2.073.139,13,23,53
23,First Time,Kygo; Ellie Goulding,2.066.443,17,22,32
24,No Promises (feat. Demi Lovato),Cheat Codes; Demi Lovato,1.963.261,24,26,60
25,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann; Cheat Codes; CADE,1.959.780,24,25,57
26,Passionfruit,Drake,1.897.698,2,24,72
27,Issues,Julia Michaels,1.889.142,9,27,133
28,There for You,Martin Garrix; Troye Sivan,1.864.779,28,33,4
29,Galway Girl,Ed Sheeran,1.772.961,2,29,88
30,Slide (feat. Frank Ocean & Migos),Calvin Harris; Frank Ocean; Migos; Funk Wav,1.755.035,12,28,95
31,Congratulations,Post Malone; Quavo,1.737.335,26,31,126
32,SUBEME LA RADIO,Enrique Iglesias; Descemer Bueno; Zion & Lennox,1.717.377,26,30,95
33,Mama,Jonas Blue; William Singe,1.702.366,33,36,22
34,1-800-273-8255,Logic; Alessia Cara; Khalid,1.692.658,25,34,32
