Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,rockstar (feat. 21 Savage),Post Malone; 21 Savage,5.802.226,1,1,31
2,New Rules,Dua Lipa,3.283.037,2,2,98
3,Havana (feat. Young Thug),Camila Cabello; Young Thug,3.099.241,3,3,73
4,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN; Sia,2.827.495,3,5,39
5,Too Good At Goodbyes,Sam Smith,2.810.052,1,6,38
6,1-800-273-8255,Logic; Alessia Cara; Khalid,2.788.242,3,4,171
7,What Lovers Do (feat. SZA),Maroon 5; SZA,2.543.337,7,7,47
8,Silence,Marshmello; Khalid,2.501.807,7,10,66
9,Perfect,Ed Sheeran,2.419.942,6,9,227
10,Mi Gente,J Balvin; Willy William,2.363.140,1,8,108
11,Look What You Made Me Do,Taylor Swift,2.034.303,1,12,52
12,Sorry Not Sorry,Demi Lovato,2.028.847,7,11,97
13,Young Dumb & Broke,Khalid,2.024.774,13,14,114
14,Unforgettable,French Montana; Swae Lee,1.984.871,3,13,190
15,Thunder,Imagine Dragons,1.945.656,7,18,171
16,Shape of You,Ed Sheeran,1.944.011,1,17,283
17,I Fall Apart,Post Malone,1.904.844,11,15,21
18,Friends (with BloodPop®),Justin Bieber; BloodPop®,1.901.461,2,20,60
19,Glorious (feat. Skylar Grey),Macklemore; Skylar Grey,1.901.008,13,19,101
20,What About Us,P!nk,1.898.248,16,16,66
21,Mi Gente (feat. Beyoncé),J Balvin; Willy William; Beyoncé,1.858.391,13,21,17
22,XO Tour Llif3,Lil Uzi Vert,1.809.310,9,22,205
23,Feel It Still,Portugal. The Man,1.741.973,23,30,96
24,Bank Account,21 Savage,1.701.739,22,23,101
25,Jocelyn Flores,XXXTENTACION,1.691.753,15,25,52
26,Bodak Yellow,Cardi B,1.678.133,15,24,79
27,Congratulations,Post Malone; Quavo,1.639.185,20,26,265
28,Gucci Gang,Lil Pump,1.571.052,27,27,37
29,Attention,Charlie Puth,1.539.854,5,32,178
30,Me Rehúso,Danny Ocean,1.535.383,18,28,241
31,Stargazing,Kygo; Justin Jesso,1.511.742,24,29,24
32,Lonely Together (feat. Rita Ora),Avicii; Rita Ora,1.490.222,27,31,66
33,Feels (feat. Pharrell Williams Katy Perry & Big Sean),Calvin Harris; Pharrell Williams; Katy Perry; Big Sean; Funk Wav,1.458.075,5,33,122
34,Se Preparó,Ozuna,1.447.277,34,34,55
35,How Long,Charlie Puth,1.412.125,35,41,10
36,Despacito - Remix,Luis Fonsi; Daddy Yankee; Justin Bieber,1.407.900,1,35,182
37,Let You Down,NF,1.389.720,33,38,11
38,HUMBLE.,Kendrick Lamar,1.347.424,1,40,199
39,Mayores,Becky G; Bad Bunny,1.336.565,39,39,81
40,More Than You Know,Axwell /\ Ingrosso,1.336.144,14,36,140
41,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson; Bebe Rexha; Digital Farm Animals,1.327.334,14,43,87
42,Without You (feat. Sandro Cavazza),Avicii; Sandro Cavazza,1.319.142,20,37,66
43,Criminal,NATTI NATASHA; Ozuna,1.301.095,43,49,35
44,I Like Me Better,Lauv,1.275.820,24,45,133
45,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled; Rihanna; Bryson Tiller,1.261.468,2,42,122
46,Mama,Jonas Blue; William Singe,1.245.161,11,44,161
47,I Get the Bag (feat. Migos),Gucci Mane; Migos,1.235.144,46,46,58
48,There's Nothing Holdin' Me Back,Shawn Mendes,1.223.998,5,48,179
49,Strip That Down (feat. Quavo),Liam Payne; Quavo,1.218.006,8,47,150
50,Believer,Imagine Dragons,1.202.029,15,50,256
51,Let Me Go (with Alesso Florida Georgia Line & watt),Hailee Steinfeld; Alesso; Florida Georgia Line; WATT,1.160.596,41,53,38
52,Bonita,J Balvin; Jowell & Randy,1.124.798,37,52,130
53,Felices los 4,Maluma,1.114.706,16,51,178
54,Something Just Like This,The Chainsmokers; Coldplay,1.037.165,2,57,235
55,Pray,Sam Smith,1.036.911,40,55,10
