Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,rockstar (feat. 21 Savage),Post Malone; 21 Savage,6.584.360,1,1,8
2,Mi Gente,J Balvin; Willy William,4.170.032,1,3,85
3,Too Good At Goodbyes,Sam Smith,3.864.041,1,2,15
4,New Rules,Dua Lipa,3.857.223,3,4,75
5,1-800-273-8255,Logic; Alessia Cara; Khalid,3.458.946,5,5,148
6,Look What You Made Me Do,Taylor Swift,3.401.094,1,6,29
7,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN; Sia,3.192.241,6,7,16
8,Havana (feat. Young Thug),Camila Cabello; Young Thug,3.123.412,7,8,50
9,Silence,Marshmello; Khalid,3.002.470,9,9,43
10,Unforgettable,French Montana; Swae Lee,2.930.219,3,11,167
11,Friends (with BloodPop®),Justin Bieber; BloodPop®,2.884.331,2,10,37
12,What Lovers Do (feat. SZA),Maroon 5; SZA,2.777.620,12,12,24
13,Sorry Not Sorry,Demi Lovato,2.703.478,7,13,74
14,Feels (feat. Pharrell Williams Katy Perry & Big Sean),Calvin Harris; Pharrell Williams; Katy Perry; Big Sean; Funk Wav,2.613.285,5,14,99
15,Glorious (feat. Skylar Grey),Macklemore; Skylar Grey,2.569.022,15,21,78
16,Shape of You,Ed Sheeran,2.406.844,1,16,260
17,Thunder,Imagine Dragons,2.314.098,7,18,148
18,XO Tour Llif3,Lil Uzi Vert,2.281.912,9,19,182
19,Young Dumb & Broke,Khalid,2.279.773,15,15,91
20,Jocelyn Flores,XXXTENTACION,2.208.880,15,17,29
21,Attention,Charlie Puth,2.201.704,5,20,155
22,Bank Account,21 Savage,2.110.041,22,25,78
23,Bodak Yellow,Cardi B,2.086.385,23,23,56
24,Without You (feat. Sandro Cavazza),Avicii; Sandro Cavazza,2.085.608,20,24,43
25,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson; Bebe Rexha; Digital Farm Animals,2.060.087,14,22,64
26,More Than You Know,Axwell /\ Ingrosso,2.053.309,14,27,117
27,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled; Rihanna; Bryson Tiller,2.048.404,2,28,99
28,Despacito - Remix,Luis Fonsi; Daddy Yankee; Justin Bieber,2.033.389,1,29,159
29,Strip That Down (feat. Quavo),Liam Payne; Quavo,1.989.503,8,26,127
30,Me Rehúso,Danny Ocean,1.863.793,18,34,218
31,I Like Me Better,Lauv,1.849.113,27,31,110
32,2U (feat. Justin Bieber),David Guetta; Justin Bieber,1.824.618,3,30,106
33,HUMBLE.,Kendrick Lamar,1.802.723,1,36,176
34,Mama,Jonas Blue; William Singe,1.798.817,11,35,138
35,What About Us,P!nk,1.735.422,33,33,43
36,Congratulations,Post Malone; Quavo,1.732.356,20,38,242
37,...Ready For It?,Taylor Swift,1.720.840,3,32,20
38,There's Nothing Holdin' Me Back,Shawn Mendes,1.696.024,5,37,156
39,I'm the One (feat. Justin Bieber Quavo Chance the Rapper & Lil Wayne),DJ Khaled; Justin Bieber; Quavo; Chance the Rapper; Lil Wayne,1.602.369,2,40,148
40,Lonely Together (feat. Rita Ora),Avicii; Rita Ora,1.560.455,30,39,43
41,DNA,BTS,1.547.287,41,45,5
42,Feel It Still,Portugal. The Man,1.534.827,41,41,73
43,Felices los 4,Maluma,1.515.915,16,43,155
44,Believer,Imagine Dragons,1.436.857,15,46,233
45,Bonita,J Balvin; Jowell & Randy,1.420.049,37,48,107
46,Too Much To Ask,Niall Horan,1.406.536,39,42,8
47,Something Just Like This,The Chainsmokers; Coldplay,1.401.406,2,47,212
48,Your Song,Rita Ora,1.381.508,28,44,120
49,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo; Nicki Minaj; Ty Dolla $ign,1.346.227,5,49,211
50,Una Lady Como Tú,Manuel Turizo,1.322.568,38,50,110
51,Mayores,Becky G; Bad Bunny,1.273.317,51,54,58
52,Perfect,Ed Sheeran,1.251.917,6,61,204
53,BUTTERFLY EFFECT,Travis Scott,1.197.157,37,52,126
54,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert; Oh Wonder,1.187.384,39,56,29
55,Let Me Go (with Alesso Florida Georgia Line & watt),Hailee Steinfeld; Alesso; Florida Georgia Line; WATT,1.182.404,51,51,15
56,Escápate Conmigo (feat. Ozuna),Wisin; Ozuna,1.172.534,36,59,172
57,Despacito,Luis Fonsi; Daddy Yankee,1.164.817,3,62,252
58,Reggaetón Lento (Remix),CNCO; Little Mix,1.132.491,57,57,36
59,Báilame - Remix,Nacho; Yandel; Bad Bunny; Mambo Kingz; DJ Luian,1.127.261,59,67,38
60,Se Preparó,Ozuna,1.125.527,57,64,32
61,Fuck Love (feat. Trippie Redd),XXXTENTACION; Trippie Redd,1.096.085,37,55,29
62,Questions,Chris Brown,1.087.423,56,60,36
63,Good Old Days (feat. Kesha),Macklemore; Kesha,1.079.695,63,—,1
64,Stargazing,Kygo; Justin Jesso,1.073.292,64,—,1
65,Homemade Dynamite (Feat. Khalid Post Malone & SZA) - REMIX,Lorde; Khalid; Post Malone; SZA,1.073.241,53,53,8
66,Rich Love (with Seeb),OneRepublic; Seeb,1.070.347,47,58,71
67,I Get the Bag (feat. Migos),Gucci Mane; Migos,1.067.852,64,68,35
