Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,rockstar (feat. 21 Savage),Post Malone; 21 Savage,6.103.347,1,1,47
2,Havana (feat. Young Thug),Camila Cabello; Young Thug,4.604.839,2,2,89
3,New Rules,Dua Lipa,3.924.896,2,3,114
4,What Lovers Do (feat. SZA),Maroon 5; SZA,3.234.477,4,5,63
5,Wolves,Selena Gomez; Marshmello,3.191.101,4,6,7
6,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN; Sia,3.084.862,3,4,55
7,Perfect,Ed Sheeran,2.968.330,6,7,243
8,Silence,Marshmello; Khalid,2.915.837,7,9,82
9,Too Good At Goodbyes,Sam Smith,2.905.388,1,8,54
10,Let You Down,NF,2.588.247,10,11,27
11,1-800-273-8255,Logic; Alessia Cara; Khalid,2.574.001,3,10,187
12,Gucci Gang,Lil Pump,2.538.775,12,12,53
13,I Fall Apart,Post Malone,2.377.967,10,13,37
14,Young Dumb & Broke,Khalid,2.273.019,11,14,130
15,Sorry Not Sorry,Demi Lovato,2.080.915,7,15,113
16,Stargazing,Kygo; Justin Jesso,2.075.892,16,22,40
17,Glorious (feat. Skylar Grey),Macklemore; Skylar Grey,2.065.649,13,19,117
18,How Long,Charlie Puth,2.050.658,16,16,26
19,Feel It Still,Portugal. The Man,2.039.296,18,20,112
20,Mi Gente,J Balvin; Willy William,2.022.483,1,17,124
21,Shape of You,Ed Sheeran,1.968.920,1,18,299
22,Unforgettable,French Montana; Swae Lee,1.932.120,3,21,206
23,Thunder,Imagine Dragons,1.814.612,7,23,187
24,Lonely Together (feat. Rita Ora),Avicii; Rita Ora,1.792.113,24,24,82
25,XO Tour Llif3,Lil Uzi Vert,1.782.132,9,25,221
26,Friends (with BloodPop®),Justin Bieber; BloodPop®,1.779.467,2,26,76
27,Bank Account,21 Savage,1.778.034,21,27,117
28,Mi Gente (feat. Beyoncé),J Balvin; Willy William; Beyoncé,1.754.139,13,31,33
29,Ghostface Killers (feat. Travis Scott),21 Savage; Offset; Metro Boomin; Travis Scott,1.750.418,29,—,1
30,Let Me Go (with Alesso Florida Georgia Line & watt),Hailee Steinfeld; Alesso; Florida Georgia Line; WATT,1.688.293,28,28,54
31,Congratulations,Post Malone; Quavo,1.675.702,20,29,281
32,What About Us,P!nk,1.610.985,14,30,82
33,Criminal,NATTI NATASHA; Ozuna,1.555.046,32,39,51
34,Bodak Yellow,Cardi B,1.546.726,15,33,95
35,Attention,Charlie Puth,1.540.928,5,32,194
36,Se Preparó,Ozuna,1.525.224,31,40,71
37,Me Rehúso,Danny Ocean,1.522.833,18,38,257
38,More Than You Know,Axwell /\ Ingrosso,1.508.798,14,35,156
39,I Like Me Better,Lauv,1.484.589,24,42,149
40,MotorSport,Migos; Nicki Minaj; Cardi B,1.459.545,36,36,5
41,Mayores,Becky G; Bad Bunny,1.455.611,36,45,97
42,Look What You Made Me Do,Taylor Swift,1.442.825,1,34,68
43,Jocelyn Flores,XXXTENTACION,1.407.060,15,37,68
44,Thriller,Michael Jackson,1.393.427,44,—,1
45,HUMBLE.,Kendrick Lamar,1.379.327,1,44,215
46,Too Much To Ask,Niall Horan,1.373.473,29,41,47
47,Feels (feat. Pharrell Williams Katy Perry & Big Sean),Calvin Harris; Pharrell Williams; Katy Perry; Big Sean; Funk Wav,1.348.734,5,43,138
48,Without You (feat. Sandro Cavazza),Avicii; Sandro Cavazza,1.306.333,20,46,82
49,Despacito - Remix,Luis Fonsi; Daddy Yankee; Justin Bieber,1.256.348,1,48,198
50,I Get the Bag (feat. Migos),Gucci Mane; Migos,1.182.521,42,49,74
51,There's Nothing Holdin' Me Back,Shawn Mendes,1.181.659,5,50,195
52,Ghostbusters,Ray Parker Jr.,1.181.517,52,—,1
53,Ric Flair Drip (with Metro Boomin),Offset; Metro Boomin,1.170.514,53,—,1
54,Homemade Dynamite (Feat. Khalid Post Malone & SZA) - REMIX,Lorde; Khalid; Post Malone; SZA,1.158.517,52,53,47
55,Rap Saved Me (feat. Quavo),21 Savage; Offset; Metro Boomin; Quavo,1.154.702,55,—,1
56,A Different Way (with Lauv),DJ Snake; Lauv,1.130.989,56,58,40
57,Perro Fiel (feat. Nicky Jam),Shakira; Nicky Jam,1.124.698,52,63,26
58,Plain Jane,A$AP Ferg,1.089.538,58,59,44
59,Bonita,J Balvin; Jowell & Randy,1.084.193,37,65,146
60,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert; Oh Wonder,1.080.183,39,60,68
61,Gorgeous,Taylor Swift,1.079.797,7,47,12
62,Meant to Be (feat. Florida Georgia Line),Bebe Rexha; Florida Georgia Line,1.074.930,51,51,48
63,Go Flex,Post Malone,1.073.368,51,56,66
64,Que Va,Alex Sensation; Ozuna,1.065.561,55,68,67
65,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled; Rihanna; Bryson Tiller,1.053.701,2,52,138
66,Felices los 4,Maluma,1.047.620,16,66,194
67,Reggaetón Lento (Remix),CNCO; Little Mix,1.041.106,53,55,75
68,Something Just Like This,The Chainsmokers; Coldplay,1.035.474,2,62,251
69,Believer,Imagine Dragons,1.034.060,15,61,272
70,Báilame - Remix,Nacho; Yandel; Bad Bunny; Mambo Kingz; DJ Luian,1.029.946,54,70,77
71,Questions,Chris Brown,1.029.901,54,78,75
72,Good Old Days (feat. Kesha),Macklemore; Kesha,1.022.977,51,54,40
73,BUTTERFLY EFFECT,Travis Scott,1.013.996,37,64,165
74,goosebumps,Travis Scott,1.009.669,56,74,302
75,Bad At Love,Halsey,999.243,57,57,48
