Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Despacito - Remix,Luis Fonsi; Daddy Yankee; Justin Bieber,5.966.378,1,1,71
2,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled; Rihanna; Bryson Tiller,4.454.929,2,3,11
3,I'm the One (feat. Justin Bieber Quavo Chance the Rapper & Lil Wayne),DJ Khaled; Justin Bieber; Quavo; Chance the Rapper; Lil Wayne,4.383.715,2,2,60
4,2U (feat. Justin Bieber),David Guetta; Justin Bieber,3.880.233,3,4,18
5,Shape of You,Ed Sheeran,3.452.529,1,5,172
6,Unforgettable,French Montana; Swae Lee,3.231.749,5,6,79
7,Thunder,Imagine Dragons,3.007.403,7,9,60
8,Attention,Charlie Puth,2.978.084,5,7,67
9,Strip That Down (feat. Quavo),Liam Payne; Quavo,2.818.177,8,8,39
10,There's Nothing Holdin' Me Back,Shawn Mendes,2.640.904,5,12,68
11,HUMBLE.,Kendrick Lamar,2.587.689,1,11,88
12,Mama,Jonas Blue; William Singe,2.574.272,12,14,50
13,XO Tour Llif3,Lil Uzi Vert,2.540.180,9,13,94
14,Despacito,Luis Fonsi; Daddy Yankee,2.457.611,3,10,164
15,Believer,Imagine Dragons,2.424.870,15,18,145
16,Something Just Like This,The Chainsmokers; Coldplay,2.361.923,2,16,124
17,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo; Nicki Minaj; Ty Dolla $ign,2.350.746,5,15,123
18,Signs,Drake,2.299.797,18,23,3
19,There for You,Martin Garrix; Troye Sivan,2.267.764,17,17,32
20,Stay,Zedd; Alessia Cara,2.164.241,5,19,123
21,Congratulations,Post Malone; Quavo,2.030.923,20,21,154
22,That's What I Like,Bruno Mars,1.946.533,5,22,177
23,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann; Cheat Codes; CADE,1.935.425,21,26,85
24,Symphony (feat. Zara Larsson),Clean Bandit; Zara Larsson,1.933.568,9,24,102
25,Feels (feat. Pharrell Williams Katy Perry & Big Sean),Calvin Harris; Pharrell Williams; Katy Perry; Big Sean; Funk Wav,1.928.995,20,30,11
26,Bad Liar,Selena Gomez,1.914.164,5,28,40
27,Felices los 4,Maluma,1.894.167,16,20,67
28,Mask Off,Future,1.891.739,5,25,130
29,It Ain't Me (with Selena Gomez),Kygo; Selena Gomez,1.845.821,2,27,131
30,Malibu,Miley Cyrus,1.842.785,5,31,47
31,More Than You Know,Axwell /\ Ingrosso,1.831.163,29,32,29
32,Me Rehúso,Danny Ocean,1.758.553,24,29,130
33,Slow Hands,Niall Horan,1.713.804,30,33,54
34,Know No Better (feat. Travis Scott Camila Cabello & Quavo),Major Lazer; Travis Scott; Camila Cabello; Quavo,1.708.383,28,34,25
35,Crying in the Club,Camila Cabello,1.649.024,35,37,39
36,Redbone,Childish Gambino,1.629.387,34,36,177
37,Your Song,Rita Ora,1.617.849,35,39,32
38,First Time,Kygo; Ellie Goulding,1.573.611,17,40,60
39,No Promises (feat. Demi Lovato),Cheat Codes; Demi Lovato,1.547.319,24,41,88
40,SUBEME LA RADIO,Enrique Iglesias; Descemer Bueno; Zion & Lennox,1.547.151,26,35,123
41,Slide (feat. Frank Ocean & Migos),Calvin Harris; Frank Ocean; Migos; Funk Wav,1.519.457,12,38,123
42,Now Or Never,Halsey,1.478.886,28,44,83
43,Galway Girl,Ed Sheeran,1.476.446,2,43,116
44,Location,Khalid,1.426.729,32,45,141
45,Passionfruit,Drake,1.417.739,2,42,100
46,1-800-273-8255,Logic; Alessia Cara; Khalid,1.398.569,25,47,60
47,Escápate Conmigo (feat. Ozuna),Wisin; Ozuna,1.298.169,40,46,84
48,DNA.,Kendrick Lamar,1.285.006,3,50,74
49,Sign of the Times,Harry Styles,1.279.873,13,48,81
50,Swish Swish,Katy Perry; Nicki Minaj,1.273.972,41,49,39
51,Whatever It Takes,Imagine Dragons,1.237.499,46,52,46
52,Issues,Julia Michaels,1.179.921,9,51,161
53,Ahora Dice,Chris Jedi; J Balvin; Ozuna; Arcángel,1.082.724,48,53,81
54,Don't Quit (feat. Travis Scott & Jeremih),DJ Khaled; Calvin Harris; Travis Scott; Jeremih,1.074.290,52,56,4
55,Most Girls,Hailee Steinfeld,1.060.970,48,60,56
56,BUTTERFLY EFFECT,Travis Scott,1.040.131,56,63,38
57,OK,Robin Schulz; James Blunt,1.029.855,55,62,39
58,Hey DJ,CNCO; Yandel,1.028.555,52,54,66
59,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,1.026.889,3,55,177
60,Rollin (feat. Future & Khalid),Calvin Harris; Future; Khalid; Funk Wav,1.005.409,38,61,46
61,goosebumps,Travis Scott,998.789,58,59,175
62,Magnolia,Playboi Carti,983.768,54,64,53
63,iSpy (feat. Lil Yachty),KYLE; Lil Yachty,977.596,18,57,177
64,Say You Won't Let Go,James Arthur,976.863,7,66,177
65,Down (feat. Gucci Mane),Fifth Harmony; Gucci Mane,974.120,47,69,25
66,El Amante,Nicky Jam,946.821,32,58,158
67,Closer,The Chainsmokers; Halsey,944.921,2,65,177
68,Body Like A Back Road,Sam Hunt,940.463,60,67,145
69,Scared to Be Lonely,Martin Garrix; Dua Lipa,919.954,5,71,151
70,Slippery (feat. Gucci Mane),Migos; Gucci Mane,908.736,70,70,53
71,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello),Pitbull; J Balvin; Camila Cabello,885.151,57,68,109
72,I Like Me Better,Lauv,878.722,72,82,22
73,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN; Taylor Swift,877.807,2,73,177
74,No Complaints (feat. Offset & Drake) (Bonus),Metro Boomin; Offset; Drake,864.736,74,76,3
75,I Feel It Coming,The Weeknd; Daft Punk,857.163,7,72,177
76,Me Enamoré,Shakira,844.460,69,74,76
77,Castle on the Hill,Ed Sheeran,836.345,2,78,172
78,Paris,The Chainsmokers,835.096,2,79,165
79,Tuesday,Burak Yeter; Danelle Sandoval,821.812,53,81,131
80,No Vacancy,OneRepublic,820.194,70,90,48
81,LOVE. FEAT. ZACARI.,Kendrick Lamar; Zacari,819.517,15,83,74
82,Tú Foto,Ozuna,804.218,71,75,57
83,One Dance,Drake; Wizkid; Kyla,800.362,5,77,177
84,Starboy,The Weeknd; Daft Punk,796.639,1,84,177
85,4 AM,2 Chainz; Travis Scott,790.030,72,88,27
86,Solo Dance,Martin Jensen,788.642,24,92,177
87,Walking The Wire,Imagine Dragons,780.019,61,106,8
88,Bonita,J Balvin; Jowell & Randy,779.303,82,86,19
89,Una Lady Como Tú,Manuel Turizo,778.787,89,93,22
90,Chantaje (feat. Maluma),Shakira; Maluma,764.399,11,87,177
91,La Rompe Corazones,Daddy Yankee; Ozuna,760.821,68,80,143
92,Call on Me (Ryan Riback Remix),Starley; Ryan Riback,759.401,12,95,177
93,Sigo Extrañándote,J Balvin,754.477,66,85,115
94,You Don't Know Me (feat. RAYE),Jax Jones; RAYE,751.899,17,91,169
95,Portland,Drake; Quavo; Travis Scott,750.569,3,89,100
96,The Cure,Lady Gaga,749.921,30,96,72
97,Homemade Dynamite,Lorde,733.653,63,105,11
98,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie; Kodak Black,724.607,90,97,77
99,Perfect,Ed Sheeran,721.633,6,100,116
100,I Don’t Know Why,Imagine Dragons,705.260,54,99,4
101,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar; Rihanna,699.645,4,102,74
102,Green Light,Lorde,695.911,22,104,117
103,Let Me Love You,DJ Snake; Justin Bieber,691.002,3,98,177
104,Otra vez (feat. J Balvin),Zion & Lennox; J Balvin,690.715,47,94,177
105,Came Here for Love,Sigala; Ella Eyre,668.180,94,112,14
106,Reminding Me,Shawn Hook; Vanessa Hudgens,657.709,98,125,33
107,Sola (Remix),Anuel AA; Daddy Yankee; Zion & Lennox; Farruko; Wisin,655.937,86,101,153
108,24K Magic,Bruno Mars,646.095,7,103,177
109,Don't Let Me Down,The Chainsmokers; Daya,645.047,20,108,177
110,Photograph,Ed Sheeran,643.650,40,115,177
111,Bad and Boujee (feat. Lil Uzi Vert),Migos; Lil Uzi Vert,635.211,8,110,177
112,Hunter,Galantis,630.968,109,114,43
113,Nights With You,MØ,630.282,102,133,43
114,Bon Appétit,Katy Perry; Migos,629.421,38,113,60
115,Fake Love,Drake,626.698,6,109,177
116,Starving,Hailee Steinfeld; Grey; Zedd,623.664,20,122,177
117,Gyalchester,Drake,619.468,9,120,100
118,Tunnel Vision,Kodak Black,618.164,37,111,129
119,Good Life (with G-Eazy & Kehlani),G-Eazy; Kehlani,614.597,24,121,90
120,Treat You Better,Shawn Mendes,614.528,21,123,177
121,Cold (feat. Future),Maroon 5; Future,611.105,17,126,132
122,Reggaetón Lento (Bailemos),CNCO,610.351,30,107,177
123,Look At Me!,XXXTENTACION,596.574,68,117,117
124,Bounce Back,Big Sean,594.757,19,124,177
125,Báilame,Nacho,594.605,110,116,45
126,Chained To The Rhythm,Katy Perry; Skip Marley,592.325,6,127,137
127,It's A Vibe,2 Chainz; Ty Dolla $ign; Trey Songz; Jhené Aiko,586.969,107,128,11
128,Me llamas (feat. Maluma) - Remix,Piso 21; Maluma,586.571,80,118,177
129,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth; Selena Gomez,584.587,39,130,177
130,Cold Water (feat. Justin Bieber & MØ),Major Lazer; Justin Bieber; MØ,580.146,14,129,177
131,Side To Side,Ariana Grande; Nicki Minaj,579.274,17,132,177
132,CAN'T STOP THE FEELING! (from DreamWorks Animation's "TROLLS"),Justin Timberlake,575.369,19,119,177
133,Weak,AJR,575.130,25,131,177
134,Thinking out Loud,Ed Sheeran,566.061,43,137,177
135,Tired,Alan Walker; Gavin James,563.497,102,140,39
136,Swang,Rae Sremmurd,558.092,67,134,177
137,In the Name of Love,Martin Garrix; Bebe Rexha,550.095,14,138,177
138,Paradinha,Anitta,548.767,106,135,26
139,Rise Up,Imagine Dragons,548.313,96,144,4
140,One Last Time,Ariana Grande,548.222,68,136,23
141,Young Dumb & Broke,Khalid,544.411,141,153,3
142,Happier,Ed Sheeran,543.850,7,143,116
143,I Took A Pill In Ibiza - Seeb Remix,Mike Posner; Seeb,533.912,32,142,177
144,Quit (feat. Ariana Grande),Cashmere Cat; Ariana Grande,533.617,61,154,57
145,Hear Me Now,Alok; Zeeba; Bruno Martini,528.482,26,146,177
146,The Night We Met,Lord Huron,527.756,51,147,78
147,The Way I Are (Dance with Somebody) [feat. Lil Wayne],Bebe Rexha; Lil Wayne,526.941,123,159,26
148,I’ll Make It Up To You,Imagine Dragons,524.628,72,151,4
149,Be Mine,Ofenbach,524.157,138,158,27
150,Rolex,Ayo & Teo,521.223,87,139,117
151,Can I Be Him,James Arthur,518.968,148,164,21
152,Si Tú La Ves (feat. Wisin),Nicky Jam; Wisin,515.595,133,145,55
153,T-Shirt,Migos,515.077,37,150,164
154,Vente Pa' Ca (feat. Maluma),Ricky Martin; Maluma,514.277,37,141,177
155,Love Yourself,Justin Bieber,511.927,52,149,177
156,Besándote,Piso 21,510.695,143,148,31
157,Hot2Touch,Felix Jaehn; Hight; Alex Aiono,509.771,135,166,27
158,Perfect Places,Lorde,506.562,74,161,11
159,Cheap Thrills,Sia,503.949,27,156,177
160,Mercy,Shawn Mendes,502.456,21,157,177
161,Alguien Robo,Sebastian Yatra; Nacho; Wisin,502.409,129,152,112
162,How Far I'll Go - From "Moana",Alessia Cara,500.520,18,155,177
163,Summer Air,ItaloBrothers,497.703,140,165,18
164,do re mi,blackbear,490.120,71,162,80
165,Two High,Moon Taxi,489.728,165,194,2
166,Love Galore (feat. Travis Scott),SZA; Travis Scott,489.340,136,199,2
167,Still Got Time (feat. PARTYNEXTDOOR),ZAYN; PARTYNEXTDOOR,483.670,40,178,95
168,Heathens,Twenty One Pilots,479.166,25,160,177
169,Dive,Ed Sheeran,477.146,9,177,3
170,Lean On (feat. MØ & DJ Snake),Major Lazer; MØ; DJ Snake,474.891,104,184,10
171,The Scientist,Coldplay,474.095,166,182,2
172,Faded,Alan Walker,472.783,67,167,177
173,September Song,JP Cooper,472.186,52,200,2
174,wokeuplikethis*,Playboi Carti; Lil Uzi Vert,469.821,133,169,54
