Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Despacito - Remix,Luis Fonsi; Daddy Yankee; Justin Bieber,7.137.840,1,1,25
2,I'm the One (feat. Justin Bieber Quavo Chance the Rapper & Lil Wayne),DJ Khaled; Justin Bieber; Quavo; Chance the Rapper; Lil Wayne,5.752.765,2,2,14
3,Shape of You,Ed Sheeran,4.784.954,1,3,126
4,HUMBLE.,Kendrick Lamar,4.347.383,1,4,42
5,Something Just Like This,The Chainsmokers; Coldplay,3.332.441,2,5,78
6,Mask Off,Future,3.301.867,5,6,84
7,It Ain't Me (with Selena Gomez),Kygo; Selena Gomez,3.150.240,2,7,85
8,Stay,Zedd; Alessia Cara,3.108.151,5,8,77
9,That's What I Like,Bruno Mars,2.969.939,5,9,131
10,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo; Nicki Minaj; Ty Dolla $ign,2.918.819,10,10,77
11,Despacito,Luis Fonsi; Daddy Yankee,2.871.730,3,12,118
12,Symphony (feat. Zara Larsson),Clean Bandit; Zara Larsson,2.857.588,9,11,56
13,There's Nothing Holdin' Me Back,Shawn Mendes,2.781.436,13,13,22
14,Passionfruit,Drake,2.717.156,2,14,54
15,XO Tour Llif3,Lil Uzi Vert,2.422.412,15,15,48
16,Attention,Charlie Puth,2.370.674,16,16,21
17,First Time,Kygo; Ellie Goulding,2.360.804,17,18,14
18,DNA.,Kendrick Lamar,2.316.008,3,17,28
19,Felices los 4,Maluma,2.276.579,16,19,21
20,Slide (feat. Frank Ocean & Migos),Calvin Harris; Frank Ocean; Migos; Funk Wav,2.249.393,12,21,77
21,Unforgettable,French Montana; Swae Lee,2.207.786,20,20,33
22,Issues,Julia Michaels,2.143.431,9,22,115
23,Galway Girl,Ed Sheeran,2.138.304,2,24,70
24,Scared to Be Lonely,Martin Garrix; Dua Lipa,2.113.796,5,23,105
25,Sign of the Times,Harry Styles,1.995.663,13,25,35
26,Congratulations,Post Malone; Quavo,1.956.814,26,27,108
27,1-800-273-8255,Logic; Alessia Cara; Khalid,1.945.875,25,26,14
28,iSpy (feat. Lil Yachty),KYLE; Lil Yachty,1.932.823,18,28,131
29,Good Life (with G-Eazy & Kehlani),G-Eazy; Kehlani,1.731.745,24,29,44
30,No Promises (feat. Demi Lovato),Cheat Codes; Demi Lovato,1.729.307,30,31,42
31,Me Rehúso,Danny Ocean,1.703.008,24,30,84
32,Paris,The Chainsmokers,1.666.637,2,33,119
33,The Cure,Lady Gaga,1.650.808,30,32,26
34,SUBEME LA RADIO,Enrique Iglesias; Descemer Bueno; Zion & Lennox,1.637.209,27,34,77
35,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann; Cheat Codes; CADE,1.628.407,35,35,39
36,Now Or Never,Halsey,1.614.415,34,36,37
37,Call on Me (Ryan Riback Remix),Starley; Ryan Riback,1.560.461,12,38,131
38,Location,Khalid,1.554.255,32,39,95
39,Cold (feat. Future),Maroon 5; Future,1.535.910,17,37,86
40,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,1.530.904,3,41,131
41,Believer,Imagine Dragons,1.521.938,17,40,99
42,Thunder,Imagine Dragons,1.497.366,42,43,14
43,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN; Taylor Swift,1.496.916,2,42,131
44,LOVE. FEAT. ZACARI.,Kendrick Lamar; Zacari,1.420.817,15,44,28
45,You Don't Know Me (feat. RAYE),Jax Jones; RAYE,1.415.837,17,45,123
46,Say You Won't Let Go,James Arthur,1.407.284,7,48,131
47,I Feel It Coming,The Weeknd; Daft Punk,1.404.406,7,46,131
48,Solo Dance,Martin Jensen,1.380.062,24,49,131
49,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar; Rihanna,1.377.540,4,47,28
50,El Amante,Nicky Jam,1.327.683,32,50,112
51,Slow Hands,Niall Horan,1.274.347,38,52,8
52,Portland,Drake; Quavo; Travis Scott,1.237.769,3,51,54
53,The Night We Met,Lord Huron,1.196.937,51,54,32
54,ELEMENT.,Kendrick Lamar,1.172.294,5,53,28
55,Closer,The Chainsmokers; Halsey,1.157.340,2,56,131
56,Castle on the Hill,Ed Sheeran,1.148.940,2,57,126
57,Escápate Conmigo (feat. Ozuna),Wisin; Ozuna,1.146.243,55,55,38
58,Tunnel Vision,Kodak Black,1.129.978,37,58,83
59,Still Got Time (feat. PARTYNEXTDOOR),ZAYN; PARTYNEXTDOOR,1.116.118,40,60,49
60,Ahora Dice,Chris Jedi; J Balvin; Ozuna; Arcángel,1.115.272,59,59,35
61,Chantaje (feat. Maluma),Shakira; Maluma,1.090.417,11,61,131
62,Starboy,The Weeknd; Daft Punk,1.084.316,1,63,131
63,Tuesday,Burak Yeter; Danelle Sandoval,1.082.631,53,62,85
64,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello),Pitbull; J Balvin; Camila Cabello,1.067.669,59,64,63
65,goosebumps,Travis Scott,1.053.169,65,66,129
66,Selfish (feat. Rihanna),Future; Rihanna,1.024.772,41,65,77
67,Bad and Boujee (feat. Lil Uzi Vert),Migos; Lil Uzi Vert,997.037,8,69,131
68,Perfect,Ed Sheeran,987.274,6,68,70
69,One Dance,Drake; Wizkid; Kyla,976.103,5,71,131
70,Bon Appétit,Katy Perry; Migos,965.426,38,70,14
71,Chained To The Rhythm,Katy Perry; Skip Marley,961.655,6,67,91
72,Fake Love,Drake,939.431,6,74,131
73,Sigo Extrañándote,J Balvin,938.899,66,73,69
74,The One,The Chainsmokers,935.379,16,72,45
75,Most Girls,Hailee Steinfeld,929.485,75,77,10
76,September Song,JP Cooper,921.386,52,76,130
77,Bounce Back,Big Sean,918.755,19,79,131
78,Touch,Little Mix,912.471,55,78,130
79,Let Me Love You,DJ Snake; Justin Bieber,885.214,3,82,131
80,Green Light,Lorde,882.387,22,80,71
81,Body Like A Back Road,Sam Hunt,876.261,60,81,99
82,T-Shirt,Migos,858.142,37,85,118
83,Otra vez (feat. J Balvin),Zion & Lennox; J Balvin,855.838,47,84,131
84,Malibu,Miley Cyrus,850.259,84,—,1
85,do re mi,blackbear,849.691,71,83,34
86,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer; PARTYNEXTDOOR; Nicki Minaj,844.320,16,75,105
87,Weak,AJR,838.349,25,86,131
88,Starving,Hailee Steinfeld; Grey; Zedd,836.769,20,87,131
89,Slippery (feat. Gucci Mane),Migos; Gucci Mane,821.729,89,94,7
90,La Rompe Corazones,Daddy Yankee; Ozuna,816.622,68,88,97
91,Redbone,Childish Gambino,815.677,67,95,131
92,24K Magic,Bruno Mars,815.521,7,90,131
93,Look At Me!,XXXTENTACION,814.095,68,92,71
94,Happier,Ed Sheeran,803.107,7,91,70
95,Hey DJ,CNCO; Yandel,786.324,91,93,20
96,Everybody,Logic,777.405,63,89,8
97,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie; Kodak Black,776.772,95,97,31
98,Gyalchester,Drake,775.136,9,96,54
99,Sola (Remix),Anuel AA; Daddy Yankee; Zion & Lennox; Farruko; Wisin,762.569,86,98,107
100,How Far I'll Go - From "Moana",Alessia Cara,754.717,18,99,131
101,Whippin (feat. Felix Snow),Kiiara; Felix Snow,747.427,97,101,16
102,Reggaetón Lento (Bailemos),CNCO,741.958,30,100,131
103,Ciao Adios,Anne-Marie,734.871,93,102,48
104,Don't Let Me Down,The Chainsmokers; Daya,727.943,20,105,131
105,Quit (feat. Ariana Grande),Cashmere Cat; Ariana Grande,727.493,103,103,11
