Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,rockstar (feat. 21 Savage),Post Malone; 21 Savage,5.040.180,1,1,74
2,Havana (feat. Young Thug),Camila Cabello; Young Thug,4.088.752,2,2,116
3,Wolves,Selena Gomez; Marshmello,3.383.407,3,4,34
4,Perfect,Ed Sheeran,3.372.490,4,5,270
5,New Rules,Dua Lipa,3.295.799,2,3,141
6,Too Good At Goodbyes,Sam Smith,2.996.002,1,7,81
7,Gucci Gang,Lil Pump,2.977.295,4,6,80
8,What Lovers Do (feat. SZA),Maroon 5; SZA,2.867.106,4,8,90
9,Let You Down,NF,2.750.960,9,9,54
10,Silence,Marshmello; Khalid,2.577.801,7,10,109
11,Échame La Culpa,Luis Fonsi; Demi Lovato,2.526.580,9,12,11
12,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN; Sia,2.515.201,3,11,82
13,I Fall Apart,Post Malone,2.371.233,10,13,64
14,Young Dumb & Broke,Khalid,1.976.038,11,14,157
15,How Long,Charlie Puth,1.939.928,15,15,53
16,Let Me Go (with Alesso Florida Georgia Line & watt),Hailee Steinfeld; Alesso; Florida Georgia Line; WATT,1.937.291,16,18,81
17,1-800-273-8255,Logic; Alessia Cara; Khalid,1.871.085,3,17,214
18,Shape of You,Ed Sheeran,1.831.668,1,16,326
19,Stargazing,Kygo; Justin Jesso,1.774.007,15,21,67
20,Candy Paint,Post Malone,1.727.807,20,24,65
21,Thunder,Imagine Dragons,1.647.714,7,22,214
22,All I Want for Christmas Is You,Mariah Carey,1.638.480,19,19,17
23,Sensualidad,Bad Bunny; Prince Royce; J Balvin; Mambo Kingz; DJ Luian,1.607.660,21,23,25
24,Lonely Together (feat. Rita Ora),Avicii; Rita Ora,1.605.448,19,29,109
25,XO Tour Llif3,Lil Uzi Vert,1.599.377,9,25,248
26,Criminal,NATTI NATASHA; Ozuna,1.596.795,18,20,78
27,Bank Account,21 Savage,1.581.965,21,26,144
28,I Miss You (feat. Julia Michaels),Clean Bandit; Julia Michaels,1.572.767,28,33,32
29,Unforgettable,French Montana; Swae Lee,1.567.255,3,27,233
30,Feel It Still,Portugal. The Man,1.556.407,17,32,139
31,Congratulations,Post Malone; Quavo,1.548.765,20,30,308
32,Meant to Be (feat. Florida Georgia Line),Bebe Rexha; Florida Georgia Line,1.541.038,30,34,75
33,Downtown,Anitta; J Balvin,1.520.134,33,40,9
34,Plain Jane,A$AP Ferg,1.460.517,33,37,71
35,Ric Flair Drip (with Metro Boomin),Offset; Metro Boomin,1.456.428,35,42,28
36,Sorry Not Sorry,Demi Lovato,1.450.135,7,35,140
37,Mi Gente,J Balvin; Willy William,1.427.695,1,28,151
38,No Limit,G-Eazy; A$AP Rocky; Cardi B,1.402.993,31,39,52
39,Se Preparó,Ozuna,1.378.192,26,31,98
40,MotorSport,Migos; Nicki Minaj; Cardi B,1.298.173,30,46,32
41,Mayores,Becky G; Bad Bunny,1.297.478,30,36,124
42,Walk On Water (feat. Beyoncé),Eminem; Beyoncé,1.284.918,11,43,18
43,Man's Not Hot,Big Shaq,1.270.313,38,41,33
44,Me Rehúso,Danny Ocean,1.260.731,18,38,284
45,Attention,Charlie Puth,1.250.195,5,45,221
46,I Like Me Better,Lauv,1.224.673,24,47,176
47,Friends (with BloodPop®),Justin Bieber; BloodPop®,1.213.257,2,48,103
48,Perro Fiel (feat. Nicky Jam),Shakira; Nicky Jam,1.170.736,40,44,53
49,Glorious (feat. Skylar Grey),Macklemore; Skylar Grey,1.153.816,13,49,144
50,Mi Gente (feat. Beyoncé),J Balvin; Willy William; Beyoncé,1.103.300,13,50,60
51,Anywhere,Rita Ora,1.086.381,51,58,36
52,All Falls Down (feat. Juliander),Alan Walker; Noah Cyrus; Digital Farm Animals; Juliander,1.075.622,52,63,32
53,Jocelyn Flores,XXXTENTACION,1.068.730,15,56,95
54,HUMBLE.,Kendrick Lamar,1.056.602,1,54,242
55,Havana - Remix,Camila Cabello; Daddy Yankee,1.049.910,52,52,13
56,More Than You Know,Axwell /\ Ingrosso,1.037.715,14,61,183
57,I Get the Bag (feat. Migos),Gucci Mane; Migos,1.004.385,42,62,101
58,Bodak Yellow,Cardi B,1.003.417,15,53,122
59,What About Us,P!nk,987.461,14,60,109
60,Last Christmas,Wham!,980.142,51,51,10
61,Betrayed,Lil Xan,950.824,61,79,24
62,Something Just Like This,The Chainsmokers; Coldplay,946.698,2,69,278
63,Believer,Imagine Dragons,940.041,15,66,299
64,Que Va,Alex Sensation; Ozuna,938.854,47,55,94
65,Corazón (feat. Nego do Borel),Maluma; Nego do Borel,935.452,63,67,25
66,Tip Toe (feat. French Montana),Jason Derulo; French Montana,935.097,66,73,18
67,Báilame - Remix,Nacho; Yandel; Bad Bunny; Mambo Kingz; DJ Luian,923.877,52,57,104
68,Ghostface Killers (feat. Travis Scott),21 Savage; Offset; Metro Boomin; Travis Scott,911.891,19,82,28
69,Bad At Love,Halsey,908.691,57,75,75
70,There's Nothing Holdin' Me Back,Shawn Mendes,894.551,5,71,222
71,Bonita,J Balvin; Jowell & Randy,888.978,37,59,173
72,BUTTERFLY EFFECT,Travis Scott,882.621,37,78,192
73,Felices los 4,Maluma,879.165,16,64,221
74,Suena El Dembow,Joey Montana; Sebastian Yatra,877.350,59,65,75
75,goosebumps,Travis Scott,867.874,56,77,329
76,Say You Won't Let Go,James Arthur,863.168,7,80,331
77,Too Much To Ask,Niall Horan,859.188,29,83,74
78,Despacito - Remix,Luis Fonsi; Daddy Yankee; Justin Bieber,855.732,1,68,225
79,Location,Khalid,844.077,32,76,295
80,Feels (feat. Pharrell Williams Katy Perry & Big Sean),Calvin Harris; Pharrell Williams; Katy Perry; Big Sean; Funk Wav,841.776,5,84,165
81,Wait,Maroon 5,839.004,51,81,25
82,Escápate Conmigo (feat. Ozuna),Wisin; Ozuna,837.473,36,70,238
83,Robarte un Beso,Carlos Vives; Sebastian Yatra,832.365,61,72,115
84,Good Old Days (feat. Kesha),Macklemore; Kesha,831.744,51,86,67
85,Vuelve,Daddy Yankee; Bad Bunny,831.458,66,74,56
86,Go Flex,Post Malone,810.460,51,89,93
87,PICK IT UP (feat. A$AP Rocky),Famous Dex; A$AP Rocky,805.215,87,99,17
88,A Different Way (with Lauv),DJ Snake; Lauv,801.069,56,94,67
89,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21; Manuel Turizo,798.461,76,85,22
90,Without You (feat. Sandro Cavazza),Avicii; Sandro Cavazza,792.562,20,91,109
91,Pray,Sam Smith,777.837,21,97,53
92,Wanted You (feat. Lil Uzi Vert),NAV; Lil Uzi Vert,777.792,92,104,18
93,Fuck Love (feat. Trippie Redd),XXXTENTACION; Trippie Redd,772.444,37,96,95
94,Naked,James Arthur,767.387,88,128,4
95,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS; Desiigner; Steve Aoki,764.177,75,93,4
96,Look What You Made Me Do,Taylor Swift,760.211,1,87,95
97,Strip That Down (feat. Quavo),Liam Payne; Quavo,760.109,8,88,193
