Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,rockstar (feat. 21 Savage),Post Malone; 21 Savage,4.548.480,1,1,96
2,River (feat. Ed Sheeran),Eminem; Ed Sheeran,4.475.853,2,2,5
3,Havana (feat. Young Thug),Camila Cabello; Young Thug,3.677.689,2,3,138
4,All I Want for Christmas Is You,Mariah Carey,3.077.592,3,5,39
5,New Rules,Dua Lipa,3.070.702,2,4,163
6,Wolves,Selena Gomez; Marshmello,2.952.394,3,6,56
7,Perfect,Ed Sheeran,2.807.395,3,8,292
8,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran; Beyoncé,2.762.844,3,7,19
9,Him & I (with Halsey),G-Eazy; Halsey,2.693.756,9,9,19
10,Let You Down,NF,2.636.101,6,10,76
11,Too Good At Goodbyes,Sam Smith,2.536.821,1,11,103
12,Gucci Gang,Lil Pump,2.529.948,4,12,102
13,What Lovers Do (feat. SZA),Maroon 5; SZA,2.469.693,4,13,112
14,Échame La Culpa,Luis Fonsi; Demi Lovato,2.344.090,9,14,33
15,Silence,Marshmello; Khalid,2.253.920,7,15,131
16,I Fall Apart,Post Malone,2.172.088,10,16,86
17,Shape of You,Ed Sheeran,2.142.458,1,17,348
18,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),Anitta; ZAAC; Maejor; Tropkillaz; DJ Yuri Martins,2.139.171,18,49,2
19,Last Christmas,Wham!,2.101.005,8,19,32
20,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN; Sia,2.079.926,3,18,104
21,Let Me Go (with Alesso Florida Georgia Line & watt),Hailee Steinfeld; Alesso; Florida Georgia Line; WATT,1.847.916,14,20,103
22,Candy Paint,Post Malone,1.777.124,16,21,87
23,Downtown,Anitta; J Balvin,1.754.353,23,26,31
24,Corazón (feat. Nego do Borel),Maluma; Nego do Borel,1.727.757,22,24,47
25,Sensualidad,Bad Bunny; Prince Royce; J Balvin; Mambo Kingz; DJ Luian,1.725.189,19,22,47
26,No Limit,G-Eazy; A$AP Rocky; Cardi B,1.698.556,22,23,74
27,I Miss You (feat. Julia Michaels),Clean Bandit; Julia Michaels,1.670.849,20,28,54
28,How Long,Charlie Puth,1.641.895,15,25,6
29,Young Dumb & Broke,Khalid,1.630.428,11,27,179
30,Thunder,Imagine Dragons,1.598.953,7,29,236
31,XO Tour Llif3,Lil Uzi Vert,1.597.238,9,30,270
32,Ric Flair Drip (with Metro Boomin),Offset; Metro Boomin,1.575.745,29,31,50
33,Meant to Be (feat. Florida Georgia Line),Bebe Rexha; Florida Georgia Line,1.563.795,25,32,97
34,Criminal,NATTI NATASHA; Ozuna,1.556.864,18,33,100
35,Congratulations,Post Malone; Quavo,1.517.127,20,37,330
36,1-800-273-8255,Logic; Alessia Cara; Khalid,1.493.666,3,35,236
37,Mi Gente,J Balvin; Willy William,1.422.938,1,38,173
38,It's Beginning to Look a Lot like Christmas,Michael Bublé,1.395.154,23,39,26
39,Man's Not Hot,Big Shaq,1.391.069,28,40,55
40,Unforgettable,French Montana; Swae Lee,1.361.329,3,42,255
41,Walk On Water (feat. Beyoncé),Eminem; Beyoncé,1.354.597,11,34,40
42,Se Preparó,Ozuna,1.353.490,26,41,120
43,Bank Account,21 Savage,1.347.518,21,43,166
44,HUMBLE.,Kendrick Lamar,1.344.929,1,44,264
45,Believe,Eminem,1.319.010,18,36,5
46,Me Rehúso,Danny Ocean,1.297.104,18,45,306
47,Stargazing,Kygo; Justin Jesso,1.277.995,15,46,89
48,Feel It Still,Portugal. The Man,1.265.087,17,50,161
49,Do They Know It's Christmas? - 1984 Version,Band Aid,1.263.436,30,48,25
50,Mayores,Becky G; Bad Bunny,1.253.210,30,47,146
51,Rockin' Around The Christmas Tree,Brenda Lee,1.224.414,40,54,26
52,Anywhere,Rita Ora,1.187.921,42,52,58
53,Lonely Together (feat. Rita Ora),Avicii; Rita Ora,1.181.318,19,51,131
54,Never Be the Same,Camila Cabello,1.172.853,38,56,13
55,Santa Tell Me,Ariana Grande,1.169.199,29,53,25
56,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21; Manuel Turizo,1.148.525,55,61,44
57,Attention,Charlie Puth,1.145.892,5,57,243
58,It's the Most Wonderful Time of the Year,Andy Williams,1.133.646,47,60,26
59,Sorry Not Sorry,Demi Lovato,1.127.869,7,59,162
60,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix; David Guetta; Jamie Scott; Romy Dya,1.119.837,52,62,19
61,Something Just Like This,The Chainsmokers; Coldplay,1.083.815,2,63,300
62,Tip Toe (feat. French Montana),Jason Derulo; French Montana,1.055.531,55,70,40
63,MotorSport,Migos; Nicki Minaj; Cardi B,1.055.103,30,64,54
64,PICK IT UP (feat. A$AP Rocky),Famous Dex; A$AP Rocky,1.044.958,54,65,39
