Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Mi Gente,J Balvin; Willy William,4.372.920,1,2,78
2,Too Good At Goodbyes,Sam Smith,4.261.199,1,1,8
3,Look What You Made Me Do,Taylor Swift,4.020.237,1,3,22
4,New Rules,Dua Lipa,3.910.208,3,4,68
5,1-800-273-8255,Logic; Alessia Cara; Khalid,3.457.993,5,5,141
6,Friends (with BloodPop®),Justin Bieber; BloodPop®,3.188.444,2,7,30
7,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN; Sia,3.183.544,6,6,9
8,Havana (feat. Young Thug),Camila Cabello; Young Thug,3.103.172,8,8,43
9,Unforgettable,French Montana; Swae Lee,3.047.851,3,9,160
10,Silence,Marshmello; Khalid,2.973.009,10,10,36
11,Feels (feat. Pharrell Williams Katy Perry & Big Sean),Calvin Harris; Pharrell Williams; Katy Perry; Big Sean; Funk Wav,2.866.355,5,11,92
12,Sorry Not Sorry,Demi Lovato,2.769.778,7,12,67
13,rockstar (feat. 21 Savage),Post Malone; 21 Savage,2.675.994,13,—,1
14,What Lovers Do (feat. SZA),Maroon 5; SZA,2.601.251,13,13,17
15,Attention,Charlie Puth,2.471.958,5,14,148
16,Shape of You,Ed Sheeran,2.433.790,1,16,253
17,XO Tour Llif3,Lil Uzi Vert,2.319.948,9,18,175
18,Thunder,Imagine Dragons,2.315.238,7,19,141
19,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled; Rihanna; Bryson Tiller,2.308.503,2,21,92
20,More Than You Know,Axwell /\ Ingrosso,2.299.380,14,23,110
21,Young Dumb & Broke,Khalid,2.278.834,21,22,84
22,Jocelyn Flores,XXXTENTACION,2.268.364,15,15,22
23,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson; Bebe Rexha; Digital Farm Animals,2.238.641,14,20,57
24,Despacito - Remix,Luis Fonsi; Daddy Yankee; Justin Bieber,2.230.769,1,26,152
25,...Ready For It?,Taylor Swift,2.201.880,3,17,13
26,Glorious (feat. Skylar Grey),Macklemore; Skylar Grey,2.196.816,19,24,71
27,Strip That Down (feat. Quavo),Liam Payne; Quavo,2.174.242,8,25,120
