Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Despacito - Remix,Luis Fonsi; Daddy Yankee; Justin Bieber,6.658.881,1,1,16
2,I'm the One (feat. Justin Bieber Quavo Chance the Rapper & Lil Wayne),DJ Khaled; Justin Bieber; Quavo; Chance the Rapper; Lil Wayne,5.692.247,2,2,5
3,Shape of You,Ed Sheeran,4.857.565,1,3,117
4,HUMBLE.,Kendrick Lamar,4.599.290,1,4,33
5,Something Just Like This,The Chainsmokers; Coldplay,3.426.148,2,5,69
6,It Ain't Me (with Selena Gomez),Kygo; Selena Gomez,3.322.045,2,6,76
7,Mask Off,Future,3.277.171,5,7,75
8,Stay,Zedd; Alessia Cara,3.174.707,5,8,68
9,That's What I Like,Bruno Mars,2.975.988,5,9,122
10,Symphony (feat. Zara Larsson),Clean Bandit; Zara Larsson,2.936.404,9,10,47
11,Passionfruit,Drake,2.896.578,2,12,45
12,Despacito,Luis Fonsi; Daddy Yankee,2.815.384,3,11,109
13,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo; Nicki Minaj; Ty Dolla $ign,2.708.721,13,13,68
14,DNA.,Kendrick Lamar,2.679.143,3,14,19
15,There's Nothing Holdin' Me Back,Shawn Mendes,2.545.455,15,15,13
16,Slide (feat. Frank Ocean & Migos),Calvin Harris; Frank Ocean; Migos; Funk Wav,2.257.281,12,16,68
17,Scared to Be Lonely,Martin Garrix; Dua Lipa,2.219.473,5,17,96
18,Issues,Julia Michaels,2.201.237,9,18,106
19,XO Tour Llif3,Lil Uzi Vert,2.195.110,19,19,39
20,Galway Girl,Ed Sheeran,1.997.706,2,20,61
21,Sign of the Times,Harry Styles,1.948.361,13,23,26
22,iSpy (feat. Lil Yachty),KYLE; Lil Yachty,1.947.364,18,21,122
23,Felices los 4,Maluma,1.884.583,23,26,12
24,Unforgettable,French Montana; Swae Lee,1.844.613,24,27,24
25,First Time,Kygo; Ellie Goulding,1.833.432,25,41,5
26,Good Life (with G-Eazy & Kehlani),G-Eazy; Kehlani,1.822.942,24,24,35
27,Paris,The Chainsmokers,1.806.861,2,22,110
28,Attention,Charlie Puth,1.793.063,28,31,12
29,Believer,Imagine Dragons,1.771.344,17,25,90
30,Cold (feat. Future),Maroon 5; Future,1.697.777,17,28,77
31,The Cure,Lady Gaga,1.691.866,31,35,17
32,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar; Rihanna,1.687.749,4,29,19
33,LOVE. FEAT. ZACARI.,Kendrick Lamar; Zacari,1.637.094,15,33,19
34,Me Rehúso,Danny Ocean,1.623.917,24,30,75
35,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN; Taylor Swift,1.603.594,2,32,122
36,Now Or Never,Halsey,1.582.042,36,42,28
37,Call on Me (Ryan Riback Remix),Starley; Ryan Riback,1.572.339,12,37,122
38,Location,Khalid,1.567.768,32,38,86
39,ELEMENT.,Kendrick Lamar,1.559.473,5,40,19
40,SUBEME LA RADIO,Enrique Iglesias; Descemer Bueno; Zion & Lennox,1.559.272,29,34,68
41,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,1.555.340,3,36,122
42,No Promises (feat. Demi Lovato),Cheat Codes; Demi Lovato,1.507.138,42,49,33
43,You Don't Know Me (feat. RAYE),Jax Jones; RAYE,1.507.134,17,39,114
44,I Feel It Coming,The Weeknd; Daft Punk,1.491.870,7,43,122
45,Congratulations,Post Malone; Quavo,1.380.757,35,45,99
46,Solo Dance,Martin Jensen,1.377.431,24,44,122
47,Say You Won't Let Go,James Arthur,1.362.555,7,47,122
48,Closer,The Chainsmokers; Halsey,1.303.430,2,46,122
49,El Amante,Nicky Jam,1.296.159,32,48,103
50,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann; Cheat Codes; CADE,1.284.755,50,53,30
51,Portland,Drake; Quavo; Travis Scott,1.283.813,3,51,45
52,Castle on the Hill,Ed Sheeran,1.280.532,2,50,117
53,Still Got Time (feat. PARTYNEXTDOOR),ZAYN; PARTYNEXTDOOR,1.220.454,40,56,40
54,Chained To The Rhythm,Katy Perry; Skip Marley,1.219.778,6,52,82
55,Green Light,Lorde,1.197.513,22,54,62
56,The Night We Met,Lord Huron,1.194.131,56,57,23
57,Bon Appétit,Katy Perry; Migos,1.188.672,38,61,5
58,The One,The Chainsmokers,1.174.196,16,55,36
59,Tunnel Vision,Kodak Black,1.163.985,37,58,74
60,Starboy,The Weeknd; Daft Punk,1.129.274,1,60,122
61,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer; PARTYNEXTDOOR; Nicki Minaj,1.094.243,16,62,96
62,Chantaje (feat. Maluma),Shakira; Maluma,1.093.995,11,59,122
63,Selfish (feat. Rihanna),Future; Rihanna,1.080.901,41,64,68
