Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Despacito - Remix,Luis Fonsi; Daddy Yankee; Justin Bieber,5.316.493,1,1,96
2,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled; Rihanna; Bryson Tiller,4.291.044,2,2,36
3,Mi Gente,J Balvin; Willy William,3.993.050,3,3,22
4,Unforgettable,French Montana; Swae Lee,3.744.979,3,4,104
5,I'm the One (feat. Justin Bieber Quavo Chance the Rapper & Lil Wayne),DJ Khaled; Justin Bieber; Quavo; Chance the Rapper; Lil Wayne,3.592.784,2,6,85
6,In the End,Linkin Park,3.372.366,7,49,2
7,Feels (feat. Pharrell Williams Katy Perry & Big Sean),Calvin Harris; Pharrell Williams; Katy Perry; Big Sean; Funk Wav,3.367.706,7,7,36
8,Shape of You,Ed Sheeran,3.294.902,1,8,197
9,Attention,Charlie Puth,3.102.265,5,9,92
10,Strip That Down (feat. Quavo),Liam Payne; Quavo,2.997.055,8,10,64
11,Numb,Linkin Park,2.878.102,12,56,2
12,Thunder,Imagine Dragons,2.827.089,7,11,85
13,Mama,Jonas Blue; William Singe,2.736.899,11,12,75
14,There's Nothing Holdin' Me Back,Shawn Mendes,2.525.476,5,14,93
15,XO Tour Llif3,Lil Uzi Vert,2.490.669,9,15,119
16,Despacito,Luis Fonsi; Daddy Yankee,2.334.318,3,17,189
17,Heavy (feat. Kiiara),Linkin Park; Kiiara,2.324.536,19,79,2
18,Sorry Not Sorry,Demi Lovato,2.314.800,16,16,11
19,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo; Nicki Minaj; Ty Dolla $ign,2.230.885,5,18,148
20,More Than You Know,Axwell /\ Ingrosso,2.194.220,19,20,54
21,HUMBLE.,Kendrick Lamar,2.186.855,1,19,113
22,Something Just Like This,The Chainsmokers; Coldplay,2.163.889,2,21,149
23,Felices los 4,Maluma,2.117.225,16,23,92
24,Me Rehúso,Danny Ocean,2.042.461,23,24,155
25,There for You,Martin Garrix; Troye Sivan,2.028.549,17,22,57
26,What I've Done,Linkin Park,1.977.981,28,103,2
27,Congratulations,Post Malone; Quavo,1.961.336,20,25,179
28,Believer,Imagine Dragons,1.906.006,15,26,170
29,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann; Cheat Codes; CADE,1.903.109,21,27,110
30,Slide (feat. Frank Ocean & Migos),Calvin Harris; Frank Ocean; Migos; Funk Wav,1.863.765,12,29,148
31,Signs,Drake,1.833.322,14,28,28
32,Know No Better (feat. Travis Scott Camila Cabello & Quavo),Major Lazer; Travis Scott; Camila Cabello; Quavo,1.802.232,28,32,50
33,Your Song,Rita Ora,1.791.834,29,31,57
34,Slow Hands,Niall Horan,1.769.008,30,34,79
35,Crying in the Club,Camila Cabello,1.734.262,30,33,64
36,Symphony (feat. Zara Larsson),Clean Bandit; Zara Larsson,1.712.995,9,35,127
37,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson; Bebe Rexha; Digital Farm Animals,1.682.093,40,—,1
38,That's What I Like,Bruno Mars,1.659.185,5,38,202
39,I Like Me Better,Lauv,1.637.191,36,36,47
