Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Despacito - Remix,Luis Fonsi; Daddy Yankee; Justin Bieber,4.547.095,1,1,99
2,Mi Gente,J Balvin; Willy William,3.880.289,2,3,25
3,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled; Rihanna; Bryson Tiller,3.821.206,2,2,39
4,Unforgettable,French Montana; Swae Lee,3.491.749,3,4,107
5,I'm the One (feat. Justin Bieber Quavo Chance the Rapper & Lil Wayne),DJ Khaled; Justin Bieber; Quavo; Chance the Rapper; Lil Wayne,3.255.731,2,5,88
6,Feels (feat. Pharrell Williams Katy Perry & Big Sean),Calvin Harris; Pharrell Williams; Katy Perry; Big Sean; Funk Wav,3.173.834,6,6,39
7,2U (feat. Justin Bieber),David Guetta; Justin Bieber,3.107.442,3,10,46
8,Shape of You,Ed Sheeran,2.988.084,1,7,200
9,Attention,Charlie Puth,2.902.054,5,8,95
10,Strip That Down (feat. Quavo),Liam Payne; Quavo,2.774.503,8,9,67
11,Thunder,Imagine Dragons,2.646.207,7,11,88
12,Mama,Jonas Blue; William Singe,2.619.605,11,12,78
13,There's Nothing Holdin' Me Back,Shawn Mendes,2.362.482,5,14,96
14,XO Tour Llif3,Lil Uzi Vert,2.318.454,9,13,122
15,Sorry Not Sorry,Demi Lovato,2.251.506,15,16,14
16,More Than You Know,Axwell /\ Ingrosso,2.121.404,16,19,57
17,Fetish (feat. Gucci Mane),Selena Gomez; Gucci Mane,2.083.809,9,26,12
18,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo; Nicki Minaj; Ty Dolla $ign,1.991.887,5,18,151
19,HUMBLE.,Kendrick Lamar,1.976.655,1,17,116
20,Something Just Like This,The Chainsmokers; Coldplay,1.951.259,2,21,152
21,Despacito,Luis Fonsi; Daddy Yankee,1.932.229,3,15,192
22,There for You,Martin Garrix; Troye Sivan,1.902.890,17,25,60
23,Congratulations,Post Malone; Quavo,1.878.277,20,23,182
24,Felices los 4,Maluma,1.844.583,16,20,95
25,Believer,Imagine Dragons,1.823.526,15,27,173
26,In the End,Linkin Park,1.799.490,7,22,5
27,Me Rehúso,Danny Ocean,1.781.562,23,24,158
28,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann; Cheat Codes; CADE,1.778.314,21,28,113
29,Slow Hands,Niall Horan,1.726.780,29,30,82
30,Slide (feat. Frank Ocean & Migos),Calvin Harris; Frank Ocean; Migos; Funk Wav,1.703.951,12,29,151
31,Signs,Drake,1.695.627,14,31,31
32,Your Song,Rita Ora,1.692.423,29,32,60
33,Know No Better (feat. Travis Scott Camila Cabello & Quavo),Major Lazer; Travis Scott; Camila Cabello; Quavo,1.656.346,28,34,53
34,Crying in the Club,Camila Cabello,1.616.026,30,36,67
35,I Like Me Better,Lauv,1.605.229,35,38,50
36,Symphony (feat. Zara Larsson),Clean Bandit; Zara Larsson,1.578.939,9,35,130
37,Bad Liar,Selena Gomez,1.573.738,5,45,68
38,Numb,Linkin Park,1.514.849,12,33,5
39,That's What I Like,Bruno Mars,1.495.665,5,37,205
40,Stay,Zedd; Alessia Cara,1.466.522,5,39,151
41,Redbone,Childish Gambino,1.397.267,34,43,205
42,Mask Off,Future,1.378.004,5,41,158
43,SUBEME LA RADIO,Enrique Iglesias; Descemer Bueno; Zion & Lennox,1.373.462,26,42,151
44,New Rules,Dua Lipa,1.364.856,44,53,15
45,Heavy (feat. Kiiara),Linkin Park; Kiiara,1.361.726,19,44,5
46,BUTTERFLY EFFECT,Travis Scott,1.360.903,46,46,66
47,Escápate Conmigo (feat. Ozuna),Wisin; Ozuna,1.355.583,40,40,112
48,No Promises (feat. Demi Lovato),Cheat Codes; Demi Lovato,1.343.752,24,48,116
49,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson; Bebe Rexha; Digital Farm Animals,1.330.313,40,51,4
50,Location,Khalid,1.279.677,32,50,169
51,It Ain't Me (with Selena Gomez),Kygo; Selena Gomez,1.279.124,2,54,159
52,Una Lady Como Tú,Manuel Turizo,1.277.669,49,49,50
53,Ahora Dice,Chris Jedi; J Balvin; Ozuna; Arcángel,1.242.215,44,47,109
54,Bank Account,21 Savage,1.206.673,52,52,18
55,Galway Girl,Ed Sheeran,1.188.389,2,55,144
56,Bonita,J Balvin; Jowell & Randy,1.086.124,54,56,47
57,Most Girls,Hailee Steinfeld,1.056.614,48,59,84
58,Praying,Kesha,1.051.294,47,63,19
59,Glorious (feat. Skylar Grey),Macklemore; Skylar Grey,1.046.452,59,68,18
60,Malibu,Miley Cyrus,1.038.309,5,58,75
61,Hey DJ,CNCO; Yandel,1.032.352,48,57,94
62,1-800-273-8255,Logic; Alessia Cara; Khalid,1.018.482,25,62,88
63,DNA.,Kendrick Lamar,1.011.987,3,60,102
64,Now Or Never,Halsey,993.482,28,66,111
65,OK,Robin Schulz; James Blunt,983.921,55,67,67
66,Passionfruit,Drake,960.112,2,64,128
67,Rollin (feat. Future & Khalid),Calvin Harris; Future; Khalid; Funk Wav,957.790,32,65,74
68,Get Low (with Liam Payne),Zedd; Liam Payne,940.699,42,74,18
69,Body Like A Back Road,Sam Hunt,925.583,55,70,173
70,goosebumps,Travis Scott,919.913,56,69,203
71,Say You Won't Let Go,James Arthur,919.684,7,71,205
72,What I've Done,Linkin Park,917.909,28,61,5
73,Down (feat. Gucci Mane),Fifth Harmony; Gucci Mane,908.869,47,77,53
74,First Time,Kygo; Ellie Goulding,907.780,17,75,88
75,Rich Love (with Seeb),OneRepublic; Seeb,904.132,75,81,11
76,Closer,The Chainsmokers; Halsey,877.219,2,72,205
77,Sign of the Times,Harry Styles,866.581,13,82,109
78,Magnolia,Playboi Carti,851.879,54,73,81
79,Young Dumb & Broke,Khalid,851.490,79,83,31
80,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,837.852,3,79,205
81,Issues,Julia Michaels,837.275,9,85,189
82,Me Enamoré,Shakira,834.050,64,78,104
83,Slippery (feat. Gucci Mane),Migos; Gucci Mane,819.374,69,80,81
84,Tú Foto,Ozuna,816.109,67,76,85
85,La Rompe Corazones,Daddy Yankee; Ozuna,771.057,68,84,171
86,Scared to Be Lonely,Martin Garrix; Dua Lipa,769.262,5,88,179
87,Came Here for Love,Sigala; Ella Eyre,761.926,74,97,42
88,I Feel It Coming,The Weeknd; Daft Punk,736.428,7,92,205
89,Starboy,The Weeknd; Daft Punk,734.778,1,90,205
90,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello),Pitbull; J Balvin; Camila Cabello,732.541,57,91,137
91,Castle on the Hill,Ed Sheeran,731.173,2,93,200
92,One More Light,Linkin Park,731.123,61,111,4
93,El Amante,Nicky Jam,729.393,32,87,186
94,Summer Bummer (feat. A$AP Rocky & Playboi Carti),Lana Del Rey; A$AP Rocky; Playboi Carti,714.301,81,100,12
95,iSpy (feat. Lil Yachty),KYLE; Lil Yachty,711.492,18,96,205
96,One Dance,Drake; Wizkid; Kyla,707.988,5,95,205
97,Solo Dance,Martin Jensen,705.771,24,107,205
98,Sigo Extrañándote,J Balvin,695.456,66,94,143
99,Perfect,Ed Sheeran,695.369,6,102,144
100,Feel It Still,Portugal. The Man,694.042,100,113,13
101,Lust For Life (with The Weeknd),Lana Del Rey; The Weeknd,686.500,27,104,4
102,Numb / Encore,JAY-Z; Linkin Park,685.168,49,86,5
103,Báilame,Nacho,681.713,93,99,73
104,Chantaje (feat. Maluma),Shakira; Maluma,677.906,11,98,205
105,Photograph,Ed Sheeran,676.420,40,106,205
106,Swish Swish,Katy Perry; Nicki Minaj,668.889,41,110,67
107,LOVE. FEAT. ZACARI.,Kendrick Lamar; Zacari,666.655,15,108,102
108,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN; Taylor Swift,666.600,2,89,205
109,Who Dat Boy (feat. A$AP Rocky),Tyler; The Creator; A$AP Rocky,663.980,105,105,4
110,Paris,The Chainsmokers,663.928,2,109,193
111,Love Galore (feat. Travis Scott),SZA; Travis Scott,660.092,111,117,30
112,Otra vez (feat. J Balvin),Zion & Lennox; J Balvin,650.942,47,101,205
113,Sola (Remix),Anuel AA; Daddy Yankee; Zion & Lennox; Farruko; Wisin,641.842,86,103,181
114,Good Goodbye (feat. Pusha T and Stormzy),Linkin Park; Pusha T; Stormzy,630.481,56,121,5
115,It's A Vibe,2 Chainz; Ty Dolla $ign; Trey Songz; Jhené Aiko,620.490,104,116,39
116,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie; Kodak Black,608.131,90,114,105
117,Let Me Love You,DJ Snake; Justin Bieber,606.204,3,118,205
118,One Step Closer,Linkin Park,604.807,46,112,5
119,Tuesday,Burak Yeter; Danelle Sandoval,603.858,53,122,159
120,Don't Let Me Down,The Chainsmokers; Daya,599.228,20,120,205
121,Reggaetón Lento (Bailemos),CNCO,587.704,30,115,205
122,Summer Air,ItaloBrothers,586.953,118,125,46
123,Treat You Better,Shawn Mendes,585.524,21,129,205
124,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth; Selena Gomez,583.846,39,130,205
125,Bad and Boujee (feat. Lil Uzi Vert),Migos; Lil Uzi Vert,580.200,8,119,205
126,Starving,Hailee Steinfeld; Grey; Zedd,579.077,20,132,205
127,You Don't Know Me (feat. RAYE),Jax Jones; RAYE,576.375,17,127,197
128,24K Magic,Bruno Mars,570.918,7,123,205
129,4 AM,2 Chainz; Travis Scott,570.263,72,126,55
130,Call on Me (Ryan Riback Remix),Starley; Ryan Riback,566.306,12,141,205
131,Battle Symphony,Linkin Park,566.147,60,135,4
132,Super Far,LANY,566.052,132,156,3
133,Love,Lana Del Rey,564.786,41,133,4
134,Me llamas (feat. Maluma) - Remix,Piso 21; Maluma,564.055,80,124,205
135,Two High,Moon Taxi,561.905,107,154,30
136,13 Beaches,Lana Del Rey,557.205,88,134,4
137,Thinking out Loud,Ed Sheeran,557.132,43,136,205
138,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar; Rihanna,554.705,4,128,102
139,No Vacancy,OneRepublic,552.183,70,142,76
140,Crawling,Linkin Park,550.602,57,137,5
141,CAN'T STOP THE FEELING! (from DreamWorks Animation's "TROLLS"),Justin Timberlake,546.089,19,131,205
142,Hunter,Galantis,537.825,102,147,71
143,No Complaints (feat. Offset & Drake) (Bonus),Metro Boomin; Offset; Drake,537.222,74,143,31
144,Besándote,Piso 21,536.883,122,140,59
145,Talking to Myself,Linkin Park,534.050,86,158,4
146,Side To Side,Ariana Grande; Nicki Minaj,531.148,17,150,205
147,The Cure,Lady Gaga,526.449,30,151,100
148,Cherry,Lana Del Rey,526.310,103,144,4
149,Happier,Ed Sheeran,525.446,7,148,3
150,All My Love (feat. Conor Maynard),Cash Cash; Conor Maynard,524.424,150,171,3
151,Si Tú La Ves (feat. Wisin),Nicky Jam; Wisin,522.719,115,139,83
152,See You Again (feat. Kali Uchis),Tyler; The Creator; Kali Uchis,520.524,129,138,4
153,Groupie Love (feat. A$AP Rocky),Lana Del Rey; A$AP Rocky,514.614,128,152,4
154,Bleed It Out,Linkin Park,512.454,64,149,4
155,Tired,Alan Walker; Gavin James,512.141,102,160,67
156,Portland,Drake; Quavo; Travis Scott,511.663,3,145,128
157,Fake Love,Drake,509.595,6,146,205
158,Cold Water (feat. Justin Bieber & MØ),Major Lazer; Justin Bieber; MØ,506.765,14,159,205
159,Imitadora,Romeo Santos,506.075,159,174,4
160,Love Yourself,Justin Bieber,501.563,52,163,3
161,In the Name of Love,Martin Garrix; Bebe Rexha,501.268,14,164,205
162,Instruction (feat. Demi Lovato & Stefflon Don),Jax Jones; Demi Lovato; Stefflon Don,496.891,129,—,1
163,Hear Me Now,Alok; Zeeba; Bruno Martini,496.486,26,167,205
164,Somewhere I Belong,Linkin Park,496.087,63,166,4
165,Bounce Back,Big Sean,495.924,19,153,205
166,do re mi,blackbear,495.826,71,161,3
167,I Took A Pill In Ibiza - Seeb Remix,Mike Posner; Seeb,494.530,32,157,205
168,Ni Tú Ni Yo (feat. Gente de Zona),Jennifer Lopez; Gente De Zona,489.880,117,180,13
169,Faint,Linkin Park,489.572,66,172,4
170,Look At Me!,XXXTENTACION,489.507,68,155,3
171,Swang,Rae Sremmurd,486.949,67,162,3
172,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),Tyler; The Creator; Frank Ocean; Steve Lacy,485.624,126,165,4
173,The Night We Met,Lord Huron,484.948,51,176,2
174,Mercy,Shawn Mendes,477.052,21,175,2
175,Alguien Robo,Sebastian Yatra; Nacho; Wisin,475.531,129,168,140
176,Cold (feat. Future),Maroon 5; Future,474.726,17,189,3
177,Weak,AJR,472.429,25,169,3
178,Paradinha,Anitta,470.516,106,184,54
179,One Last Time,Ariana Grande,464.996,68,181,3
180,White Iverson,Post Malone,463.909,142,177,2
181,Papercut,Linkin Park,461.395,58,182,5
182,The Scientist,Coldplay,460.974,165,199,2
183,Tunnel Vision,Kodak Black,459.034,37,173,3
184,Chained To The Rhythm,Katy Perry; Skip Marley,459.013,6,194,3
185,Boredom (feat. Rex Orange County & Anna of the North),Tyler; The Creator; Rex Orange County; Anna of the North,458.749,148,178,4
186,Be Mine,Ofenbach,458.202,129,198,3
187,Faded,Alan Walker,457.228,67,188,3
188,White Mustang,Lana Del Rey,455.919,127,183,4
189,T-Shirt,Migos,454.260,37,179,2
190,Hot2Touch,Felix Jaehn; Hight; Alex Aiono,454.026,121,—,1
191,Bon Appétit,Katy Perry; Migos,453.613,38,196,3
192,Cheap Thrills,Sia,452.813,27,192,3
193,Rolex,Ayo & Teo,449.901,87,170,3
194,How Far I'll Go - From "Moana",Alessia Cara,449.378,18,190,2
195,Leave Out All The Rest,Linkin Park,449.269,79,197,4
196,Numb,21 Savage,448.273,108,—,1
197,Whatever It Takes,Imagine Dragons,445.996,46,—,1
198,September Song,JP Cooper,445.644,52,—,1
199,Heathens,Twenty One Pilots,445.491,25,191,2
200,Good Life (with G-Eazy & Kehlani),G-Eazy; Kehlani,444.342,24,186,2
