Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Despacito - Remix,Luis Fonsi; Daddy Yankee; Justin Bieber,4.599.149,1,1,100
2,Mi Gente,J Balvin; Willy William,4.235.692,2,2,26
3,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled; Rihanna; Bryson Tiller,3.923.026,2,3,40
4,Unforgettable,French Montana; Swae Lee,3.574.692,3,4,108
5,I'm the One (feat. Justin Bieber Quavo Chance the Rapper & Lil Wayne),DJ Khaled; Justin Bieber; Quavo; Chance the Rapper; Lil Wayne,3.328.807,2,5,89
6,Feels (feat. Pharrell Williams Katy Perry & Big Sean),Calvin Harris; Pharrell Williams; Katy Perry; Big Sean; Funk Wav,3.277.624,6,6,40
7,2U (feat. Justin Bieber),David Guetta; Justin Bieber,3.229.456,3,7,47
8,Shape of You,Ed Sheeran,3.044.695,1,8,201
9,Attention,Charlie Puth,2.950.047,5,9,96
10,Strip That Down (feat. Quavo),Liam Payne; Quavo,2.867.321,8,10,68
11,Thunder,Imagine Dragons,2.714.228,7,11,89
12,Mama,Jonas Blue; William Singe,2.646.302,11,12,79
13,There's Nothing Holdin' Me Back,Shawn Mendes,2.424.497,5,13,97
14,XO Tour Llif3,Lil Uzi Vert,2.383.076,9,14,123
15,Sorry Not Sorry,Demi Lovato,2.379.536,15,15,15
16,More Than You Know,Axwell /\ Ingrosso,2.186.413,16,16,58
17,Fetish (feat. Gucci Mane),Selena Gomez; Gucci Mane,2.155.126,9,17,13
18,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo; Nicki Minaj; Ty Dolla $ign,2.054.722,5,18,152
19,HUMBLE.,Kendrick Lamar,2.044.066,1,19,117
20,Something Just Like This,The Chainsmokers; Coldplay,1.985.232,2,20,153
21,There for You,Martin Garrix; Troye Sivan,1.976.660,17,22,61
22,Despacito,Luis Fonsi; Daddy Yankee,1.948.771,3,21,193
23,Congratulations,Post Malone; Quavo,1.933.045,20,23,183
24,Felices los 4,Maluma,1.906.806,16,24,96
25,Believer,Imagine Dragons,1.859.322,15,25,174
26,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann; Cheat Codes; CADE,1.851.569,21,28,114
27,Me Rehúso,Danny Ocean,1.851.172,23,27,159
28,Slow Hands,Niall Horan,1.784.444,28,29,83
29,Your Song,Rita Ora,1.774.067,29,32,61
30,Signs,Drake,1.752.971,14,31,32
31,Slide (feat. Frank Ocean & Migos),Calvin Harris; Frank Ocean; Migos; Funk Wav,1.737.080,12,30,152
32,Know No Better (feat. Travis Scott Camila Cabello & Quavo),Major Lazer; Travis Scott; Camila Cabello; Quavo,1.732.139,28,33,54
33,I Like Me Better,Lauv,1.670.776,33,35,51
34,Crying in the Club,Camila Cabello,1.664.112,30,34,68
35,In the End,Linkin Park,1.650.551,7,26,6
36,Symphony (feat. Zara Larsson),Clean Bandit; Zara Larsson,1.632.152,9,36,131
37,Bad Liar,Selena Gomez,1.616.719,5,37,69
38,That's What I Like,Bruno Mars,1.541.538,5,39,206
39,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson; Bebe Rexha; Digital Farm Animals,1.524.269,39,49,5
40,Stay,Zedd; Alessia Cara,1.521.360,5,40,152
41,New Rules,Dua Lipa,1.511.465,41,44,16
42,BUTTERFLY EFFECT,Travis Scott,1.434.110,42,46,67
43,Redbone,Childish Gambino,1.424.943,34,41,206
44,Escápate Conmigo (feat. Ozuna),Wisin; Ozuna,1.412.419,40,47,113
