Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Mi Gente,J Balvin; Willy William,4.303.375,1,1,53
2,Friends (with BloodPop®),Justin Bieber; BloodPop®,3.450.141,2,3,5
3,Despacito - Remix,Luis Fonsi; Daddy Yankee; Justin Bieber,3.179.742,1,2,127
4,Unforgettable,French Montana; Swae Lee,3.167.339,3,4,135
5,Feels (feat. Pharrell Williams Katy Perry & Big Sean),Calvin Harris; Pharrell Williams; Katy Perry; Big Sean; Funk Wav,3.064.823,5,6,67
6,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled; Rihanna; Bryson Tiller,3.017.925,2,5,67
7,New Rules,Dua Lipa,2.943.179,6,7,43
8,2U (feat. Justin Bieber),David Guetta; Justin Bieber,2.580.982,3,9,74
9,Attention,Charlie Puth,2.564.317,5,10,123
10,Shape of You,Ed Sheeran,2.530.517,1,8,228
11,Sorry Not Sorry,Demi Lovato,2.443.622,11,13,42
12,Strip That Down (feat. Quavo),Liam Payne; Quavo,2.405.151,8,12,95
13,I'm the One (feat. Justin Bieber Quavo Chance the Rapper & Lil Wayne),DJ Khaled; Justin Bieber; Quavo; Chance the Rapper; Lil Wayne,2.403.218,2,11,116
14,Thunder,Imagine Dragons,2.342.670,7,14,116
15,More Than You Know,Axwell /\ Ingrosso,2.296.282,14,16,85
16,Mama,Jonas Blue; William Singe,2.263.389,11,15,106
17,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson; Bebe Rexha; Digital Farm Animals,2.250.777,16,17,32
18,XO Tour Llif3,Lil Uzi Vert,2.041.642,9,18,150
19,Glorious (feat. Skylar Grey),Macklemore; Skylar Grey,2.029.620,19,19,46
20,There's Nothing Holdin' Me Back,Shawn Mendes,1.972.153,5,20,124
21,Without You (feat. Sandro Cavazza),Avicii; Sandro Cavazza,1.912.890,20,23,11
22,Havana (feat. Young Thug),Camila Cabello; Young Thug,1.789.872,22,26,18
23,Bank Account,21 Savage,1.786.630,22,22,46
24,Me Rehúso,Danny Ocean,1.765.392,18,21,186
25,Silence,Marshmello; Khalid,1.709.993,25,27,11
26,HUMBLE.,Kendrick Lamar,1.698.769,1,25,144
27,There for You,Martin Garrix; Troye Sivan,1.648.471,17,28,88
28,Felices los 4,Maluma,1.624.185,16,24,123
29,I Like Me Better,Lauv,1.589.963,29,31,78
30,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo; Nicki Minaj; Ty Dolla $ign,1.573.940,5,29,179
31,Fetish (feat. Gucci Mane),Selena Gomez; Gucci Mane,1.572.129,9,33,40
32,Something Just Like This,The Chainsmokers; Coldplay,1.570.926,2,34,180
33,Your Song,Rita Ora,1.548.497,28,35,88
34,Congratulations,Post Malone; Quavo,1.534.293,20,30,210
35,Believer,Imagine Dragons,1.483.071,15,36,201
36,Slow Hands,Niall Horan,1.473.219,28,37,110
37,Young Dumb & Broke,Khalid,1.449.221,37,38,59
38,Despacito,Luis Fonsi; Daddy Yankee,1.422.939,3,32,220
39,Lonely Together (feat. Rita Ora),Avicii; Rita Ora,1.418.583,38,42,11
40,Know No Better (feat. Travis Scott Camila Cabello & Quavo),Major Lazer; Travis Scott; Camila Cabello; Quavo,1.355.360,28,44,81
41,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann; Cheat Codes; CADE,1.331.123,21,43,141
42,BUTTERFLY EFFECT,Travis Scott,1.313.159,37,46,94
43,Una Lady Como Tú,Manuel Turizo,1.305.130,38,40,78
44,Bodak Yellow,Cardi B,1.303.732,44,47,24
45,Praying,Kesha,1.275.551,37,49,47
46,Bonita,J Balvin; Jowell & Randy,1.272.517,37,39,75
47,Symphony (feat. Zara Larsson),Clean Bandit; Zara Larsson,1.266.753,9,48,158
48,Escápate Conmigo (feat. Ozuna),Wisin; Ozuna,1.264.996,36,41,140
49,That's What I Like,Bruno Mars,1.251.085,5,45,233
50,No Promises (feat. Demi Lovato),Cheat Codes; Demi Lovato,1.218.877,24,50,144
51,1-800-273-8255,Logic; Alessia Cara; Khalid,1.151.814,25,52,116
52,Rich Love (with Seeb),OneRepublic; Seeb,1.121.704,51,56,39
53,Location,Khalid,1.098.330,32,51,197
54,Feel It Still,Portugal. The Man,1.093.057,54,57,41
55,What About Us,P!nk,1.077.681,54,59,11
56,Stay,Zedd; Alessia Cara,1.062.199,5,54,179
57,Would You Ever,Skrillex; Poo Bear,1.039.916,57,60,25
58,Redbone,Childish Gambino,1.022.415,34,55,233
59,Ahora Dice,Chris Jedi; J Balvin; Ozuna; Arcángel,996.267,44,53,137
60,Mask Off,Future,973.658,5,58,186
61,Galway Girl,Ed Sheeran,945.137,2,65,172
62,It Ain't Me (with Selena Gomez),Kygo; Selena Gomez,943.880,2,63,187
63,Most Girls,Hailee Steinfeld,935.064,48,66,112
64,Slide (feat. Frank Ocean & Migos),Calvin Harris; Frank Ocean; Migos; Funk Wav,923.894,12,61,179
65,Crying in the Club,Camila Cabello,919.184,30,67,95
66,SUBEME LA RADIO,Enrique Iglesias; Descemer Bueno; Zion & Lennox,898.223,26,64,179
67,Signs,Drake,886.504,14,68,59
68,OK,Robin Schulz; James Blunt,881.515,55,73,95
69,Say You Won't Let Go,James Arthur,875.450,7,72,233
70,Hey DJ,CNCO; Yandel,871.550,48,62,122
71,Mayores,Becky G; Bad Bunny,869.534,71,74,26
72,DNA.,Kendrick Lamar,867.745,3,71,130
73,goosebumps,Travis Scott,861.618,56,69,231
74,Get Low (with Liam Payne),Zedd; Liam Payne,856.964,42,81,46
75,Love Galore (feat. Travis Scott),SZA; Travis Scott,844.730,74,78,58
76,Slippery (feat. Gucci Mane),Migos; Gucci Mane,821.482,67,75,109
77,Bad Liar,Selena Gomez,820.253,5,82,96
78,Krippy Kush,Farruko; Bad Bunny; Rvssian,814.551,77,77,15
79,Robarte un Beso,Carlos Vives; Sebastian Yatra,810.159,74,79,17
80,Tú Foto,Ozuna,805.559,63,70,113
81,Issues,Julia Michaels,793.930,9,83,217
82,Magnolia,Playboi Carti,790.716,54,76,109
83,Closer,The Chainsmokers; Halsey,786.770,2,80,233
84,Malibu,Miley Cyrus,779.690,5,87,103
85,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar; Rihanna,762.332,4,86,130
86,I Get the Bag (feat. Migos),Gucci Mane; Migos,751.191,86,101,3
87,Passionfruit,Drake,745.591,2,85,156
