Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Despacito - Remix,Luis Fonsi; Daddy Yankee; Justin Bieber,5.261.445,1,1,97
2,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled; Rihanna; Bryson Tiller,4.206.402,2,2,37
3,Mi Gente,J Balvin; Willy William,3.969.887,3,3,23
4,Unforgettable,French Montana; Swae Lee,3.639.589,3,4,105
5,I'm the One (feat. Justin Bieber Quavo Chance the Rapper & Lil Wayne),DJ Khaled; Justin Bieber; Quavo; Chance the Rapper; Lil Wayne,3.508.125,2,6,86
6,Feels (feat. Pharrell Williams Katy Perry & Big Sean),Calvin Harris; Pharrell Williams; Katy Perry; Big Sean; Funk Wav,3.309.268,6,8,37
7,Shape of You,Ed Sheeran,3.212.093,1,9,198
8,Attention,Charlie Puth,2.985.140,5,10,93
9,2U (feat. Justin Bieber),David Guetta; Justin Bieber,2.983.238,3,5,44
10,Strip That Down (feat. Quavo),Liam Payne; Quavo,2.898.234,8,11,65
11,Thunder,Imagine Dragons,2.714.687,7,13,86
12,Mama,Jonas Blue; William Singe,2.677.348,11,14,76
13,There's Nothing Holdin' Me Back,Shawn Mendes,2.421.205,5,15,94
14,XO Tour Llif3,Lil Uzi Vert,2.397.129,9,17,120
15,Despacito,Luis Fonsi; Daddy Yankee,2.285.388,3,18,190
16,In the End,Linkin Park,2.272.905,7,7,3
17,Sorry Not Sorry,Demi Lovato,2.170.252,16,20,12
18,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo; Nicki Minaj; Ty Dolla $ign,2.162.661,5,21,149
19,More Than You Know,Axwell /\ Ingrosso,2.148.885,19,22,55
20,Felices los 4,Maluma,2.119.432,16,25,93
21,Something Just Like This,The Chainsmokers; Coldplay,2.066.391,2,24,150
22,HUMBLE.,Kendrick Lamar,2.059.208,1,23,114
23,Fetish (feat. Gucci Mane),Selena Gomez; Gucci Mane,2.016.746,9,16,10
24,Me Rehúso,Danny Ocean,2.016.325,23,26,156
25,There for You,Martin Garrix; Troye Sivan,1.934.236,17,27,58
26,Numb,Linkin Park,1.905.819,12,12,3
27,Congratulations,Post Malone; Quavo,1.875.312,20,29,180
28,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann; Cheat Codes; CADE,1.856.848,21,31,111
29,Believer,Imagine Dragons,1.819.380,15,30,171
30,Slide (feat. Frank Ocean & Migos),Calvin Harris; Frank Ocean; Migos; Funk Wav,1.800.535,12,32,149
31,Signs,Drake,1.743.160,14,33,29
32,Your Song,Rita Ora,1.717.350,29,36,58
33,Slow Hands,Niall Horan,1.716.854,30,37,80
34,Know No Better (feat. Travis Scott Camila Cabello & Quavo),Major Lazer; Travis Scott; Camila Cabello; Quavo,1.714.618,28,34,51
35,Crying in the Club,Camila Cabello,1.655.782,30,38,65
36,Symphony (feat. Zara Larsson),Clean Bandit; Zara Larsson,1.634.259,9,39,128
37,I Like Me Better,Lauv,1.589.699,36,42,48
38,That's What I Like,Bruno Mars,1.589.436,5,41,203
39,Heavy (feat. Kiiara),Linkin Park; Kiiara,1.567.431,19,19,3
40,SUBEME LA RADIO,Enrique Iglesias; Descemer Bueno; Zion & Lennox,1.561.512,26,43,149
41,Escápate Conmigo (feat. Ozuna),Wisin; Ozuna,1.548.155,40,45,110
42,Stay,Zedd; Alessia Cara,1.490.818,5,44,149
43,Bad Liar,Selena Gomez,1.477.658,5,35,66
44,Mask Off,Future,1.464.076,5,47,156
45,Redbone,Childish Gambino,1.412.907,34,50,203
46,Ahora Dice,Chris Jedi; J Balvin; Ozuna; Arcángel,1.354.359,44,52,107
47,It Ain't Me (with Selena Gomez),Kygo; Selena Gomez,1.313.260,2,48,157
48,BUTTERFLY EFFECT,Travis Scott,1.311.672,46,53,64
49,Una Lady Como Tú,Manuel Turizo,1.299.822,49,59,48
50,No Promises (feat. Demi Lovato),Cheat Codes; Demi Lovato,1.296.523,24,51,114
51,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson; Bebe Rexha; Digital Farm Animals,1.290.587,40,40,2
52,Galway Girl,Ed Sheeran,1.271.673,2,55,142
53,What I've Done,Linkin Park,1.261.441,28,28,3
54,Location,Khalid,1.259.456,32,54,167
55,New Rules,Dua Lipa,1.255.000,53,65,13
56,Bank Account,21 Savage,1.231.193,56,69,16
57,Bonita,J Balvin; Jowell & Randy,1.223.662,54,67,45
58,Hey DJ,CNCO; Yandel,1.193.326,48,68,92
59,Malibu,Miley Cyrus,1.113.614,5,62,73
60,OK,Robin Schulz; James Blunt,1.065.325,55,78,65
61,Most Girls,Hailee Steinfeld,1.049.448,48,74,82
62,DNA.,Kendrick Lamar,1.044.979,3,71,100
63,Rollin (feat. Future & Khalid),Calvin Harris; Future; Khalid; Funk Wav,1.017.166,32,70,72
64,Passionfruit,Drake,1.015.142,2,76,126
65,Praying,Kesha,1.013.086,47,73,17
66,Numb / Encore,JAY-Z; Linkin Park,1.011.352,49,49,3
67,1-800-273-8255,Logic; Alessia Cara; Khalid,1.001.627,25,77,86
68,Now Or Never,Halsey,987.434,28,75,109
69,First Time,Kygo; Ellie Goulding,950.055,17,82,86
70,goosebumps,Travis Scott,950.005,56,85,201
71,Get Low (with Liam Payne),Zedd; Liam Payne,945.566,42,80,16
72,Me Enamoré,Shakira,940.549,64,90,102
73,Body Like A Back Road,Sam Hunt,939.053,55,84,171
74,Glorious (feat. Skylar Grey),Macklemore; Skylar Grey,931.642,74,101,16
75,Tú Foto,Ozuna,929.999,67,94,83
76,Down (feat. Gucci Mane),Fifth Harmony; Gucci Mane,922.778,47,87,51
77,Closer,The Chainsmokers; Halsey,911.576,2,89,203
78,Magnolia,Playboi Carti,895.508,54,95,79
79,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,889.603,3,96,203
80,La Rompe Corazones,Daddy Yankee; Ozuna,883.513,68,99,169
81,Rich Love (with Seeb),OneRepublic; Seeb,879.186,81,106,9
82,Slippery (feat. Gucci Mane),Migos; Gucci Mane,873.822,69,98,79
83,Say You Won't Let Go,James Arthur,865.417,7,93,203
84,Sign of the Times,Harry Styles,851.414,13,97,107
85,One Step Closer,Linkin Park,849.560,46,46,3
86,Came Here for Love,Sigala; Ella Eyre,845.333,74,102,40
87,El Amante,Nicky Jam,831.653,32,109,184
88,Issues,Julia Michaels,827.296,9,100,187
89,Young Dumb & Broke,Khalid,810.791,82,111,29
90,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello),Pitbull; J Balvin; Camila Cabello,806.862,57,110,135
91,Summer Bummer (feat. A$AP Rocky & Playboi Carti),Lana Del Rey; A$AP Rocky; Playboi Carti,805.101,81,81,10
92,Sigo Extrañándote,J Balvin,797.195,66,113,141
93,Scared to Be Lonely,Martin Garrix; Dua Lipa,787.891,5,107,177
94,I Feel It Coming,The Weeknd; Daft Punk,777.005,7,116,203
95,Chantaje (feat. Maluma),Shakira; Maluma,772.276,11,121,203
96,One Dance,Drake; Wizkid; Kyla,772.200,5,115,203
97,Báilame,Nacho,768.058,93,124,71
98,Starboy,The Weeknd; Daft Punk,767.875,1,114,203
99,Lust For Life (with The Weeknd),Lana Del Rey; The Weeknd,759.193,27,92,2
100,Otra vez (feat. J Balvin),Zion & Lennox; J Balvin,752.463,47,126,203
101,Good Goodbye (feat. Pusha T and Stormzy),Linkin Park; Pusha T; Stormzy,746.915,56,56,3
102,iSpy (feat. Lil Yachty),KYLE; Lil Yachty,742.521,18,118,203
103,Castle on the Hill,Ed Sheeran,738.024,2,120,198
104,Sola (Remix),Anuel AA; Daddy Yankee; Zion & Lennox; Farruko; Wisin,729.794,86,132,179
105,Swish Swish,Katy Perry; Nicki Minaj,728.502,41,122,65
106,One More Light,Linkin Park,723.406,61,61,2
107,Crawling,Linkin Park,723.031,57,57,3
108,Who Dat Boy (feat. A$AP Rocky),Tyler; The Creator; A$AP Rocky,721.514,108,108,2
109,Solo Dance,Martin Jensen,707.272,24,123,203
110,Tuesday,Burak Yeter; Danelle Sandoval,696.046,53,137,157
111,Battle Symphony,Linkin Park,686.222,60,60,2
112,Paris,The Chainsmokers,675.693,2,135,191
113,Bleed It Out,Linkin Park,673.333,64,64,2
114,13 Beaches,Lana Del Rey,671.273,88,88,2
115,Perfect,Ed Sheeran,668.740,6,136,142
116,Reggaetón Lento (Bailemos),CNCO,666.645,30,147,203
117,Summer Air,ItaloBrothers,653.846,118,158,44
118,LOVE. FEAT. ZACARI.,Kendrick Lamar; Zacari,652.102,15,140,100
119,Love,Lana Del Rey,649.931,41,105,2
120,Let Me Love You,DJ Snake; Justin Bieber,645.113,3,150,203
121,Photograph,Ed Sheeran,640.672,40,143,203
122,You Don't Know Me (feat. RAYE),Jax Jones; RAYE,638.489,17,149,195
123,Cherry,Lana Del Rey,638.232,103,103,2
124,Feel It Still,Portugal. The Man,637.203,114,161,11
125,Papercut,Linkin Park,633.780,58,58,3
126,Me llamas (feat. Maluma) - Remix,Piso 21; Maluma,633.170,80,155,203
127,24K Magic,Bruno Mars,632.398,7,156,203
128,Don't Let Me Down,The Chainsmokers; Daya,629.069,20,154,203
129,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar; Rihanna,628.764,4,142,100
130,Faint,Linkin Park,627.954,66,66,2
131,Somewhere I Belong,Linkin Park,627.613,63,63,2
132,It's A Vibe,2 Chainz; Ty Dolla $ign; Trey Songz; Jhené Aiko,620.945,104,153,37
133,Love Galore (feat. Travis Scott),SZA; Travis Scott,612.395,134,181,28
134,CAN'T STOP THE FEELING! (from DreamWorks Animation's "TROLLS"),Justin Timberlake,611.016,19,171,203
135,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie; Kodak Black,608.389,90,145,103
136,Groupie Love (feat. A$AP Rocky),Lana Del Rey; A$AP Rocky,604.335,128,128,2
137,Bad and Boujee (feat. Lil Uzi Vert),Migos; Lil Uzi Vert,603.633,8,173,203
138,4 AM,2 Chainz; Travis Scott,602.374,72,157,53
139,No Vacancy,OneRepublic,598.575,70,160,74
140,Call on Me (Ryan Riback Remix),Starley; Ryan Riback,597.775,12,144,203
141,Hunter,Galantis,597.168,102,172,69
142,Si Tú La Ves (feat. Wisin),Nicky Jam; Wisin,596.566,115,170,81
143,See You Again (feat. Kali Uchis),Tyler; The Creator; Kali Uchis,595.524,129,129,2
144,Besándote,Piso 21,595.089,122,164,57
145,BURN IT DOWN,Linkin Park,590.854,72,72,2
146,Talking to Myself,Linkin Park,588.268,86,86,2
147,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth; Selena Gomez,580.850,39,163,203
148,Treat You Better,Shawn Mendes,579.133,21,168,203
149,Starving,Hailee Steinfeld; Grey; Zedd,569.452,20,165,203
150,Two High,Moon Taxi,568.437,107,162,28
151,White Mustang,Lana Del Rey,563.875,127,127,2
152,Tired,Alan Walker; Gavin James,548.044,102,188,65
153,Thinking out Loud,Ed Sheeran,547.116,43,179,203
154,Side To Side,Ariana Grande; Nicki Minaj,546.472,17,180,203
155,Leave Out All The Rest,Linkin Park,543.734,79,79,2
156,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),Tyler; The Creator; Frank Ocean; Steve Lacy,543.235,126,152,2
157,Hear Me Now,Alok; Zeeba; Bruno Martini,542.249,26,196,203
158,Breaking the Habit,Linkin Park,539.245,83,83,2
159,Ni Tú Ni Yo (feat. Gente de Zona),Jennifer Lopez; Gente De Zona,537.090,117,191,11
160,Imitadora,Romeo Santos,536.695,161,194,2
161,No Complaints (feat. Offset & Drake) (Bonus),Metro Boomin; Offset; Drake,535.624,74,178,29
162,The Cure,Lady Gaga,532.437,30,183,98
163,Portland,Drake; Quavo; Travis Scott,531.930,3,185,126
164,I Took A Pill In Ibiza - Seeb Remix,Mike Posner; Seeb,531.725,32,189,203
165,Alguien Robo,Sebastian Yatra; Nacho; Wisin,530.107,129,193,138
166,Fake Love,Drake,526.059,6,195,203
167,Paradinha,Anitta,525.699,106,199,52
168,Super Far,LANY,524.898,153,—,1
169,In My Feelings,Lana Del Rey,522.987,146,146,2
170,Cold Water (feat. Justin Bieber & MØ),Major Lazer; Justin Bieber; MØ,522.144,14,192,203
171,Boredom (feat. Rex Orange County & Anna of the North),Tyler; The Creator; Rex Orange County; Anna of the North,521.427,148,148,2
172,Be Mine,Ofenbach,517.338,129,—,1
173,Beautiful People Beautiful Problems (feat. Stevie Nicks),Lana Del Rey; Stevie Nicks,513.552,104,104,2
174,In the Name of Love,Martin Garrix; Bebe Rexha,510.095,14,200,203
175,Bounce Back,Big Sean,508.755,19,198,203
176,Love Yourself,Justin Bieber,506.176,52,—,1
177,Reminding Me,Shawn Hook; Vanessa Hudgens,506.072,98,182,59
178,Swang,Rae Sremmurd,502.674,67,—,1
179,Instruction (feat. Demi Lovato & Stefflon Don),Jax Jones; Demi Lovato; Stefflon Don,498.985,129,—,1
180,Nobody Can Save Me,Linkin Park,498.249,91,91,2
181,Happier,Ed Sheeran,495.696,7,—,1
182,Millionär,187 Strassenbande; Bonez MC; Gzuz,495.283,99,174,5
183,Vente Pa' Ca (feat. Maluma),Ricky Martin; Maluma,493.494,37,—,1
184,Hot2Touch,Felix Jaehn; Hight; Alex Aiono,493.375,121,—,1
185,Look At Me!,XXXTENTACION,491.838,68,—,1
186,One Last Time,Ariana Grande,486.514,68,—,1
