Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Despacito - Remix,Luis Fonsi; Daddy Yankee; Justin Bieber,6.423.910,1,1,56
2,I'm the One (feat. Justin Bieber Quavo Chance the Rapper & Lil Wayne),DJ Khaled; Justin Bieber; Quavo; Chance the Rapper; Lil Wayne,4.321.334,2,2,45
3,2U (feat. Justin Bieber),David Guetta; Justin Bieber,3.698.417,3,4,3
4,Shape of You,Ed Sheeran,3.607.954,1,3,157
5,HUMBLE.,Kendrick Lamar,3.087.812,1,5,73
6,Attention,Charlie Puth,2.935.208,5,6,52
7,Unforgettable,French Montana; Swae Lee,2.826.244,6,7,64
8,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo; Nicki Minaj; Ty Dolla $ign,2.659.265,5,8,108
9,Despacito,Luis Fonsi; Daddy Yankee,2.614.287,3,9,149
10,XO Tour Llif3,Lil Uzi Vert,2.539.793,9,12,79
11,Strip That Down (feat. Quavo),Liam Payne; Quavo,2.522.495,9,11,24
12,There's Nothing Holdin' Me Back,Shawn Mendes,2.519.200,5,10,53
13,Something Just Like This,The Chainsmokers; Coldplay,2.329.884,2,13,109
14,Mask Off,Future,2.305.339,5,14,115
15,Stay,Zedd; Alessia Cara,2.234.727,5,15,108
16,Symphony (feat. Zara Larsson),Clean Bandit; Zara Larsson,2.171.758,9,17,87
17,Felices los 4,Maluma,2.132.452,16,16,52
18,Thunder,Imagine Dragons,2.127.018,17,18,45
19,That's What I Like,Bruno Mars,2.097.060,5,19,162
20,Mama,Jonas Blue; William Singe,2.048.413,20,22,35
21,There for You,Martin Garrix; Troye Sivan,2.041.530,20,21,17
22,Congratulations,Post Malone; Quavo,2.041.050,21,24,139
23,It Ain't Me (with Selena Gomez),Kygo; Selena Gomez,2.040.360,2,20,116
24,Malibu,Miley Cyrus,1.993.582,5,23,32
25,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann; Cheat Codes; CADE,1.865.586,21,25,70
26,Me Rehúso,Danny Ocean,1.711.609,24,26,115
27,Bad Liar,Selena Gomez,1.670.091,5,29,25
28,No Promises (feat. Demi Lovato),Cheat Codes; Demi Lovato,1.663.395,24,30,73
29,SUBEME LA RADIO,Enrique Iglesias; Descemer Bueno; Zion & Lennox,1.662.696,26,27,108
30,First Time,Kygo; Ellie Goulding,1.658.434,17,28,45
31,Sign of the Times,Harry Styles,1.619.188,13,31,66
32,Passionfruit,Drake,1.557.169,2,33,85
33,Slow Hands,Niall Horan,1.549.623,32,36,39
34,Know No Better (feat. Travis Scott Camila Cabello & Quavo),Major Lazer; Travis Scott; Camila Cabello; Quavo,1.538.651,30,32,10
35,Slide (feat. Frank Ocean & Migos),Calvin Harris; Frank Ocean; Migos; Funk Wav,1.514.342,12,35,108
36,Galway Girl,Ed Sheeran,1.512.536,2,34,101
37,Now Or Never,Halsey,1.505.732,28,37,68
38,Redbone,Childish Gambino,1.503.412,38,38,162
39,1-800-273-8255,Logic; Alessia Cara; Khalid,1.455.617,25,39,45
40,Crying in the Club,Camila Cabello,1.391.520,40,43,24
41,DNA.,Kendrick Lamar,1.384.310,3,41,59
42,Swish Swish,Katy Perry; Nicki Minaj,1.373.990,41,42,24
43,Location,Khalid,1.357.663,32,45,126
44,Escápate Conmigo (feat. Ozuna),Wisin; Ozuna,1.324.708,40,40,69
45,Your Song,Rita Ora,1.309.462,45,46,17
46,Issues,Julia Michaels,1.307.109,9,44,146
47,Believer,Imagine Dragons,1.255.317,17,47,130
48,iSpy (feat. Lil Yachty),KYLE; Lil Yachty,1.234.275,18,50,162
49,Ahora Dice,Chris Jedi; J Balvin; Ozuna; Arcángel,1.223.104,48,48,66
50,Scared to Be Lonely,Martin Garrix; Dua Lipa,1.187.633,5,49,136
51,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,1.054.922,3,51,162
52,El Amante,Nicky Jam,1.051.059,32,52,143
53,More Than You Know,Axwell /\ Ingrosso,1.046.593,53,55,14
54,The Cure,Lady Gaga,1.035.185,30,54,57
55,Hey DJ,CNCO; Yandel,1.020.502,55,56,51
56,Rollin (feat. Future & Khalid),Calvin Harris; Future; Khalid; Funk Wav,1.008.982,38,57,31
57,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN; Taylor Swift,984.230,2,58,162
58,To the Max (feat. Drake),DJ Khaled; Drake,981.827,45,53,7
59,Most Girls,Hailee Steinfeld,979.746,48,63,41
60,Magnolia,Playboi Carti,977.904,60,65,38
61,Down (feat. Gucci Mane),Fifth Harmony; Gucci Mane,952.657,47,62,10
62,goosebumps,Travis Scott,939.763,58,70,160
63,Closer,The Chainsmokers; Halsey,935.901,2,66,162
64,Say You Won't Let Go,James Arthur,933.686,7,73,162
65,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello),Pitbull; J Balvin; Camila Cabello,930.961,57,59,94
66,Bon Appétit,Katy Perry; Migos,915.468,38,60,45
67,Paris,The Chainsmokers,905.269,2,68,150
68,OK,Robin Schulz; James Blunt,896.827,61,61,24
69,I Feel It Coming,The Weeknd; Daft Punk,888.008,7,67,162
70,Castle on the Hill,Ed Sheeran,855.329,2,78,157
71,Me Enamoré,Shakira,850.919,69,69,61
72,Body Like A Back Road,Sam Hunt,845.377,60,83,130
73,LOVE. FEAT. ZACARI.,Kendrick Lamar; Zacari,844.342,15,82,59
74,Tuesday,Burak Yeter; Danelle Sandoval,838.709,53,64,116
75,One Dance,Drake; Wizkid; Kyla,835.812,5,77,162
76,Sigo Extrañándote,J Balvin,830.328,66,74,100
77,Slippery (feat. Gucci Mane),Migos; Gucci Mane,829.004,77,85,38
78,Tú Foto,Ozuna,828.028,76,76,42
79,Chantaje (feat. Maluma),Shakira; Maluma,825.458,11,75,162
80,Portland,Drake; Quavo; Travis Scott,819.060,3,86,85
81,You Don't Know Me (feat. RAYE),Jax Jones; RAYE,818.720,17,72,154
82,No Vacancy,OneRepublic,812.513,70,84,33
83,Starboy,The Weeknd; Daft Punk,805.530,1,80,162
84,Good Life (with G-Eazy & Kehlani),G-Eazy; Kehlani,797.944,24,71,75
85,La Rompe Corazones,Daddy Yankee; Ozuna,792.318,68,79,128
86,Solo Dance,Martin Jensen,788.028,24,81,162
87,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar; Rihanna,740.842,4,90,59
88,Call on Me (Ryan Riback Remix),Starley; Ryan Riback,740.227,12,88,162
89,Otra vez (feat. J Balvin),Zion & Lennox; J Balvin,731.710,47,89,162
90,Chained To The Rhythm,Katy Perry; Skip Marley,725.559,6,87,122
