Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Despacito - Remix,Luis Fonsi; Daddy Yankee; Justin Bieber,7.776.723,1,1,47
2,I'm the One (feat. Justin Bieber Quavo Chance the Rapper & Lil Wayne),DJ Khaled; Justin Bieber; Quavo; Chance the Rapper; Lil Wayne,5.333.566,2,2,36
3,Shape of You,Ed Sheeran,4.365.869,1,3,148
4,HUMBLE.,Kendrick Lamar,3.814.093,1,4,64
5,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo; Nicki Minaj; Ty Dolla $ign,3.283.926,5,6,99
6,Attention,Charlie Puth,3.255.374,5,5,43
7,There's Nothing Holdin' Me Back,Shawn Mendes,3.140.741,5,7,44
8,Despacito,Luis Fonsi; Daddy Yankee,3.108.378,3,8,140
9,Unforgettable,French Montana; Swae Lee,2.978.201,9,9,55
10,Stay,Zedd; Alessia Cara,2.884.324,5,10,99
11,Something Just Like This,The Chainsmokers; Coldplay,2.848.551,2,11,100
12,XO Tour Llif3,Lil Uzi Vert,2.723.060,12,14,70
13,Symphony (feat. Zara Larsson),Clean Bandit; Zara Larsson,2.695.988,9,15,78
14,Malibu,Miley Cyrus,2.695.771,5,12,23
15,It Ain't Me (with Selena Gomez),Kygo; Selena Gomez,2.680.671,2,13,107
16,Mask Off,Future,2.658.396,5,16,106
17,That's What I Like,Bruno Mars,2.641.465,5,17,153
18,Strip That Down (feat. Quavo),Liam Payne; Quavo,2.586.737,17,18,15
19,Thunder,Imagine Dragons,2.511.063,18,19,36
20,Felices los 4,Maluma,2.460.410,16,20,43
21,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann; Cheat Codes; CADE,2.253.533,21,24,61
22,There for You,Martin Garrix; Troye Sivan,2.245.468,22,22,8
23,First Time,Kygo; Ellie Goulding,2.195.841,17,23,36
24,Bad Liar,Selena Gomez,2.183.568,5,21,16
25,Mama,Jonas Blue; William Singe,2.178.725,25,26,26
26,No Promises (feat. Demi Lovato),Cheat Codes; Demi Lovato,2.124.733,24,25,64
27,Sign of the Times,Harry Styles,2.048.901,13,27,57
28,Congratulations,Post Malone; Quavo,2.032.388,26,28,130
29,Passionfruit,Drake,2.006.548,2,30,76
30,SUBEME LA RADIO,Enrique Iglesias; Descemer Bueno; Zion & Lennox,1.944.027,26,34,99
31,Slide (feat. Frank Ocean & Migos),Calvin Harris; Frank Ocean; Migos; Funk Wav,1.939.081,12,31,99
32,Issues,Julia Michaels,1.906.309,9,29,137
33,Me Rehúso,Danny Ocean,1.874.698,24,35,106
34,Galway Girl,Ed Sheeran,1.855.439,2,33,92
35,Now Or Never,Halsey,1.834.363,34,39,59
36,DNA.,Kendrick Lamar,1.779.532,3,36,50
37,1-800-273-8255,Logic; Alessia Cara; Khalid,1.767.342,25,32,36
38,Scared to Be Lonely,Martin Garrix; Dua Lipa,1.667.265,5,38,127
39,Know No Better (feat. Travis Scott Camila Cabello & Quavo),Major Lazer; Travis Scott; Camila Cabello; Quavo,1.620.850,39,—,1
40,Slow Hands,Niall Horan,1.610.325,34,37,30
41,Crying in the Club,Camila Cabello,1.544.394,40,40,15
42,Location,Khalid,1.534.029,32,42,117
43,Believer,Imagine Dragons,1.524.541,17,43,121
44,The Cure,Lady Gaga,1.503.596,30,41,48
45,iSpy (feat. Lil Yachty),KYLE; Lil Yachty,1.500.744,18,44,153
46,Escápate Conmigo (feat. Ozuna),Wisin; Ozuna,1.460.764,44,48,60
47,Down (feat. Gucci Mane),Fifth Harmony; Gucci Mane,1.431.156,47,—,1
48,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,1.430.846,3,47,153
49,Rollin (feat. Future & Khalid),Calvin Harris; Future; Khalid; Funk Wav,1.420.038,38,45,22
50,Good Life (with G-Eazy & Kehlani),G-Eazy; Kehlani,1.415.914,24,46,66
51,Ahora Dice,Chris Jedi; J Balvin; Ozuna; Arcángel,1.380.329,49,49,57
52,Paris,The Chainsmokers,1.326.286,2,50,141
53,Redbone,Childish Gambino,1.295.203,51,51,153
54,El Amante,Nicky Jam,1.231.433,32,56,134
55,Your Song,Rita Ora,1.217.992,52,52,8
56,Swish Swish,Katy Perry; Nicki Minaj,1.211.752,42,54,15
57,Most Girls,Hailee Steinfeld,1.189.859,48,53,32
58,Tuesday,Burak Yeter; Danelle Sandoval,1.188.116,53,61,107
59,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN; Taylor Swift,1.181.770,2,55,153
60,I Feel It Coming,The Weeknd; Daft Punk,1.176.827,7,57,153
61,Closer,The Chainsmokers; Halsey,1.108.363,2,60,153
62,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello),Pitbull; J Balvin; Camila Cabello,1.102.509,57,63,85
63,Solo Dance,Martin Jensen,1.099.041,24,62,153
64,Say You Won't Let Go,James Arthur,1.093.417,7,58,153
65,goosebumps,Travis Scott,1.089.991,59,59,151
66,Hey DJ,CNCO; Yandel,1.084.655,62,67,42
67,You Don't Know Me (feat. RAYE),Jax Jones; RAYE,1.079.427,17,65,145
68,Portland,Drake; Quavo; Travis Scott,1.037.992,3,66,76
69,LOVE. FEAT. ZACARI.,Kendrick Lamar; Zacari,1.034.987,15,64,50
70,OK,Robin Schulz; James Blunt,1.029.325,70,75,15
71,Call on Me (Ryan Riback Remix),Starley; Ryan Riback,1.025.355,12,68,153
72,Starboy,The Weeknd; Daft Punk,1.025.106,1,69,153
73,Chantaje (feat. Maluma),Shakira; Maluma,1.020.375,11,70,153
74,Perfect Places,Lorde,1.000.025,74,—,1
75,More Than You Know,Axwell /\ Ingrosso,987.537,75,82,5
76,Me Enamoré,Shakira,984.424,76,76,52
