Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Look What You Made Me Do,Taylor Swift,4.863.753,1,1,12
2,Mi Gente,J Balvin; Willy William,4.128.659,1,2,68
3,New Rules,Dua Lipa,3.590.573,3,4,58
4,...Ready For It?,Taylor Swift,3.581.725,3,3,3
5,Friends (with BloodPop®),Justin Bieber; BloodPop®,3.311.399,2,5,20
6,Feels (feat. Pharrell Williams Katy Perry & Big Sean),Calvin Harris; Pharrell Williams; Katy Perry; Big Sean; Funk Wav,2.981.971,5,6,82
7,Unforgettable,French Montana; Swae Lee,2.950.305,3,7,150
8,Sorry Not Sorry,Demi Lovato,2.814.785,7,8,57
9,Havana (feat. Young Thug),Camila Cabello; Young Thug,2.803.999,9,9,33
10,1-800-273-8255,Logic; Alessia Cara; Khalid,2.742.450,10,11,131
11,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled; Rihanna; Bryson Tiller,2.598.844,2,10,82
12,Silence,Marshmello; Khalid,2.594.471,12,12,26
13,XO Tour Llif3,Lil Uzi Vert,2.456.993,9,14,165
14,Attention,Charlie Puth,2.442.744,5,15,138
15,Despacito - Remix,Luis Fonsi; Daddy Yankee; Justin Bieber,2.373.710,1,13,142
16,Shape of You,Ed Sheeran,2.353.268,1,16,243
17,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson; Bebe Rexha; Digital Farm Animals,2.348.211,14,17,47
18,Thunder,Imagine Dragons,2.298.282,7,18,131
19,More Than You Know,Axwell /\ Ingrosso,2.266.830,14,19,100
20,2U (feat. Justin Bieber),David Guetta; Justin Bieber,2.223.039,3,20,89
21,Strip That Down (feat. Quavo),Liam Payne; Quavo,2.216.342,8,21,110
22,Mama,Jonas Blue; William Singe,2.124.383,11,22,121
23,Glorious (feat. Skylar Grey),Macklemore; Skylar Grey,2.118.616,19,23,61
24,What Lovers Do (feat. SZA),Maroon 5; SZA,2.087.349,24,28,7
25,Young Dumb & Broke,Khalid,2.051.969,24,24,74
26,Without You (feat. Sandro Cavazza),Avicii; Sandro Cavazza,2.048.099,20,26,26
27,There's Nothing Holdin' Me Back,Shawn Mendes,2.009.316,5,25,139
28,Bank Account,21 Savage,1.921.003,22,27,61
29,Jocelyn Flores,XXXTENTACION,1.900.224,24,31,12
30,I Like Me Better,Lauv,1.825.848,27,33,93
31,I'm the One (feat. Justin Bieber Quavo Chance the Rapper & Lil Wayne),DJ Khaled; Justin Bieber; Quavo; Chance the Rapper; Lil Wayne,1.802.210,2,29,131
32,Me Rehúso,Danny Ocean,1.799.879,18,30,201
33,Bodak Yellow,Cardi B,1.753.025,30,32,39
34,HUMBLE.,Kendrick Lamar,1.731.503,1,34,159
35,What About Us,P!nk,1.728.299,33,35,26
36,Your Song,Rita Ora,1.540.038,28,37,103
