Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Mi Gente,J Balvin; Willy William,4.881.938,1,1,43
2,Despacito - Remix,Luis Fonsi; Daddy Yankee; Justin Bieber,4.057.528,1,2,117
3,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled; Rihanna; Bryson Tiller,3.728.345,2,3,57
4,Unforgettable,French Montana; Swae Lee,3.509.358,3,4,125
5,Feels (feat. Pharrell Williams Katy Perry & Big Sean),Calvin Harris; Pharrell Williams; Katy Perry; Big Sean; Funk Wav,3.470.200,5,5,57
6,2U (feat. Justin Bieber),David Guetta; Justin Bieber,3.140.892,3,6,64
7,I'm the One (feat. Justin Bieber Quavo Chance the Rapper & Lil Wayne),DJ Khaled; Justin Bieber; Quavo; Chance the Rapper; Lil Wayne,2.990.557,2,7,106
8,Attention,Charlie Puth,2.955.591,5,8,113
9,Shape of You,Ed Sheeran,2.914.016,1,9,218
10,Strip That Down (feat. Quavo),Liam Payne; Quavo,2.727.082,8,10,85
11,Thunder,Imagine Dragons,2.696.854,7,11,106
12,New Rules,Dua Lipa,2.586.023,12,12,33
13,Mama,Jonas Blue; William Singe,2.576.719,11,13,96
14,More Than You Know,Axwell /\ Ingrosso,2.454.625,14,15,75
15,Sorry Not Sorry,Demi Lovato,2.444.634,13,14,32
16,XO Tour Llif3,Lil Uzi Vert,2.287.712,9,17,140
17,There's Nothing Holdin' Me Back,Shawn Mendes,2.285.349,5,16,114
18,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson; Bebe Rexha; Digital Farm Animals,2.204.136,18,18,22
19,Glorious (feat. Skylar Grey),Macklemore; Skylar Grey,2.060.584,19,19,36
20,Me Rehúso,Danny Ocean,1.995.242,18,25,176
21,HUMBLE.,Kendrick Lamar,1.993.607,1,21,134
22,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo; Nicki Minaj; Ty Dolla $ign,1.951.509,5,23,169
23,Fetish (feat. Gucci Mane),Selena Gomez; Gucci Mane,1.949.794,9,20,30
24,Felices los 4,Maluma,1.917.563,16,28,113
25,Something Just Like This,The Chainsmokers; Coldplay,1.915.241,2,24,170
26,There for You,Martin Garrix; Troye Sivan,1.898.948,17,22,78
27,Believer,Imagine Dragons,1.835.568,15,26,191
28,Bank Account,21 Savage,1.834.936,27,27,36
29,Despacito,Luis Fonsi; Daddy Yankee,1.790.529,3,30,210
30,Your Song,Rita Ora,1.773.438,28,29,78
31,Without You (feat. Sandro Cavazza),Avicii; Sandro Cavazza,1.760.523,31,—,1
32,Congratulations,Post Malone; Quavo,1.722.443,20,31,200
33,I Like Me Better,Lauv,1.661.955,32,32,68
34,Slow Hands,Niall Horan,1.654.946,28,33,100
35,Know No Better (feat. Travis Scott Camila Cabello & Quavo),Major Lazer; Travis Scott; Camila Cabello; Quavo,1.632.255,28,35,71
36,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann; Cheat Codes; CADE,1.614.313,21,34,131
37,Symphony (feat. Zara Larsson),Clean Bandit; Zara Larsson,1.518.571,9,36,148
38,Escápate Conmigo (feat. Ozuna),Wisin; Ozuna,1.500.781,37,39,130
39,That's What I Like,Bruno Mars,1.477.602,5,38,223
40,Una Lady Como Tú,Manuel Turizo,1.457.894,39,45,68
41,Bonita,J Balvin; Jowell & Randy,1.434.573,41,48,65
42,BUTTERFLY EFFECT,Travis Scott,1.428.056,37,37,84
43,Bad Liar,Selena Gomez,1.399.331,5,40,86
44,Redbone,Childish Gambino,1.397.680,34,42,223
45,No Promises (feat. Demi Lovato),Cheat Codes; Demi Lovato,1.393.535,24,41,134
46,Slide (feat. Frank Ocean & Migos),Calvin Harris; Frank Ocean; Migos; Funk Wav,1.377.648,12,47,169
47,Location,Khalid,1.369.211,32,43,187
48,Praying,Kesha,1.367.240,47,53,37
49,Stay,Zedd; Alessia Cara,1.345.188,5,46,169
50,Crying in the Club,Camila Cabello,1.301.608,30,44,85
51,Signs,Drake,1.289.138,14,49,49
52,Lonely Together (feat. Rita Ora),Avicii; Rita Ora,1.283.668,52,—,1
53,SUBEME LA RADIO,Enrique Iglesias; Descemer Bueno; Zion & Lennox,1.277.272,26,50,169
54,What About Us,P!nk,1.174.436,54,—,1
55,Ahora Dice,Chris Jedi; J Balvin; Ozuna; Arcángel,1.174.111,44,56,127
56,Mask Off,Future,1.166.733,5,52,176
57,Rich Love (with Seeb),OneRepublic; Seeb,1.159.962,51,51,29
58,Silence,Marshmello; Khalid,1.137.185,58,—,1
59,Young Dumb & Broke,Khalid,1.127.511,54,54,49
60,It Ain't Me (with Selena Gomez),Kygo; Selena Gomez,1.127.439,2,55,177
61,Galway Girl,Ed Sheeran,1.093.630,2,58,162
62,OK,Robin Schulz; James Blunt,1.068.600,55,60,85
63,Most Girls,Hailee Steinfeld,1.044.701,48,57,102
64,Hey DJ,CNCO; Yandel,1.032.397,48,63,112
65,Feel It Still,Portugal. The Man,1.026.103,59,59,31
66,goosebumps,Travis Scott,986.837,56,62,221
67,DNA.,Kendrick Lamar,983.038,3,61,120
68,Havana (feat. Young Thug),Camila Cabello; Young Thug,979.079,65,65,8
69,1-800-273-8255,Logic; Alessia Cara; Khalid,944.915,25,64,106
70,Now Or Never,Halsey,940.120,28,66,129
71,Tú Foto,Ozuna,922.573,63,78,103
72,Malibu,Miley Cyrus,917.338,5,68,93
73,Get Low (with Liam Payne),Zedd; Liam Payne,916.032,42,70,36
74,Magnolia,Playboi Carti,914.144,54,71,99
75,Say You Won't Let Go,James Arthur,913.159,7,67,223
76,Bodak Yellow,Cardi B,906.618,76,77,14
77,Closer,The Chainsmokers; Halsey,903.104,2,74,223
78,Down (feat. Gucci Mane),Fifth Harmony; Gucci Mane,886.308,47,69,71
79,Passionfruit,Drake,880.802,2,73,146
80,Slippery (feat. Gucci Mane),Migos; Gucci Mane,871.665,67,75,99
81,Would You Ever,Skrillex; Poo Bear,871.454,73,81,15
82,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar; Rihanna,858.184,4,79,120
83,Love Galore (feat. Travis Scott),SZA; Travis Scott,858.140,76,76,48
84,First Time,Kygo; Ellie Goulding,855.394,17,72,106
85,Rollin (feat. Future & Khalid),Calvin Harris; Future; Khalid; Funk Wav,852.978,32,80,92
86,La Rompe Corazones,Daddy Yankee; Ozuna,849.370,68,84,189
87,Angel,Fifth Harmony,847.879,87,—,1
88,Me Enamoré,Shakira,841.234,64,85,122
89,Issues,Julia Michaels,824.250,9,83,207
90,Body Like A Back Road,Sam Hunt,821.948,55,82,191
91,Came Here for Love,Sigala; Ella Eyre,807.108,74,86,60
92,Mayores,Becky G; Bad Bunny,806.426,92,92,16
93,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit; Sean Paul; Anne-Marie,789.657,3,87,223
94,Starboy,The Weeknd; Daft Punk,779.286,1,90,223
95,Solo Dance,Martin Jensen,773.457,24,95,223
96,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN; Taylor Swift,764.531,2,89,223
97,El Amante,Nicky Jam,763.397,32,97,204
98,You Be Love (feat. Billy Raffoul),Avicii; Billy Raffoul,761.070,98,—,1
99,I Feel It Coming,The Weeknd; Daft Punk,751.764,7,96,223
100,One Dance,Drake; Wizkid; Kyla,749.342,5,98,223
101,Scared to Be Lonely,Martin Garrix; Dua Lipa,743.813,5,93,197
102,Perplexing Pegasus - From SR3MM,Rae Sremmurd; Swae Lee; Slim Jxmmi,742.072,83,91,8
103,Sigo Extrañándote,J Balvin,739.094,66,103,161
104,Sign of the Times,Harry Styles,729.942,13,94,127
105,Summer Air,ItaloBrothers,728.910,95,102,64
106,Sua Cara (feat. Anitta & Pabllo Vittar),Major Lazer; Anitta; Pabllo Vittar,728.564,88,109,18
107,OMG (feat. Quavo),Camila Cabello; Quavo,722.654,60,88,8
108,Báilame,Nacho,720.551,85,99,91
109,Castle on the Hill,Ed Sheeran,717.561,2,101,218
110,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello),Pitbull; J Balvin; Camila Cabello,715.538,57,104,155
111,Otra vez (feat. J Balvin),Zion & Lennox; J Balvin,714.124,47,108,223
