Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,rockstar (feat. 21 Savage),Post Malone; 21 Savage,4.943.602,1,1,84
2,Havana (feat. Young Thug),Camila Cabello; Young Thug,3.954.124,2,2,126
3,New Rules,Dua Lipa,3.322.611,2,4,151
4,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran; Beyoncé,3.314.904,3,3,7
5,Wolves,Selena Gomez; Marshmello,3.172.459,3,5,44
6,Perfect,Ed Sheeran,2.938.557,3,6,280
7,Too Good At Goodbyes,Sam Smith,2.828.956,1,7,91
8,Gucci Gang,Lil Pump,2.810.407,4,8,90
9,Let You Down,NF,2.735.912,9,9,64
10,All I Want for Christmas Is You,Mariah Carey,2.682.297,4,11,27
11,What Lovers Do (feat. SZA),Maroon 5; SZA,2.680.173,4,10,100
12,Échame La Culpa,Luis Fonsi; Demi Lovato,2.502.126,9,12,21
13,Shape of You,Ed Sheeran,2.485.084,1,16,336
14,Silence,Marshmello; Khalid,2.413.618,7,13,119
15,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN; Sia,2.323.394,3,14,92
16,I Fall Apart,Post Malone,2.247.045,10,15,74
17,Him & I (with Halsey),G-Eazy; Halsey,2.053.036,17,17,7
18,Young Dumb & Broke,Khalid,1.930.279,11,19,167
19,Candy Paint,Post Malone,1.897.384,16,20,75
20,Let Me Go (with Alesso Florida Georgia Line & watt),Hailee Steinfeld; Alesso; Florida Georgia Line; WATT,1.892.393,14,18,91
21,XO Tour Llif3,Lil Uzi Vert,1.814.319,9,27,258
22,Last Christmas,Wham!,1.797.248,13,22,20
23,1-800-273-8255,Logic; Alessia Cara; Khalid,1.796.949,3,24,224
24,How Long,Charlie Puth,1.795.292,15,21,63
25,Sensualidad,Bad Bunny; Prince Royce; J Balvin; Mambo Kingz; DJ Luian,1.758.073,21,25,35
26,Thunder,Imagine Dragons,1.752.670,7,26,224
27,I Miss You (feat. Julia Michaels),Clean Bandit; Julia Michaels,1.675.061,20,23,42
28,Congratulations,Post Malone; Quavo,1.671.168,20,31,318
29,Criminal,NATTI NATASHA; Ozuna,1.668.106,18,30,88
30,Unforgettable,French Montana; Swae Lee,1.661.118,3,32,243
31,Meant to Be (feat. Florida Georgia Line),Bebe Rexha; Florida Georgia Line,1.611.514,25,28,85
32,Stargazing,Kygo; Justin Jesso,1.598.128,15,29,77
33,Me Rehúso,Danny Ocean,1.583.173,18,38,294
34,Mi Gente,J Balvin; Willy William,1.570.155,1,36,161
35,Bank Account,21 Savage,1.550.639,21,37,154
36,Downtown,Anitta; J Balvin,1.528.408,28,33,19
37,Ric Flair Drip (with Metro Boomin),Offset; Metro Boomin,1.507.345,30,35,38
38,HUMBLE.,Kendrick Lamar,1.496.558,1,48,252
39,Man's Not Hot,Big Shaq,1.494.423,38,39,43
40,Lonely Together (feat. Rita Ora),Avicii; Rita Ora,1.487.026,19,34,119
41,Se Preparó,Ozuna,1.472.696,26,42,108
42,Feel It Still,Portugal. The Man,1.424.335,17,41,149
43,No Limit,G-Eazy; A$AP Rocky; Cardi B,1.420.796,31,40,62
44,Sorry Not Sorry,Demi Lovato,1.404.175,7,43,150
45,Mayores,Becky G; Bad Bunny,1.395.924,30,45,134
46,Attention,Charlie Puth,1.384.154,5,46,231
47,Anywhere,Rita Ora,1.356.674,42,44,46
48,Plain Jane,A$AP Ferg,1.286.847,33,47,81
49,Something Just Like This,The Chainsmokers; Coldplay,1.279.325,2,52,288
50,Despacito - Remix,Luis Fonsi; Daddy Yankee; Justin Bieber,1.241.006,1,57,235
51,Perro Fiel (feat. Nicky Jam),Shakira; Nicky Jam,1.233.961,40,50,63
52,I Like Me Better,Lauv,1.224.116,24,49,186
53,Corazón (feat. Nego do Borel),Maluma; Nego do Borel,1.173.124,53,53,35
54,Havana - Remix,Camila Cabello; Daddy Yankee,1.169.974,50,51,23
55,Believer,Imagine Dragons,1.154.974,15,56,309
