ID,Track,Singer(s),Stream
113,Merry Christmas Everyone,Shakin' Stevens,39820204
114,Tú Me Dejaste De Querer,C. Tangana; Niño de Elche; La Húngara,27881023
115,Adore You,Harry Styles,33239766
116,Wishing Well,Juice WRLD,33391073
117,Dreams - 2004 Remaster,Fleetwood Mac,30082339
118,Mood Swings (feat. Lil Tjay),Pop Smoke; Lil Tjay,29366323
119,The Christmas Song (Merry Christmas To You),Nat King Cole,45240365
120,Dis-ease,BTS,2790889
121,The Box,Roddy Ricch,39035503
122,Tyler Herro,Jack Harlow,27777566
123,Diamonds,Sam Smith,15729320
124,Blueberry Faygo,Lil Mosey,34528043
125,Stay,BTS,2741437
126,bad guy,Billie Eilish,30790319
127,Rain On Me (with Ariana Grande),Lady Gaga; Ariana Grande,30565921
128,HIGHEST IN THE ROOM,Travis Scott,29981423
129,How You Like That,BLACKPINK,27661416
130,POPSTAR (feat. Drake),DJ Khaled; Drake,26967057
131,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach; Quarterhead; Norma Jean Martine,28121117
132,Shallow,Lady Gaga; Bradley Cooper,28419848
133,my ex's best friend (with blackbear),Machine Gun Kelly; blackbear,25561415
134,Lovesick Girls,BLACKPINK,17079810
135,Robbery,Juice WRLD,30717461
136,Mi Cuarto,Jerry Di,27721112
137,Say You Won't Let Go,James Arthur,23375347
138,Hecha Pa' Mi,Boza,45042923
139,La Jeepeta - Remix,Nio Garcia; Anuel AA; Myke Towers; Brray; Juanka,28273809
140,Ice Cream (with Selena Gomez),BLACKPINK; Selena Gomez,17326999
141,Polvo,Nicky Jam; Myke Towers,27939366
142,A Holly Jolly Christmas,Burl Ives,38732122
143,White Christmas,Bing Crosby; Ken Darby Singers; John Scott Trotter & His Orchestra,40753743
144,Falling,Harry Styles,53284121
145,If the World Was Ending (feat. Julia Michaels),JP Saxe; Julia Michaels,26079027
146,La Luz,Sech; J Balvin,25276115
147,Goosebumps,HVME,33618954
148,Believer,Imagine Dragons,26794402
149,Mood (Remix) feat. Justin Bieber J Balvin & iann dior,24kGoldn; Justin Bieber; J Balvin; iann dior,6284205
150,Falling,Trevor Daniel,884415
151,Jocelyn Flores,XXXTENTACION,25629368
152,Break My Heart,Dua Lipa,28629802
153,Tusa,KAROL G; Nicki Minaj,34633677
154,everything i wanted,Billie Eilish,23940337
155,WHATS POPPIN (feat. DaBaby Tory Lanez & Lil Wayne) - Remix,Jack Harlow; Tory Lanez; DaBaby; Lil Wayne,9428881
156,I CAN'T STOP ME,TWICE,8486891
157,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke; A Boogie Wit da Hoodie,27018501
158,Fairytale of New York (feat. Kirsty MacColl),The Pogues; Kirsty MacColl,36063411
159,Jenny (I Wanna Ruin Our Friendship),Studio Killers,4707914
160,Dior,Pop Smoke,25158124
161,All Girls Are The Same,Juice WRLD,27066770
162,Fever,Dua Lipa; Angèle,7934970
163,SICKO MODE,Travis Scott,24395176
164,Heart Of Glass (Live from the iHeart Festival),Miley Cyrus,1569852
165,Life Is Good (feat. Drake),Future; Drake,29111879
166,Baby It's Cold Outside (feat. Meghan Trainor),Brett Eldredge; Meghan Trainor,20347618
167,Caramelo,Ozuna,24012152
168,Perfect,Ed Sheeran,18510646
169,Daddy Issues,The Neighbourhood,23031165
170,Mad at Disney,salem ilese,5559647
171,At My Worst,Pink Sweat$,20387527
172,ily (i love you baby) (feat. Emilee),Surf Mesa; Emilee,21783740
173,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como; The Fontane Sisters; Mitchell Ayres & His Orchestra,30679589
174,WITHOUT YOU,The Kid LAROI,64129300
175,Intentions (feat. Quavo),Justin Bieber; Quavo,24070763
176,7 rings,Ariana Grande,18764546
177,Ride It,Regard,25506213
178,Go Crazy,Chris Brown; Young Thug,16945666
179,Azul,J Balvin,12645803
180,Electric Love,BØRNS,8228745
181,when the party's over,Billie Eilish,9338822
182,ROXANNE,Arizona Zervas,25552210
183,All of Me,John Legend,6720375
184,Plastic Hearts,Miley Cyrus,3909198
185,De Cora <3,Rauw Alejandro; J Balvin,11218839
186,Toosie Slide,Drake,26645443
187,SAD!,XXXTENTACION,15077561
188,ALWAYS DO,The Kid LAROI,744064
189,Si Me Tomo Una Cerveza,Migrantes; Alico,24839076
190,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke; 50 Cent; Roddy Ricch,9973772
191,Shape of You,Ed Sheeran,9889881
192,Star Shopping,Lil Peep,10247051
193,Be Alright,Dean Lewis,2082018
194,Santa Claus Is Coming To Town,The Jackson 5,30716516
195,Have Yourself A Merry Little Christmas,Sam Smith,21252718
196,Bohemian Rhapsody - Remastered 2011,Queen,17280626
197,In Your Eyes,The Weeknd,11546624
198,Someone To You,BANNERS,2756361
199,Martin & Gina,Polo G,718520
200,Be Kind (with Halsey),Marshmello; Halsey,4404829
201,Say So,Doja Cat,16106067
202,Godzilla (feat. Juice WRLD),Eminem; Juice WRLD,24261424
203,Real Shit (with benny blanco),Juice WRLD; benny blanco,13797559
204,Safaera,Bad Bunny; Jowell & Randy; Ñengo Flow,4352692
205,hot girl bummer,blackbear,10526798
206,Physical,Dua Lipa,4070812
207,Sunday Best,Surfaces,5474555
208,Are You Bored Yet? (feat. Clairo),Wallows; Clairo,803993
209,The Less I Know The Better,Tame Impala,4263999
210,Maniac,Conan Gray,7497170
211,July,Noah Cyrus,1588341
212,cardigan,Taylor Swift,5353609
213,Kings & Queens,Ava Max,5896420
214,Smile (with The Weeknd),Juice WRLD; The Weeknd,3110366
215,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,5713136
216,GO (feat. Juice WRLD),The Kid LAROI; Juice WRLD,3870711
217,THE SCOTTS,THE SCOTTS; Travis Scott; Kid Cudi,789214
218,Teach Me How To Love,Shawn Mendes,7932101
219,Blinding Lights (with ROSALÍA) - Remix,The Weeknd; ROSALÍA,5926113
220,Higher,Shawn Mendes,2297525
221,24 Hours,Shawn Mendes,1290495
222,Call My Friends,Shawn Mendes,1260706
223,Dream,Shawn Mendes,1259100
224,Errbody,Lil Baby,4503726
225,305,Shawn Mendes,1098549
226,Intro,Shawn Mendes,1091461
227,Always Been You,Shawn Mendes,1091266
228,Song For No One,Shawn Mendes,1049391
229,Look Up At The Stars,Shawn Mendes,1021505
230,Piece Of You,Shawn Mendes,1017461
231,acting like that (feat. Machine Gun Kelly),YUNGBLUD; Machine Gun Kelly,861875
232,Can’t Imagine,Shawn Mendes,838921
233,Recairei - Ao Vivo,Os Barões Da Pisadinha,14908802
234,Step Into Christmas,Elton John,21923563
235,Santa Baby,Kylie Minogue,38053143
236,Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,19194576
237,Blue Christmas,Elvis Presley,28373406
238,Christmas (Baby Please Come Home),Darlene Love,40924614
239,Christmas Lights,Coldplay,19919348
240,Like It's Christmas,Jonas Brothers,16004741
241,Run Rudolph Run,Chuck Berry,25623254
242,Thank God It's Christmas - Non-Album Single,Queen,18262941
243,My Only Wish (This Year),Britney Spears,16208954
244,Santa Claus Is Coming to Town,Michael Bublé,10879086
245,Santa's Coming for Us,Sia,16013439
246,You Make It Feel Like Christmas (feat. Blake Shelton),Gwen Stefani; Blake Shelton,12629487
247,Naughty List (with Dixie),Liam Payne; Dixie,7095345
248,Barely Legal 2021,Marvin Divine,856986
249,Baby It's Cold Outside (with Michael Bublé),Idina Menzel; Michael Bublé,11554752
250,BEBÉ,Camilo; El Alfa,35799280
251,Christmas Without You,Ava Max,11845725
252,Nathy Peluso: Bzrp Music Sessions Vol. 36,Bizarrap; NATHY PELUSO,26323464
253,I Saw Mommy Kissing Santa Claus,The Jackson 5,11731010
254,One More Sleep,Leona Lewis,9690779
255,Santa Baby,Ariana Grande; Liz Gillies,834870
256,I'll Be Home,Meghan Trainor,6017319
257,Carol of the Bells,Mykola Dmytrovych Leontovych; John Williams,10580438
258,Joy To The World,Nat King Cole,11892481
259,Santa Baby (with Henri René & His Orchestra),Eartha Kitt; Henri René and His Orchestra,10768850
260,Hallelujah,Pentatonix,5445592
261,Melek,Reynmen,1552938
262,Without Me,Halsey,4256761
263,Reminds Me Of You,Juice WRLD; The Kid LAROI,27869408
264,E-GIRLS ARE RUINING MY LIFE!,CORPSE; Savage Ga$p,2984808
265,Heat Waves,Glass Animals,9740199
266,Dancing in My Room,347aidan,4265642
267,exile (feat. Bon Iver),Taylor Swift; Bon Iver,1969175
268,the 1,Taylor Swift,922068
269,Snowman,Sia,51891787
270,Way Out (feat. Big Sean),Jack Harlow; Big Sean,18460109
271,willow,Taylor Swift,63805662
272,champagne problems,Taylor Swift,37685262
273,gold rush,Taylor Swift,29970218
274,no body no crime (feat. HAIM),Taylor Swift; HAIM,32404017
275,‘tis the damn season,Taylor Swift,29481644
276,tolerate it,Taylor Swift,23217638
277,happiness,Taylor Swift,19997982
278,coney island (feat. The National),Taylor Swift; The National,15465547
279,dorothea,Taylor Swift,15443213
280,ivy,Taylor Swift,17387924
281,evermore (feat. Bon Iver),Taylor Swift; Bon Iver,14830858
282,long story short,Taylor Swift,14630412
283,cowboy like me,Taylor Swift,13731473
284,Tequila Shots,Kid Cudi,22893612
285,marjorie,Taylor Swift,13144291
286,closure,Taylor Swift,11245393
287,Show Out (with Skepta & Pop Smoke),Kid Cudi; Skepta; Pop Smoke,22210317
288,She Knows This,Kid Cudi,10561183
289,Another Day,Kid Cudi,8214747
290,Beautiful Trip,Kid Cudi,3611231
291,Dive,Kid Cudi,5592420
292,Solo Dolo Pt. III,Kid Cudi,6426166
293,Damaged,Kid Cudi,5076906
294,Heaven On Earth,Kid Cudi,5246756
295,Sad People,Kid Cudi,5004747
296,Elsie's Baby Boy (flashback),Kid Cudi,2783242
297,The Void,Kid Cudi,3633320
298,Sept. 16,Kid Cudi,2710427
299,Lovin’ Me (feat. Phoebe Bridgers),Kid Cudi; Phoebe Bridgers,2647833
300,Rockstar Knights (with Trippie Redd),Kid Cudi; Trippie Redd,2660389
301,The Pale Moonlight,Kid Cudi,2414045
302,4 Da Kidz,Kid Cudi,2214666
303,Lord I Know,Kid Cudi,2169333
304,Whats Poppin (feat. DaBaby Tory Lanez & Lil Wayne) [Remix] - Bonus Track,Jack Harlow; Tory Lanez; DaBaby; Lil Wayne,16105880
305,Face Of My City (feat. Lil Baby),Jack Harlow; Lil Baby,1007832
306,Amor ou o Litrão,Petter Ferraz; Menor Nico,6978796
307,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),Mariah Carey; Ariana Grande; Jennifer Hudson,7240540
308,Your New Boyfriend,Wilbur Soot,2567341
309,GIRL LIKE ME,Black Eyed Peas; Shakira,17449225
310,Gnat,Eminem,8436418
311,Black Magic (feat. Skylar Grey),Eminem; Skylar Grey,2336444
312,Alfred’s Theme,Eminem,1194973
313,Tone Deaf,Eminem,1084071
314,Book of Rhymes (feat. DJ Premier),Eminem; DJ Premier,1052979
315,Guns Blazing (feat. Dr. Dre & Sly Pyper),Eminem; Dr. Dre; Sly Pyper,994277
316,Favorite Bitch (feat. Ty Dolla $ign),Eminem; Ty Dolla $ign,983079
317,Amazing Grace,Andrew Andraos; Esprit Ange Andraos,915291
318,Bandido,Myke Towers; Juhn,15538997
319,Baby It's Cold Outside,Dean Martin,7646360
320,Basta Você Me Ligar - Ao Vivo,Os Barões Da Pisadinha; Xand Avião,5184558
321,What Christmas Means To Me,Stevie Wonder,8949928
322,Mistletoe And Holly - Remastered 1999,Frank Sinatra,6592750
323,Do You Hear What I Hear? - Remastered 2006,Bing Crosby,6589499
324,Little Saint Nick - 1991 Remix,The Beach Boys,6908138
325,Santa Claus Is Comin' to Town - Live at C.W. Post College Greenvale NY - December 1975,Bruce Springsteen,6787309
326,Afterglow,Ed Sheeran,22710980
327,Ponte Pa' Mi,Justin Quiles,3719648
328,MODO TURBO,Luísa Sonza; Pabllo Vittar; Anitta,10673467
329,The Christmas Song (Shawn Mendes & Camila Cabello),Shawn Mendes; Camila Cabello,5635081
330,Rudolph The Red-Nosed Reindeer,Dean Martin,8584348
331,Jingle Bells - Remastered 1999,Frank Sinatra,5644741
332,Cozy Little Christmas,Katy Perry,4995610
333,This Christmas,Donny Hathaway,5724592
334,Christmas Tree Farm,Taylor Swift,4988478
335,Winter Wonderland,Tony Bennett,5292975
336,Merry Christmas Happy Holidays,*NSYNC,5035478
337,My Kind Of Present,Meghan Trainor,4595384
338,Please Come Home for Christmas - 2013 Remaster,Eagles,5262820
339,Wonderful Dream (Holidays Are Coming) - Radio Version,Melanie Thornton,2168796
340,Jingle Bells (feat. The Puppini Sisters),Michael Bublé; The Puppini Sisters,4034847
341,Christmas Time,Bryan Adams,2049895
342,Merry Xmas Everybody,Slade,3714878
343,It's Beginning To Look A Lot Like Christmas,Bing Crosby,3868951
344,Make It To Christmas,Alessia Cara,3584535
345,Frosty The Snowman,Ella Fitzgerald,3856908
346,Have Yourself A Merry Little Christmas,Judy Garland,1893426
347,Mary's Boy Child / Oh My Lord,Boney M.,3494624
348,Winter Wonderland - Remastered,Bing Crosby,3990148
349,Mistletoe and Wine,Cliff Richard,3437244
350,2000 Miles - 2007 Remaster,Pretenders,4038522
351,Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version,Gene Autry,3676080
352,I'll Be Home for Christmas,Michael Bublé,3624548
353,I Wish It Could Be Christmas Everyday,Wizzard,3842480
354,I Need You Christmas,Jonas Brothers,3426226
355,White Christmas (with Shania Twain),Michael Bublé; Shania Twain,3339205
356,O Tannenbaum,Vince Guaraldi Trio,3937591
357,Mele Kalikimaka - Single Version,Bing Crosby; The Andrews Sisters,3456119
358,Merry Christmas Baby,Otis Redding,3540000
359,Silver Bells,Dean Martin,3574430
360,Rockin' Around the Christmas Tree - Rerecorded Version,Brenda Lee,2780673
361,Cuddle Up Cozy Down Christmas,Dolly Parton; Michael Bublé,3364057
362,Under The Mistletoe,Kelly Clarkson; Brett Eldredge; Atlantic Holiday,3259801
363,The Lighthouse Keeper,Sam Smith,3164489
364,All I Want (For Christmas),Liam Payne,2832179
365,Happy Xmas (War Is Over),Céline Dion,2802578
366,Shake Up Christmas,Train,2692756
367,O Holy Night,Mariah Carey,2744446
368,Sleigh Ride,Carpenters,1395599
369,Amazing Grace (My Chains Are Gone),Pentatonix,2771379
370,Merry Christmas Darling - Remix,Carpenters,3016782
371,White Christmas - Spotify Singles - Holiday Recorded at Air Studios London,George Ezra,2541626
372,Blame It On The Mistletoe,Ella Henderson; AJ Mitchell,2620922
373,The First Noel - Remastered 1999,Frank Sinatra,2886052
374,Lonely This Christmas,Mud,2985489
375,Cold December Night,Michael Bublé,2530124
376,Last Christmas,James TW,1307100
377,Man With The Bag,Jessie J,2523936
378,Have Yourself a Merry Little Christmas,Michael Bublé,2487465
379,Rudolph The Red-Nosed Reindeer,Helene Fischer,1285882
380,Here Comes Santa Claus (Right Down Santa Claus Lane),Elvis Presley,2577905
381,Frosty the Snowman,The Ronettes,2921160
382,Christmas Time Is Here,Vince Guaraldi Trio,2898094
383,Deck The Halls,Nat King Cole,2449515
384,Glittery - From The Kacey Musgraves Christmas Show,Kacey Musgraves; Troye Sivan,2578935
385,Take Me Home For Christmas,Dan + Shay,2518255
386,Cool Yule,Louis Armstrong; The Commanders,2672117
387,The Little Drummer Boy - Remastered 2006,Bing Crosby,2584632
388,8 Days of Christmas,Destiny's Child,2285293
389,Go2DaMoon (feat. Kanye West),Playboi Carti; Kanye West,2905609
390,Rockstar Made,Playboi Carti,2023916
391,Slay3r,Playboi Carti,6200624
392,M3tamorphosis (feat. Kid Cudi),Playboi Carti; Kid Cudi,2369227
393,Stop Breathing,Playboi Carti,1564042
394,Beno!,Playboi Carti,1513901
395,You're A Mean One Mr. Grinch - From Dr. Seuss' 'How The Grinch Stole Christmas',Thurl Ravenscroft,1448388
396,New N3on,Playboi Carti,2152277
397,I'll Be Home For Christmas - Single Version,Bing Crosby,1330690
398,Teen X (feat. Future),Playboi Carti; Future,1237609
399,Vamp Anthem,Playboi Carti,2621395
400,New Tank,Playboi Carti,1200542
401,Over,Playboi Carti,1902895
402,All I Want For Christmas (Is My Two Front Teeth),Nat King Cole Trio,1154543
403,Silent Night,Carpenters,1154169
404,Stop The Cavalry,Jona Lewie,1152756
405,JumpOutTheHouse,Playboi Carti,1139466
406,Control,Playboi Carti,1129397
407,Place,Playboi Carti,1094800
408,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,Norah Jones,1088492
409,The Man with the Bag,Kay Starr,1062028
410,Here We Come a-Caroling / We Wish You a Merry Christmas,Perry Como,1059161
411,Good Days,SZA,6607521
412,Meia Noite (Você tem meu Whatsapp),Tarcísio do Acordeon,4963203
413,Why'd You Only Call Me When You're High?,Arctic Monkeys,3208344
414,Do I Wanna Know?,Arctic Monkeys,3078013
415,Hayloft,Mother Mother,3008706
416,Love Not War (The Tampa Beat),Jason Derulo; Nuka,4481658
417,Yellow,Coldplay,2981811
418,All We Got (feat. KIDDO),Robin Schulz; KIDDO,4322774
419,Moonlight,XXXTENTACION,2008439
420,Everybody Dies In Their Nightmares,XXXTENTACION,1998884
421,Investe Em Mim,Jonas Esticado,2311087
422,Lance Individual,Jorge & Mateus,2324134
423,rockstar (feat. 21 Savage),Post Malone; 21 Savage,3740210
424,Party Girl,StaySolidRocky,630271
425,thank u next,Ariana Grande,2050994
426,Happier,Marshmello; Bastille,2957389
427,Lose Control,MEDUZA; Becky Hill; Goodboys,3122770
428,Photograph,Ed Sheeran,652573
429,Tick Tock (feat. 24kGoldn),Clean Bandit; Mabel; 24kGoldn,2287452
430,10000 Hours (with Justin Bieber),Dan + Shay; Justin Bieber,670088
431,Every Breath You Take,The Police,2242524
432,Smells Like Teen Spirit - Remastered,Nirvana,700797
433,Something Just Like This,The Chainsmokers; Coldplay,1604718
434,I Gotta Feeling,Black Eyed Peas,1501071
435,Don't Stop Me Now - Remastered 2011,Queen,1413587
436,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis; Macklemore; Ryan Lewis; Ray Dalton,1348365
437,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,1334571
438,September,Earth; Wind & Fire,1228953
439,Memories (feat. Kid Cudi),David Guetta; Kid Cudi,1163449
440,Happy New Year,ABBA,1142356
441,Hey Ya!,Outkast,1115971
442,Wake Me Up,Avicii,1108503
443,Jerusalema (feat. Nomcebo Zikode),Master KG; Nomcebo Zikode,1059627
444,Lovefool,twocolors,1057468
445,Closer,The Chainsmokers; Halsey,1034334
446,Hips Don't Lie (feat. Wyclef Jean),Shakira; Wyclef Jean,980645
447,Feel So Close - Radio Edit,Calvin Harris,980333
448,Africa,TOTO,955306
449,Take on Me,a-ha,942830
450,Billie Jean,Michael Jackson,934585
451,RITMO (Bad Boys For Life),Black Eyed Peas; J Balvin,912433
452,Don't Stop Believin',Journey,911690
453,Mr. Brightside,The Killers,911588
454,I Like It,Cardi B; Bad Bunny; J Balvin,905797
455,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,900924
456,Alô Ambev (Segue Sua Vida) - Ao Vivo,Zé Neto & Cristiano,897284
457,24K Magic,Bruno Mars,892291
458,God's Plan,Drake,887402
459,Hypnotized,Purple Disco Machine; Sophie and the Giants,879683
460,Dancing Queen,ABBA,876108
461,Some Say - Felix Jaehn Remix,Nea; Felix Jaehn,874224
462,MAMACITA,Black Eyed Peas; Ozuna; J. Rey Soul,874006
463,Uptown Funk (feat. Bruno Mars),Mark Ronson; Bruno Mars,869870
